accepted_steps,artifacts,bundle_root,call_seconds,call_time_cv,cell_id,event_count,exploratory_observer_subtracted_seconds,final_reference_rgb_max_error,group_id,image,iterations_run,kind,lpips,mae,median_call_seconds,method,ms_ssim,mse,n_gaussians,native_pipeline_seconds,observer_seconds,parity_pass,peak_allocated_bytes,psnr,quality,seed,selected_iteration,ssim,state,status,timing_eligible,total_seconds,trajectory_sha256,untimed_reference_coverage_calls,worker_peak_rss_bytes
,"{""config.json"":""cells/same_coco000000000025_s0_terminal_tail/config.json"",""curves.png"":""cells/same_coco000000000025_s0_terminal_tail/curves.png"",""error.png"":""cells/same_coco000000000025_s0_terminal_tail/error.png"",""field.npz"":""cells/same_coco000000000025_s0_terminal_tail/field.npz"",""history.json"":""cells/same_coco000000000025_s0_terminal_tail/history.json"",""measurements.json"":""cells/same_coco000000000025_s0_terminal_tail/measurements.json"",""measurements.npz"":""cells/same_coco000000000025_s0_terminal_tail/measurements.npz"",""parity.json"":""cells/same_coco000000000025_s0_terminal_tail/parity.json"",""reconstruction.npy"":""cells/same_coco000000000025_s0_terminal_tail/reconstruction.npy"",""reconstruction.png"":""cells/same_coco000000000025_s0_terminal_tail/reconstruction.png"",""target.npy"":""cells/same_coco000000000025_s0_terminal_tail/target.npy"",""target.png"":""cells/same_coco000000000025_s0_terminal_tail/target.png""}",,"[0.017929352005012333,0.017960958000912797,0.01791816100012511,0.017921797996677924,0.017946619998838287,0.017974680005863775,0.017935316005605273,0.017907597997691482,0.01791620400035754,0.017930422000063118]",0.0011138545274060655,same_coco000000000025_s0_terminal_tail,,,,,25,750,same,0.5374314785003662,0.05818774551153183,0.017929887002537725,tail,0.8945147395133972,0.006736390066062138,2000,,,false,242657280,21.715727732551894,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.006736390292644501,""boundary_psnr_db"":21.715727586474447,""cvar99_mse"":0.10435181111097336,""finite"":true,""foreground_mse"":0.006736390292644501,""foreground_psnr_db"":21.715727586474447,""interior_hole_fraction"":0.01173020526766777,""n_gaussians"":2000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.061149436980485916}",0,750,0.5563477277755737,terminal,ok,true,0.17934110901114764,,10,2374905856
,"{""config.json"":""cells/same_coco000000000025_s0_terminal_both/config.json"",""curves.png"":""cells/same_coco000000000025_s0_terminal_both/curves.png"",""error.png"":""cells/same_coco000000000025_s0_terminal_both/error.png"",""field.npz"":""cells/same_coco000000000025_s0_terminal_both/field.npz"",""history.json"":""cells/same_coco000000000025_s0_terminal_both/history.json"",""measurements.json"":""cells/same_coco000000000025_s0_terminal_both/measurements.json"",""measurements.npz"":""cells/same_coco000000000025_s0_terminal_both/measurements.npz"",""parity.json"":""cells/same_coco000000000025_s0_terminal_both/parity.json"",""reconstruction.npy"":""cells/same_coco000000000025_s0_terminal_both/reconstruction.npy"",""reconstruction.png"":""cells/same_coco000000000025_s0_terminal_both/reconstruction.png"",""target.npy"":""cells/same_coco000000000025_s0_terminal_both/target.npy"",""target.png"":""cells/same_coco000000000025_s0_terminal_both/target.png""}",,"[0.018346415999985766,0.01835859899438219,0.018347245000768453,0.01821277900307905,0.01836467699467903,0.018360069996560924,0.0183017360031954,0.018333266998524778,0.01827968800353119,0.018266198007040657]",0.0026165947860423678,same_coco000000000025_s0_terminal_both,,,,,25,750,same,0.5374317169189453,0.05818774551153183,0.01833984149925527,both,0.894514799118042,0.0067363900869608405,2000,,,false,243355648,21.715727719078522,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.006736390292644501,""boundary_psnr_db"":21.715727586474447,""cvar99_mse"":0.10435181111097336,""finite"":true,""foreground_mse"":0.006736390292644501,""foreground_psnr_db"":21.715727586474447,""interior_hole_fraction"":0.01173020526766777,""n_gaussians"":2000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.06114941090345383}",0,750,0.5563477277755737,terminal,ok,true,0.18317067500174744,,10,2374905856
,"{""config.json"":""cells/same_coco000000000025_s1_initial_legacy_a/config.json"",""curves.png"":""cells/same_coco000000000025_s1_initial_legacy_a/curves.png"",""error.png"":""cells/same_coco000000000025_s1_initial_legacy_a/error.png"",""field.npz"":""cells/same_coco000000000025_s1_initial_legacy_a/field.npz"",""history.json"":""cells/same_coco000000000025_s1_initial_legacy_a/history.json"",""measurements.json"":""cells/same_coco000000000025_s1_initial_legacy_a/measurements.json"",""measurements.npz"":""cells/same_coco000000000025_s1_initial_legacy_a/measurements.npz"",""parity.json"":""cells/same_coco000000000025_s1_initial_legacy_a/parity.json"",""reconstruction.npy"":""cells/same_coco000000000025_s1_initial_legacy_a/reconstruction.npy"",""reconstruction.png"":""cells/same_coco000000000025_s1_initial_legacy_a/reconstruction.png"",""target.npy"":""cells/same_coco000000000025_s1_initial_legacy_a/target.npy"",""target.png"":""cells/same_coco000000000025_s1_initial_legacy_a/target.png""}",,"[0.018792741000652313,0.01854489900142653,0.018585043006169144,0.018581318996439222,0.018560564996732865,0.018567541002994403,0.018550546999904327,0.018552833993453532,0.018564721001894213,0.01855510899622459]",0.003774179323661786,same_coco000000000025_s1_initial_legacy_a,,,,,25,0,same,0.958561897277832,0.10882002860307693,0.01856264299931354,legacy_a,0.4850154221057892,0.02043783692678037,2000,,,true,242662400,16.895650704000232,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.02043783850967884,""boundary_psnr_db"":16.895650367641718,""cvar99_mse"":0.20798957347869873,""finite"":true,""foreground_mse"":0.02043783850967884,""foreground_psnr_db"":16.895650367641718,""interior_hole_fraction"":0.0,""n_gaussians"":2000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.1523723155260086}",1,0,0.22075334191322327,initial,ok,true,0.18585531899589114,,10,2369351680
,"{""config.json"":""cells/same_coco000000000025_s1_initial_legacy_b/config.json"",""curves.png"":""cells/same_coco000000000025_s1_initial_legacy_b/curves.png"",""error.png"":""cells/same_coco000000000025_s1_initial_legacy_b/error.png"",""field.npz"":""cells/same_coco000000000025_s1_initial_legacy_b/field.npz"",""history.json"":""cells/same_coco000000000025_s1_initial_legacy_b/history.json"",""measurements.json"":""cells/same_coco000000000025_s1_initial_legacy_b/measurements.json"",""measurements.npz"":""cells/same_coco000000000025_s1_initial_legacy_b/measurements.npz"",""parity.json"":""cells/same_coco000000000025_s1_initial_legacy_b/parity.json"",""reconstruction.npy"":""cells/same_coco000000000025_s1_initial_legacy_b/reconstruction.npy"",""reconstruction.png"":""cells/same_coco000000000025_s1_initial_legacy_b/reconstruction.png"",""target.npy"":""cells/same_coco000000000025_s1_initial_legacy_b/target.npy"",""target.png"":""cells/same_coco000000000025_s1_initial_legacy_b/target.png""}",,"[0.018698066000069957,0.018582518998300657,0.018551006003690418,0.018604561002575792,0.0185228839982301,0.018524475999583956,0.018557057999714743,0.01855102999979863,0.018614596003317274,0.01855883700045524]",0.002671203692363764,same_coco000000000025_s1_initial_legacy_b,,,,,25,0,same,0.9585611820220947,0.10882002860307693,0.018557947500084992,legacy_b,0.4850154221057892,0.020437836941379732,2000,,,true,242662400,16.895650700897935,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.02043783850967884,""boundary_psnr_db"":16.895650367641718,""cvar99_mse"":0.20798957347869873,""finite"":true,""foreground_mse"":0.02043783850967884,""foreground_psnr_db"":16.895650367641718,""interior_hole_fraction"":0.0,""n_gaussians"":2000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.1523723155260086}",1,0,0.22075332701206207,initial,ok,true,0.18576503300573677,,10,2369351680
,"{""config.json"":""cells/same_coco000000000025_s1_initial_coverage/config.json"",""curves.png"":""cells/same_coco000000000025_s1_initial_coverage/curves.png"",""error.png"":""cells/same_coco000000000025_s1_initial_coverage/error.png"",""field.npz"":""cells/same_coco000000000025_s1_initial_coverage/field.npz"",""history.json"":""cells/same_coco000000000025_s1_initial_coverage/history.json"",""measurements.json"":""cells/same_coco000000000025_s1_initial_coverage/measurements.json"",""measurements.npz"":""cells/same_coco000000000025_s1_initial_coverage/measurements.npz"",""parity.json"":""cells/same_coco000000000025_s1_initial_coverage/parity.json"",""reconstruction.npy"":""cells/same_coco000000000025_s1_initial_coverage/reconstruction.npy"",""reconstruction.png"":""cells/same_coco000000000025_s1_initial_coverage/reconstruction.png"",""target.npy"":""cells/same_coco000000000025_s1_initial_coverage/target.npy"",""target.png"":""cells/same_coco000000000025_s1_initial_coverage/target.png""}",,"[0.0022130459983600304,0.0020238759971107356,0.002025424997555092,0.0020538759999908507,0.0020192520023556426,0.002059427999483887,0.002036181998846587,0.0020102540001971647,0.002024663997872267,0.0019982980011263862]",0.02844211647293654,same_coco000000000025_s1_initial_coverage,,,,,25,0,same,0.9585583806037903,0.10882002860307693,0.0020250444977136794,coverage,0.48501548171043396,0.020437836948450767,2000,,,true,23244288,16.89565069939537,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.02043783850967884,""boundary_psnr_db"":16.895650367641718,""cvar99_mse"":0.20798957347869873,""finite"":true,""foreground_mse"":0.02043783850967884,""foreground_psnr_db"":16.895650367641718,""interior_hole_fraction"":0.0,""n_gaussians"":2000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.1523723006248474}",1,0,0.22075329720973969,initial,ok,true,0.020464300992898643,,0,2369351680
,"{""config.json"":""cells/same_coco000000000025_s1_initial_tail/config.json"",""curves.png"":""cells/same_coco000000000025_s1_initial_tail/curves.png"",""error.png"":""cells/same_coco000000000025_s1_initial_tail/error.png"",""field.npz"":""cells/same_coco000000000025_s1_initial_tail/field.npz"",""history.json"":""cells/same_coco000000000025_s1_initial_tail/history.json"",""measurements.json"":""cells/same_coco000000000025_s1_initial_tail/measurements.json"",""measurements.npz"":""cells/same_coco000000000025_s1_initial_tail/measurements.npz"",""parity.json"":""cells/same_coco000000000025_s1_initial_tail/parity.json"",""reconstruction.npy"":""cells/same_coco000000000025_s1_initial_tail/reconstruction.npy"",""reconstruction.png"":""cells/same_coco000000000025_s1_initial_tail/reconstruction.png"",""target.npy"":""cells/same_coco000000000025_s1_initial_tail/target.npy"",""target.png"":""cells/same_coco000000000025_s1_initial_tail/target.png""}",,"[0.018636073000379838,0.018506202002754435,0.018564709003840107,0.018486036999092903,0.018569045001640916,0.018532970003434457,0.018561064003733918,0.01855272900138516,0.018533278001996223,0.018593560002045706]",0.0021871513238848708,same_coco000000000025_s1_initial_tail,,,,,25,0,same,0.9585591554641724,0.10882002860307693,0.01855689650255954,tail,0.48501548171043396,0.020437836995698774,2000,,,true,242662400,16.895650689355392,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.02043783850967884,""boundary_psnr_db"":16.895650367641718,""cvar99_mse"":0.20798957347869873,""finite"":true,""foreground_mse"":0.02043783850967884,""foreground_psnr_db"":16.895650367641718,""interior_hole_fraction"":0.0,""n_gaussians"":2000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.1523723006248474}",1,0,0.22075331211090088,initial,ok,true,0.18553566702030366,,10,2369351680
,"{""config.json"":""cells/same_coco000000000025_s1_initial_both/config.json"",""curves.png"":""cells/same_coco000000000025_s1_initial_both/curves.png"",""error.png"":""cells/same_coco000000000025_s1_initial_both/error.png"",""field.npz"":""cells/same_coco000000000025_s1_initial_both/field.npz"",""history.json"":""cells/same_coco000000000025_s1_initial_both/history.json"",""measurements.json"":""cells/same_coco000000000025_s1_initial_both/measurements.json"",""measurements.npz"":""cells/same_coco000000000025_s1_initial_both/measurements.npz"",""parity.json"":""cells/same_coco000000000025_s1_initial_both/parity.json"",""reconstruction.npy"":""cells/same_coco000000000025_s1_initial_both/reconstruction.npy"",""reconstruction.png"":""cells/same_coco000000000025_s1_initial_both/reconstruction.png"",""target.npy"":""cells/same_coco000000000025_s1_initial_both/target.npy"",""target.png"":""cells/same_coco000000000025_s1_initial_both/target.png""}",,"[0.0019546389958122745,0.0019578350038500503,0.0020079079986317083,0.0019709519983734936,0.0019889209943357855,0.0019900199986295775,0.0019664540013764054,0.0019702930003404617,0.0020014140027342364,0.0019835720013361424]",0.008630577459620405,same_coco000000000025_s1_initial_both,,,,,25,0,same,0.9585598707199097,0.10882002860307693,0.001977261999854818,both,0.48501548171043396,0.02043783693926292,2000,,,true,21256704,16.895650701347748,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.02043783850967884,""boundary_psnr_db"":16.895650367641718,""cvar99_mse"":0.20798957347869873,""finite"":true,""foreground_mse"":0.02043783850967884,""foreground_psnr_db"":16.895650367641718,""interior_hole_fraction"":0.0,""n_gaussians"":2000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.1523723155260086}",1,0,0.22075329720973969,initial,ok,true,0.019792007995420136,,0,2369351680
,"{""config.json"":""cells/same_coco000000000025_s1_terminal_legacy_a/config.json"",""curves.png"":""cells/same_coco000000000025_s1_terminal_legacy_a/curves.png"",""error.png"":""cells/same_coco000000000025_s1_terminal_legacy_a/error.png"",""field.npz"":""cells/same_coco000000000025_s1_terminal_legacy_a/field.npz"",""history.json"":""cells/same_coco000000000025_s1_terminal_legacy_a/history.json"",""measurements.json"":""cells/same_coco000000000025_s1_terminal_legacy_a/measurements.json"",""measurements.npz"":""cells/same_coco000000000025_s1_terminal_legacy_a/measurements.npz"",""parity.json"":""cells/same_coco000000000025_s1_terminal_legacy_a/parity.json"",""reconstruction.npy"":""cells/same_coco000000000025_s1_terminal_legacy_a/reconstruction.npy"",""reconstruction.png"":""cells/same_coco000000000025_s1_terminal_legacy_a/reconstruction.png"",""target.npy"":""cells/same_coco000000000025_s1_terminal_legacy_a/target.npy"",""target.png"":""cells/same_coco000000000025_s1_terminal_legacy_a/target.png""}",,"[0.016895970002224203,0.016870692001248244,0.016832161003549118,0.016846520004037302,0.01687491199845681,0.016785814994364046,0.016831758999614976,0.016371071003959514,0.01640720599971246,0.016331874001480173]",0.013264799513625723,same_coco000000000025_s1_terminal_legacy_a,,,,,25,750,same,0.5270932912826538,0.058018673211336136,0.016831960001582047,legacy_a,0.895139753818512,0.0066664893988585125,2000,,,true,242684928,21.7610280717385,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.006666489876806736,""boundary_psnr_db"":21.76102776037482,""cvar99_mse"":0.09771613776683807,""finite"":true,""foreground_mse"":0.006666489876806736,""foreground_psnr_db"":21.76102776037482,""interior_hole_fraction"":0.013459952548146248,""n_gaussians"":2000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.06084436923265457}",1,750,0.5584839582443237,terminal,ok,true,0.16704798000864685,,10,2369351680
,"{""config.json"":""cells/same_coco000000000025_s1_terminal_legacy_b/config.json"",""curves.png"":""cells/same_coco000000000025_s1_terminal_legacy_b/curves.png"",""error.png"":""cells/same_coco000000000025_s1_terminal_legacy_b/error.png"",""field.npz"":""cells/same_coco000000000025_s1_terminal_legacy_b/field.npz"",""history.json"":""cells/same_coco000000000025_s1_terminal_legacy_b/history.json"",""measurements.json"":""cells/same_coco000000000025_s1_terminal_legacy_b/measurements.json"",""measurements.npz"":""cells/same_coco000000000025_s1_terminal_legacy_b/measurements.npz"",""parity.json"":""cells/same_coco000000000025_s1_terminal_legacy_b/parity.json"",""reconstruction.npy"":""cells/same_coco000000000025_s1_terminal_legacy_b/reconstruction.npy"",""reconstruction.png"":""cells/same_coco000000000025_s1_terminal_legacy_b/reconstruction.png"",""target.npy"":""cells/same_coco000000000025_s1_terminal_legacy_b/target.npy"",""target.png"":""cells/same_coco000000000025_s1_terminal_legacy_b/target.png""}",,"[0.016922517999773845,0.01700533099938184,0.016816026996821165,0.016941794005106203,0.01694499400036875,0.01689011500275228,0.01711322899791412,0.016633194994938094,0.01635526999598369,0.01633648700226331]",0.01512174353576158,same_coco000000000025_s1_terminal_legacy_b,,,,,25,750,same,0.5270930528640747,0.058018673211336136,0.016906316501263063,legacy_b,0.8951396942138672,0.006666489385587346,2000,,,false,242684928,21.761028080384122,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.006666489876806736,""boundary_psnr_db"":21.76102776037482,""cvar99_mse"":0.09771613776683807,""finite"":true,""foreground_mse"":0.006666489876806736,""foreground_psnr_db"":21.76102776037482,""interior_hole_fraction"":0.013459952548146248,""n_gaussians"":2000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.06084438040852547}",1,750,0.5584838390350342,terminal,ok,true,0.1679589599953033,,10,2369351680
,"{""config.json"":""cells/same_coco000000000025_s1_terminal_coverage/config.json"",""curves.png"":""cells/same_coco000000000025_s1_terminal_coverage/curves.png"",""error.png"":""cells/same_coco000000000025_s1_terminal_coverage/error.png"",""field.npz"":""cells/same_coco000000000025_s1_terminal_coverage/field.npz"",""history.json"":""cells/same_coco000000000025_s1_terminal_coverage/history.json"",""measurements.json"":""cells/same_coco000000000025_s1_terminal_coverage/measurements.json"",""measurements.npz"":""cells/same_coco000000000025_s1_terminal_coverage/measurements.npz"",""parity.json"":""cells/same_coco000000000025_s1_terminal_coverage/parity.json"",""reconstruction.npy"":""cells/same_coco000000000025_s1_terminal_coverage/reconstruction.npy"",""reconstruction.png"":""cells/same_coco000000000025_s1_terminal_coverage/reconstruction.png"",""target.npy"":""cells/same_coco000000000025_s1_terminal_coverage/target.npy"",""target.png"":""cells/same_coco000000000025_s1_terminal_coverage/target.png""}",,"[0.017281981999985874,0.01724452600319637,0.01730373400641838,0.017235381994396448,0.017298531995038502,0.017285701993387192,0.019573969999328256,0.01673861099698115,0.016812182002468035,0.016723087006539572]",0.04479420269684736,same_coco000000000025_s1_terminal_coverage,,,,,25,750,same,0.5270937085151672,0.058018673211336136,0.017263254001591122,coverage,0.8951396942138672,0.006666489389567412,2000,,,true,243383296,21.761028077791273,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.006666489876806736,""boundary_psnr_db"":21.76102776037482,""cvar99_mse"":0.09771613776683807,""finite"":true,""foreground_mse"":0.006666489876806736,""foreground_psnr_db"":21.76102776037482,""interior_hole_fraction"":0.013459952548146248,""n_gaussians"":2000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.06084438040852547}",1,750,0.558483898639679,terminal,ok,true,0.17349770799773978,,10,2369351680
,"{""config.json"":""cells/same_coco000000000025_s1_terminal_tail/config.json"",""curves.png"":""cells/same_coco000000000025_s1_terminal_tail/curves.png"",""error.png"":""cells/same_coco000000000025_s1_terminal_tail/error.png"",""field.npz"":""cells/same_coco000000000025_s1_terminal_tail/field.npz"",""history.json"":""cells/same_coco000000000025_s1_terminal_tail/history.json"",""measurements.json"":""cells/same_coco000000000025_s1_terminal_tail/measurements.json"",""measurements.npz"":""cells/same_coco000000000025_s1_terminal_tail/measurements.npz"",""parity.json"":""cells/same_coco000000000025_s1_terminal_tail/parity.json"",""reconstruction.npy"":""cells/same_coco000000000025_s1_terminal_tail/reconstruction.npy"",""reconstruction.png"":""cells/same_coco000000000025_s1_terminal_tail/reconstruction.png"",""target.npy"":""cells/same_coco000000000025_s1_terminal_tail/target.npy"",""target.png"":""cells/same_coco000000000025_s1_terminal_tail/target.png""}",,"[0.01678224000352202,0.01684066500456538,0.016676304003340192,0.016800365003291517,0.016814307004096918,0.016933291000896133,0.01664228300069226,0.01631282499874942,0.01628360600443557,0.016278877003060188]",0.014329220698041848,same_coco000000000025_s1_terminal_tail,,,,,25,750,same,0.5270931720733643,0.058018673211336136,0.016729272003431106,tail,0.8951396346092224,0.0066664893803837525,2000,,,false,242684928,21.76102808377405,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.006666489876806736,""boundary_psnr_db"":21.76102776037482,""cvar99_mse"":0.09771613776683807,""finite"":true,""foreground_mse"":0.006666489876806736,""foreground_psnr_db"":21.76102776037482,""interior_hole_fraction"":0.013459952548146248,""n_gaussians"":2000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.06084438040852547}",1,750,0.5584839582443237,terminal,ok,true,0.1663647630266496,,10,2369351680
,"{""config.json"":""cells/same_coco000000000025_s1_terminal_both/config.json"",""curves.png"":""cells/same_coco000000000025_s1_terminal_both/curves.png"",""error.png"":""cells/same_coco000000000025_s1_terminal_both/error.png"",""field.npz"":""cells/same_coco000000000025_s1_terminal_both/field.npz"",""history.json"":""cells/same_coco000000000025_s1_terminal_both/history.json"",""measurements.json"":""cells/same_coco000000000025_s1_terminal_both/measurements.json"",""measurements.npz"":""cells/same_coco000000000025_s1_terminal_both/measurements.npz"",""parity.json"":""cells/same_coco000000000025_s1_terminal_both/parity.json"",""reconstruction.npy"":""cells/same_coco000000000025_s1_terminal_both/reconstruction.npy"",""reconstruction.png"":""cells/same_coco000000000025_s1_terminal_both/reconstruction.png"",""target.npy"":""cells/same_coco000000000025_s1_terminal_both/target.npy"",""target.png"":""cells/same_coco000000000025_s1_terminal_both/target.png""}",,"[0.017139864998171106,0.017139916999440175,0.017272123994189315,0.017032242998539004,0.017160035997221712,0.017147778999060392,0.01718065099703381,0.03006648999871686,0.01666747499984922,0.0166828439978417]",0.2131339343474566,same_coco000000000025_s1_terminal_both,,,,,25,750,same,0.5270929932594299,0.058018673211336136,0.017143847999250283,both,0.8951396346092224,0.006666489400317788,2000,,,true,243383296,21.761028070787845,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.006666489876806736,""boundary_psnr_db"":21.76102776037482,""cvar99_mse"":0.09771613776683807,""finite"":true,""foreground_mse"":0.006666489876806736,""foreground_psnr_db"":21.76102776037482,""interior_hole_fraction"":0.013459952548146248,""n_gaussians"":2000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.06084437668323517}",1,750,0.558483898639679,terminal,ok,true,0.1834894239800633,,10,2369351680
,"{""config.json"":""cells/same_coco000000000030_s0_initial_legacy_a/config.json"",""curves.png"":""cells/same_coco000000000030_s0_initial_legacy_a/curves.png"",""error.png"":""cells/same_coco000000000030_s0_initial_legacy_a/error.png"",""field.npz"":""cells/same_coco000000000030_s0_initial_legacy_a/field.npz"",""history.json"":""cells/same_coco000000000030_s0_initial_legacy_a/history.json"",""measurements.json"":""cells/same_coco000000000030_s0_initial_legacy_a/measurements.json"",""measurements.npz"":""cells/same_coco000000000030_s0_initial_legacy_a/measurements.npz"",""parity.json"":""cells/same_coco000000000030_s0_initial_legacy_a/parity.json"",""reconstruction.npy"":""cells/same_coco000000000030_s0_initial_legacy_a/reconstruction.npy"",""reconstruction.png"":""cells/same_coco000000000030_s0_initial_legacy_a/reconstruction.png"",""target.npy"":""cells/same_coco000000000030_s0_initial_legacy_a/target.npy"",""target.png"":""cells/same_coco000000000030_s0_initial_legacy_a/target.png""}",,"[0.025091515002714004,0.025151241003186442,0.025164109996694606,0.025217987997166347,0.02504237800167175,0.025051003001863137,0.025096131997997873,0.024983283998153638,0.025242107003577985,0.024805434004520066]",0.00479468552336782,same_coco000000000030_s0_initial_legacy_a,,,,,30,0,same,0.5035384297370911,0.05214833468198776,0.02509382350035594,legacy_a,0.7792602777481079,0.006463041000005927,2000,,,true,242712064,21.89563089006949,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.006463041063398123,""boundary_psnr_db"":21.89563084747208,""cvar99_mse"":0.1101166307926178,""finite"":true,""foreground_mse"":0.006463041063398123,""foreground_psnr_db"":21.89563084747208,""interior_hole_fraction"":0.0,""n_gaussians"":2000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.07683901488780975}",0,0,0.7311800122261047,initial,ok,true,0.25084519200754585,,10,2379370496
,"{""config.json"":""cells/same_coco000000000030_s0_initial_legacy_b/config.json"",""curves.png"":""cells/same_coco000000000030_s0_initial_legacy_b/curves.png"",""error.png"":""cells/same_coco000000000030_s0_initial_legacy_b/error.png"",""field.npz"":""cells/same_coco000000000030_s0_initial_legacy_b/field.npz"",""history.json"":""cells/same_coco000000000030_s0_initial_legacy_b/history.json"",""measurements.json"":""cells/same_coco000000000030_s0_initial_legacy_b/measurements.json"",""measurements.npz"":""cells/same_coco000000000030_s0_initial_legacy_b/measurements.npz"",""parity.json"":""cells/same_coco000000000030_s0_initial_legacy_b/parity.json"",""reconstruction.npy"":""cells/same_coco000000000030_s0_initial_legacy_b/reconstruction.npy"",""reconstruction.png"":""cells/same_coco000000000030_s0_initial_legacy_b/reconstruction.png"",""target.npy"":""cells/same_coco000000000030_s0_initial_legacy_b/target.npy"",""target.png"":""cells/same_coco000000000030_s0_initial_legacy_b/target.png""}",,"[0.025126920998445712,0.025072172000363935,0.025359103994560428,0.025433611997868866,0.025049365998711437,0.02510975799668813,0.025145674000668805,0.025083268999878783,0.025033586003701203,0.025081093001062982]",0.005111672310606906,same_coco000000000030_s0_initial_legacy_b,,,,,30,0,same,0.5035373568534851,0.05214833468198776,0.025096513498283457,legacy_b,0.7792601585388184,0.006463040984735858,2000,,,true,242712064,21.89563090033046,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.006463041063398123,""boundary_psnr_db"":21.89563084747208,""cvar99_mse"":0.1101166307926178,""finite"":true,""foreground_mse"":0.006463041063398123,""foreground_psnr_db"":21.89563084747208,""interior_hole_fraction"":0.0,""n_gaussians"":2000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.07683900743722916}",0,0,0.7311800718307495,initial,ok,true,0.2514945549919503,,10,2379370496
,"{""config.json"":""cells/same_coco000000000030_s0_initial_coverage/config.json"",""curves.png"":""cells/same_coco000000000030_s0_initial_coverage/curves.png"",""error.png"":""cells/same_coco000000000030_s0_initial_coverage/error.png"",""field.npz"":""cells/same_coco000000000030_s0_initial_coverage/field.npz"",""history.json"":""cells/same_coco000000000030_s0_initial_coverage/history.json"",""measurements.json"":""cells/same_coco000000000030_s0_initial_coverage/measurements.json"",""measurements.npz"":""cells/same_coco000000000030_s0_initial_coverage/measurements.npz"",""parity.json"":""cells/same_coco000000000030_s0_initial_coverage/parity.json"",""reconstruction.npy"":""cells/same_coco000000000030_s0_initial_coverage/reconstruction.npy"",""reconstruction.png"":""cells/same_coco000000000030_s0_initial_coverage/reconstruction.png"",""target.npy"":""cells/same_coco000000000030_s0_initial_coverage/target.npy"",""target.png"":""cells/same_coco000000000030_s0_initial_coverage/target.png""}",,"[0.0023036019993014634,0.0022960119968047366,0.0023000420042080805,0.002407512998615857,0.002291413002240006,0.0023063080006977543,0.0022845650019007735,0.0022935880042496137,0.002251029000035487,0.002282266999827698]",0.016639120335473233,same_coco000000000030_s0_initial_coverage,,,,,30,0,same,0.5035395622253418,0.052148330956697464,0.002294800000527175,coverage,0.7792602181434631,0.006463040972394515,2000,,,true,23311872,21.895630908623428,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.006463041063398123,""boundary_psnr_db"":21.89563084747208,""cvar99_mse"":0.1101166307926178,""finite"":true,""foreground_mse"":0.006463041063398123,""foreground_psnr_db"":21.89563084747208,""interior_hole_fraction"":0.0,""n_gaussians"":2000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.07683900743722916}",0,0,0.73117995262146,initial,ok,true,0.02301633900788147,,0,2379370496
