final_budget,method,method_label,iter,mean_psnr,std_psnr,runs
640,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,100,23.116902351379395,2.7899564591649577,8
640,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,125,23.88325572013855,2.911655699322761,8
640,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,150,24.3497052192688,2.96009971519624,8
640,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,175,24.014052152633667,2.8183689669993415,8
640,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,200,24.981497287750244,3.0758657878389286,8
640,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,225,25.346198558807373,3.133534811991841,8
640,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,250,23.067193508148193,2.721869753537965,8
640,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,275,25.743478298187256,3.2051491977251874,8
640,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,300,26.130072355270386,3.3310819911418394,8
640,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,325,26.340636253356934,3.384698578948196,8
640,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,350,26.231223106384277,3.32204847333405,8
640,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,375,26.76893925666809,3.4657664573557123,8
640,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,400,26.95155429840088,3.5505285465447765,8
640,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,425,26.410985231399536,3.393457537759855,8
640,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,450,27.30679702758789,3.5778035060963056,8
640,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,475,27.552672863006592,3.646059380350323,8
640,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,499,27.672434329986572,3.701383068401683,8
640,structsplat_quadtree_hybrid_tensor,SS qt-hybrid + tensor,0,16.899670958518982,1.3393191143770788,8
640,structsplat_quadtree_hybrid_tensor,SS qt-hybrid + tensor,25,20.70232081413269,2.3483483117319115,8
640,structsplat_quadtree_hybrid_tensor,SS qt-hybrid + tensor,50,21.86466693878174,2.5394890794784497,8
640,structsplat_quadtree_hybrid_tensor,SS qt-hybrid + tensor,75,22.5482656955719,2.5935068690898646,8
640,structsplat_quadtree_hybrid_tensor,SS qt-hybrid + tensor,100,22.87805676460266,2.64418404819812,8
640,structsplat_quadtree_hybrid_tensor,SS qt-hybrid + tensor,125,23.54250693321228,2.7315639421855926,8
640,structsplat_quadtree_hybrid_tensor,SS qt-hybrid + tensor,150,23.94019603729248,2.7447173592398886,8
640,structsplat_quadtree_hybrid_tensor,SS qt-hybrid + tensor,175,23.80355978012085,2.574828942669892,8
640,structsplat_quadtree_hybrid_tensor,SS qt-hybrid + tensor,200,24.633135318756104,2.778169325002424,8
640,structsplat_quadtree_hybrid_tensor,SS qt-hybrid + tensor,225,24.98517107963562,2.8208922529815967,8
640,structsplat_quadtree_hybrid_tensor,SS qt-hybrid + tensor,250,23.789215326309204,2.5488989042368355,8
640,structsplat_quadtree_hybrid_tensor,SS qt-hybrid + tensor,275,25.405433654785156,2.897581885201693,8
640,structsplat_quadtree_hybrid_tensor,SS qt-hybrid + tensor,300,25.736939430236816,2.981726331344805,8
640,structsplat_quadtree_hybrid_tensor,SS qt-hybrid + tensor,325,25.950122356414795,3.0329330589846473,8
640,structsplat_quadtree_hybrid_tensor,SS qt-hybrid + tensor,350,25.96759819984436,3.040960383602856,8
640,structsplat_quadtree_hybrid_tensor,SS qt-hybrid + tensor,375,26.40383267402649,3.135796263095073,8
640,structsplat_quadtree_hybrid_tensor,SS qt-hybrid + tensor,400,26.59714388847351,3.192130720387513,8
640,structsplat_quadtree_hybrid_tensor,SS qt-hybrid + tensor,425,26.294305324554443,3.1209908540796265,8
640,structsplat_quadtree_hybrid_tensor,SS qt-hybrid + tensor,450,26.98942732810974,3.2693420658231873,8
640,structsplat_quadtree_hybrid_tensor,SS qt-hybrid + tensor,475,27.221339225769043,3.3447106910617994,8
640,structsplat_quadtree_hybrid_tensor,SS qt-hybrid + tensor,499,27.33535671234131,3.4039905857914117,8
640,structsplat_quadtree_wse_residual,SS qt-WSE + residual,0,16.681182265281677,1.2769091935474515,8
640,structsplat_quadtree_wse_residual,SS qt-WSE + residual,25,20.612210988998413,2.4121740538119387,8
640,structsplat_quadtree_wse_residual,SS qt-WSE + residual,50,21.789226770401,2.577998779953741,8
640,structsplat_quadtree_wse_residual,SS qt-WSE + residual,75,22.476534605026245,2.656670849794349,8
640,structsplat_quadtree_wse_residual,SS qt-WSE + residual,100,22.809237003326416,2.6258807747098025,8
640,structsplat_quadtree_wse_residual,SS qt-WSE + residual,125,23.42535972595215,2.814335336735213,8
640,structsplat_quadtree_wse_residual,SS qt-WSE + residual,150,23.835535526275635,2.936129357180041,8
640,structsplat_quadtree_wse_residual,SS qt-WSE + residual,175,23.69899868965149,2.813117561768967,8
640,structsplat_quadtree_wse_residual,SS qt-WSE + residual,200,24.44407033920288,3.023827019426419,8
640,structsplat_quadtree_wse_residual,SS qt-WSE + residual,225,24.83303666114807,3.0434323649224515,8
640,structsplat_quadtree_wse_residual,SS qt-WSE + residual,250,23.715261697769165,2.6847804781694267,8
640,structsplat_quadtree_wse_residual,SS qt-WSE + residual,275,25.261864185333252,3.067561950130461,8
640,structsplat_quadtree_wse_residual,SS qt-WSE + residual,300,25.629355907440186,3.097882995049472,8
640,structsplat_quadtree_wse_residual,SS qt-WSE + residual,325,25.86925768852234,3.1369271381413935,8
640,structsplat_quadtree_wse_residual,SS qt-WSE + residual,350,25.870117902755737,3.133448038569551,8
640,structsplat_quadtree_wse_residual,SS qt-WSE + residual,375,26.30968189239502,3.2069306912357605,8
640,structsplat_quadtree_wse_residual,SS qt-WSE + residual,400,26.547159910202026,3.278259191775186,8
640,structsplat_quadtree_wse_residual,SS qt-WSE + residual,425,26.29237198829651,3.2261001568296215,8
640,structsplat_quadtree_wse_residual,SS qt-WSE + residual,450,26.938902616500854,3.3754430535100592,8
640,structsplat_quadtree_wse_residual,SS qt-WSE + residual,475,27.2076153755188,3.4451230267670687,8
640,structsplat_quadtree_wse_residual,SS qt-WSE + residual,499,27.376290559768677,3.5223024497540645,8
640,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,0,16.69905924797058,1.2759631333161383,8
640,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,25,20.66960906982422,2.428540747461245,8
640,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,50,21.842849731445312,2.543869722806984,8
640,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,75,22.503933906555176,2.6181735472139978,8
640,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,100,22.866689682006836,2.6878189694559103,8
640,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,125,23.48811936378479,2.8317369169407236,8
640,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,150,23.910504817962646,2.9366650970482633,8
640,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,175,23.811219453811646,2.863487049531753,8
640,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,200,24.563825845718384,3.0230552189128055,8
640,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,225,24.990938663482666,3.0494922199371297,8
640,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,250,23.922007083892822,2.8390313047993496,8
640,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,275,25.473710298538208,3.1131655982476727,8
640,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,300,25.833771467208862,3.181293519485119,8
640,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,325,26.075199604034424,3.229628912524362,8
640,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,350,26.07544994354248,3.2013307638991226,8
640,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,375,26.513186931610107,3.2913361487542456,8
640,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,400,26.731122732162476,3.3433523722471468,8
640,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,425,26.444175481796265,3.278898368513842,8
640,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,450,27.133483171463013,3.4138709830309115,8
640,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,475,27.368671655654907,3.4864842478644453,8
640,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,499,27.517127990722656,3.550712948240169,8
640,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,0,17.171052932739258,1.5321552594446806,8
640,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,25,20.868574857711792,2.5334156583211125,8
640,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,50,22.064752340316772,2.623529582061878,8
640,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,75,22.718284368515015,2.6968422700663175,8
640,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,100,22.91833519935608,2.6430218033912465,8
640,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,125,23.61354088783264,2.8623230021895334,8
640,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,150,24.056324243545532,2.9610077428274537,8
640,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,175,23.668318271636963,2.7395526933573464,8
640,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,200,24.649702548980713,3.020137382686246,8
640,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,225,25.01241660118103,3.138687670995294,8
640,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,250,22.717707633972168,2.591349863730366,8
640,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,275,25.411657094955444,3.129656767629755,8
640,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,300,25.809759378433228,3.2365605306371257,8
640,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,325,26.02882719039917,3.332849610772,8
640,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,350,25.905227422714233,3.2135673322860723,8
640,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,375,26.465081691741943,3.352799783325569,8
640,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,400,26.67638373374939,3.446949379317697,8
640,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,425,25.89243173599243,3.2218753632771966,8
640,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,450,27.01587438583374,3.4612096636041807,8
640,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,475,27.283710956573486,3.5212181801899596,8
640,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,499,27.458544731140137,3.5702643660125855,8
640,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,0,16.681182265281677,1.2769091935474515,8
640,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,25,20.612227201461792,2.4121913378126023,8
640,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,50,21.789376735687256,2.5781150609339742,8
640,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,75,22.476423978805542,2.6556351491323396,8
640,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,100,22.534977912902832,2.5909347709566344,8
640,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,125,23.191758394241333,2.7881137010663277,8
640,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,150,23.671118021011353,2.9132125706444554,8
640,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,175,23.41642713546753,2.760594558084831,8
640,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,200,24.234366178512573,2.9926056678434487,8
640,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,225,24.66049814224243,3.0241615569774036,8
640,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,250,23.329655408859253,2.583338874390502,8
640,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,275,25.06596565246582,2.963727669634463,8
640,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,300,25.439226388931274,2.996815025634629,8
640,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,325,25.70197296142578,3.05162774260361,8
640,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,350,25.636568307876587,3.0151234850245023,8
640,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,375,26.130619287490845,3.1049539372277297,8
640,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,400,26.401498079299927,3.188642624136427,8
640,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,425,25.987897157669067,3.1325606798339405,8
640,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,450,26.763389348983765,3.283473372966313,8
640,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,475,27.0632164478302,3.3603789738385355,8
640,structsplat_quadtree_wse_residual_relocate,SS qt-WSE + residual relocate,499,27.09352946281433,3.430280995998437,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,0,16.681182265281677,1.2769091935474515,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,25,20.61221146583557,2.4121801123797364,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,50,21.789392709732056,2.5781651980140894,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,75,22.47717785835266,2.655154632496541,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,100,22.917726516723633,2.6884662068837812,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,125,23.543156623840332,2.8010335711740746,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,150,23.936423778533936,2.8252633690141837,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,175,23.841689586639404,2.7352693433626087,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,200,24.60942769050598,2.8756786222038406,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,225,24.93855857849121,2.906129381878903,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,250,23.98880910873413,2.5237051250050246,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,275,25.402554988861084,2.9691799361643847,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,300,25.74352788925171,3.0709482219347026,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,325,25.940364599227905,3.1171359998404276,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,350,25.970143795013428,3.1047181609258807,8
