final_budget,method,method_label,iter,mean_psnr,std_psnr,runs
2000,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,975,24.002074718475342,2.7056144427401927,4
2000,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,1050,23.97465753555298,2.7177310872970133,4
2000,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,1125,23.764365673065186,2.6098970689258536,4
2000,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,1200,18.986769676208496,2.6297629970260883,4
2000,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,1275,24.4013991355896,2.8942142657267116,4
2000,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,1350,24.232619762420654,2.793535343963005,4
2000,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,1425,24.053587913513184,2.806071952449986,4
2000,structsplat_onedge_tensor_feature_rel,SS on-edge + tensor feature-rel cap,1499,23.934263706207275,2.8234212459907866,4
2000,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,0,17.730114459991455,1.225610410149087,4
2000,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,75,22.381685256958008,2.205083216515252,4
2000,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,150,23.041700839996338,2.441830558270852,4
2000,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,225,22.973936557769775,2.3244539571157348,4
2000,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,300,19.492835998535156,2.560621253428131,4
2000,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,375,23.131381034851074,2.384550685545198,4
2000,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,450,22.68665838241577,2.3947036126297117,4
2000,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,525,22.181659698486328,2.2547175971021547,4
2000,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,600,20.060115814208984,2.000351012185925,4
2000,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,675,22.192790985107422,2.3157114576957016,4
2000,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,750,21.677529335021973,2.1717450398025115,4
2000,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,825,21.332417964935303,2.238914752071338,4
2000,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,900,18.970012187957764,1.9063644460315268,4
2000,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,975,21.886425971984863,2.4691109668468374,4
2000,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,1050,21.435425758361816,2.463007010023118,4
2000,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,1125,21.119994163513184,2.5363085730947215,4
2000,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,1200,18.530339002609253,2.8243571982969424,4
2000,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,1275,21.888756275177002,2.438340804405809,4
2000,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,1350,21.514307498931885,2.6187603199520892,4
2000,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,1425,21.214632987976074,2.5523222492830318,4
2000,structsplat_onedge_tensor_featurecap,SS on-edge + tensor feature cap,1499,20.90518569946289,2.519511904431122,4
2000,structsplat_quadtree_wse_residual,SS qt-WSE + residual,0,18.01585626602173,0.9799586796656713,4
2000,structsplat_quadtree_wse_residual,SS qt-WSE + residual,75,22.374088764190674,2.132712766434346,4
2000,structsplat_quadtree_wse_residual,SS qt-WSE + residual,150,23.111602306365967,2.403592617811771,4
2000,structsplat_quadtree_wse_residual,SS qt-WSE + residual,225,23.338192462921143,2.4644083898555493,4
2000,structsplat_quadtree_wse_residual,SS qt-WSE + residual,300,18.614716053009033,1.74682878020645,4
2000,structsplat_quadtree_wse_residual,SS qt-WSE + residual,375,23.77783441543579,2.69311542113168,4
2000,structsplat_quadtree_wse_residual,SS qt-WSE + residual,450,23.967508792877197,2.7372473939103545,4
2000,structsplat_quadtree_wse_residual,SS qt-WSE + residual,525,24.07321548461914,2.7847242725139427,4
2000,structsplat_quadtree_wse_residual,SS qt-WSE + residual,600,19.591455936431885,2.2380641821964233,4
2000,structsplat_quadtree_wse_residual,SS qt-WSE + residual,675,24.41999578475952,3.0061519482768975,4
2000,structsplat_quadtree_wse_residual,SS qt-WSE + residual,750,24.432011604309082,3.0037763365471695,4
2000,structsplat_quadtree_wse_residual,SS qt-WSE + residual,825,24.288146018981934,2.8565085061025313,4
2000,structsplat_quadtree_wse_residual,SS qt-WSE + residual,900,21.348814010620117,3.1625196672125435,4
2000,structsplat_quadtree_wse_residual,SS qt-WSE + residual,975,24.683698177337646,2.9745920138014914,4
2000,structsplat_quadtree_wse_residual,SS qt-WSE + residual,1050,24.586108207702637,2.88420518549497,4
2000,structsplat_quadtree_wse_residual,SS qt-WSE + residual,1125,24.616389751434326,2.9018247425074613,4
2000,structsplat_quadtree_wse_residual,SS qt-WSE + residual,1200,20.65573787689209,2.819919136681186,4
2000,structsplat_quadtree_wse_residual,SS qt-WSE + residual,1275,24.930347442626953,3.0769736239696033,4
2000,structsplat_quadtree_wse_residual,SS qt-WSE + residual,1350,24.85863733291626,3.1068602845109785,4
2000,structsplat_quadtree_wse_residual,SS qt-WSE + residual,1425,24.71507740020752,3.0022660083031494,4
2000,structsplat_quadtree_wse_residual,SS qt-WSE + residual,1499,24.63758420944214,2.93626668633678,4
2000,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,0,18.022640228271484,0.9853119130490391,4
2000,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,75,22.328238010406494,2.1130672308596776,4
2000,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,150,23.087060928344727,2.430510445300638,4
2000,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,225,23.36118984222412,2.522697882627838,4
2000,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,300,19.71309471130371,2.8935621849953344,4
2000,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,375,23.822150230407715,2.66439830528065,4
2000,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,450,23.81795358657837,2.577817193027758,4
2000,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,525,23.629563808441162,2.4429873612633957,4
2000,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,600,20.654125928878784,3.38660229615043,4
2000,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,675,24.06730842590332,2.6639153435730814,4
2000,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,750,23.859248638153076,2.5288343046354544,4
2000,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,825,23.64039707183838,2.4070071471169476,4
2000,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,900,20.50053906440735,2.7197242851384105,4
2000,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,975,23.9541335105896,2.5080671762987388,4
2000,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,1050,23.955958366394043,2.47806526577528,4
2000,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,1125,23.9171404838562,2.5052229635439702,4
2000,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,1200,20.55254340171814,3.059115787892416,4
2000,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,1275,24.15062713623047,2.5364679030405948,4
2000,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,1350,24.100505352020264,2.596913254643707,4
2000,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,1425,23.94928789138794,2.611994057113098,4
2000,structsplat_quadtree_wse_residual_feature_rel,SS qt-WSE + residual feature-rel cap,1499,23.697247982025146,2.5729163286016705,4
2000,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,0,17.975419521331787,1.0467406427368293,4
