adjoint_relative_error,artifacts,backend,baseline_allocated_bytes,baseline_reserved_bytes,cache_build_seconds,cache_bytes,cache_nnz,cell_id,cold_render_max_abs,execution_profile,family,forward_calls,iterations_run,lpips,maintained_parity_max_abs,ms_ssim,n_gaussians,peak_allocated_bytes,peak_reserved_bytes,psnr,raw_sse,repeat,seed,selected_iteration,selected_violation,status,timing_eligible,total_seconds,transpose_calls,worker_peak_rss_bytes
1.085292410607508e-06,"{""config.json"":""cells/thin_s1_r5_csr/config.json"",""curves.png"":""cells/thin_s1_r5_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s1_r5_csr/error.png"",""field.npz"":""cells/thin_s1_r5_csr/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/thin_s1_r5_csr/history.json"",""input_field.npz"":""cells/thin_s1_r5_csr/input_field.npz"",""mask.npy"":""cells/thin_s1_r5_csr/mask.npy"",""occupancy_after.json"":""cells/thin_s1_r5_csr/occupancy_after.json"",""occupancy_before.json"":""cells/thin_s1_r5_csr/occupancy_before.json"",""reconstruction.npy"":""cells/thin_s1_r5_csr/reconstruction.npy"",""reconstruction.png"":""cells/thin_s1_r5_csr/reconstruction.png"",""target.npy"":""cells/thin_s1_r5_csr/target.npy"",""target.png"":""cells/thin_s1_r5_csr/target.png""}",csr,0,33554432,0.00198770699716988,1409208,53207,thin_s1_r5_csr,1.1920928955078125e-07,shared_correctness,thin,99,48,0.5189422369003296,2.384185791015625e-07,0.36145177483558655,144,9828352,33554432,12.750145640245076,2609.3157156604,5,1,13,53.88200617350345,ok,false,0.14104448199941544,51,1331953664
2.1705841390939895e-06,"{""config.json"":""cells/thin_s1_r5_scatter/config.json"",""curves.png"":""cells/thin_s1_r5_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s1_r5_scatter/error.png"",""field.npz"":""cells/thin_s1_r5_scatter/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/thin_s1_r5_scatter/history.json"",""input_field.npz"":""cells/thin_s1_r5_scatter/input_field.npz"",""mask.npy"":""cells/thin_s1_r5_scatter/mask.npy"",""occupancy_after.json"":""cells/thin_s1_r5_scatter/occupancy_after.json"",""occupancy_before.json"":""cells/thin_s1_r5_scatter/occupancy_before.json"",""reconstruction.npy"":""cells/thin_s1_r5_scatter/reconstruction.npy"",""reconstruction.png"":""cells/thin_s1_r5_scatter/reconstruction.png"",""target.npy"":""cells/thin_s1_r5_scatter/target.npy"",""target.png"":""cells/thin_s1_r5_scatter/target.png""}",scatter,0,33554432,0.001287570001295535,1064140,53207,thin_s1_r5_scatter,1.1920928955078125e-07,shared_correctness,thin,99,48,0.5189459919929504,2.384185791015625e-07,0.3614520728588104,144,9828352,33554432,12.75014563766575,2609.315717210105,5,1,46,53.88200617350345,ok,false,0.14026212899989332,51,1304666112
4.70292934551253e-06,"{""config.json"":""cells/thin_s1_r5_off/config.json"",""curves.png"":""cells/thin_s1_r5_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s1_r5_off/error.png"",""field.npz"":""cells/thin_s1_r5_off/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/thin_s1_r5_off/history.json"",""input_field.npz"":""cells/thin_s1_r5_off/input_field.npz"",""mask.npy"":""cells/thin_s1_r5_off/mask.npy"",""occupancy_after.json"":""cells/thin_s1_r5_off/occupancy_after.json"",""occupancy_before.json"":""cells/thin_s1_r5_off/occupancy_before.json"",""reconstruction.npy"":""cells/thin_s1_r5_off/reconstruction.npy"",""reconstruction.png"":""cells/thin_s1_r5_off/reconstruction.png"",""target.npy"":""cells/thin_s1_r5_off/target.npy"",""target.png"":""cells/thin_s1_r5_off/target.png""}",off,0,33554432,0.0,0,0,thin_s1_r5_off,1.1920928955078125e-07,shared_correctness,thin,99,48,0.5189448595046997,2.384185791015625e-07,0.3614521026611328,144,11625984,33554432,12.75014564325975,2609.315713849133,5,1,31,53.88200617350345,ok,false,0.3014881779999996,51,1331200000
2.4792816475383006e-06,"{""config.json"":""cells/thin_s2_r0_off/config.json"",""curves.png"":""cells/thin_s2_r0_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s2_r0_off/error.png"",""field.npz"":""cells/thin_s2_r0_off/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/thin_s2_r0_off/history.json"",""input_field.npz"":""cells/thin_s2_r0_off/input_field.npz"",""mask.npy"":""cells/thin_s2_r0_off/mask.npy"",""occupancy_after.json"":""cells/thin_s2_r0_off/occupancy_after.json"",""occupancy_before.json"":""cells/thin_s2_r0_off/occupancy_before.json"",""reconstruction.npy"":""cells/thin_s2_r0_off/reconstruction.npy"",""reconstruction.png"":""cells/thin_s2_r0_off/reconstruction.png"",""target.npy"":""cells/thin_s2_r0_off/target.npy"",""target.png"":""cells/thin_s2_r0_off/target.png""}",off,0,33554432,0.0,0,0,thin_s2_r0_off,1.1920928955078125e-07,shared_correctness,thin,99,48,0.5875176191329956,2.384185791015625e-07,0.3555355668067932,144,10813440,33554432,12.49643181664551,2766.2919462935774,0,2,47,54.73590046465626,ok,false,0.29209851199993864,51,1326514176
2.564761871326482e-06,"{""config.json"":""cells/thin_s2_r0_scatter/config.json"",""curves.png"":""cells/thin_s2_r0_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s2_r0_scatter/error.png"",""field.npz"":""cells/thin_s2_r0_scatter/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/thin_s2_r0_scatter/history.json"",""input_field.npz"":""cells/thin_s2_r0_scatter/input_field.npz"",""mask.npy"":""cells/thin_s2_r0_scatter/mask.npy"",""occupancy_after.json"":""cells/thin_s2_r0_scatter/occupancy_after.json"",""occupancy_before.json"":""cells/thin_s2_r0_scatter/occupancy_before.json"",""reconstruction.npy"":""cells/thin_s2_r0_scatter/reconstruction.npy"",""reconstruction.png"":""cells/thin_s2_r0_scatter/reconstruction.png"",""target.npy"":""cells/thin_s2_r0_scatter/target.npy"",""target.png"":""cells/thin_s2_r0_scatter/target.png""}",scatter,0,33554432,0.0013239290019555483,1061140,53057,thin_s2_r0_scatter,1.1920928955078125e-07,shared_correctness,thin,99,48,0.5875167846679688,2.384185791015625e-07,0.3555355668067932,144,9015808,33554432,12.496431819358147,2766.29194456573,0,2,47,54.73590046465626,ok,false,0.12629043699780595,51,1334120448
2.735744146775687e-06,"{""config.json"":""cells/thin_s2_r0_csr/config.json"",""curves.png"":""cells/thin_s2_r0_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s2_r0_csr/error.png"",""field.npz"":""cells/thin_s2_r0_csr/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/thin_s2_r0_csr/history.json"",""input_field.npz"":""cells/thin_s2_r0_csr/input_field.npz"",""mask.npy"":""cells/thin_s2_r0_csr/mask.npy"",""occupancy_after.json"":""cells/thin_s2_r0_csr/occupancy_after.json"",""occupancy_before.json"":""cells/thin_s2_r0_csr/occupancy_before.json"",""reconstruction.npy"":""cells/thin_s2_r0_csr/reconstruction.npy"",""reconstruction.png"":""cells/thin_s2_r0_csr/reconstruction.png"",""target.npy"":""cells/thin_s2_r0_csr/target.npy"",""target.png"":""cells/thin_s2_r0_csr/target.png""}",csr,0,33554432,0.0021111249989189673,1405608,53057,thin_s2_r0_csr,1.1920928955078125e-07,shared_correctness,thin,99,48,0.5875212550163269,2.384185791015625e-07,0.3555355668067932,144,9015808,33554432,12.496431816673667,2766.2919462756413,0,2,15,54.73590046465626,ok,false,0.1408768469991628,51,1318215680
3.505184167806874e-06,"{""config.json"":""cells/thin_s2_r1_off/config.json"",""curves.png"":""cells/thin_s2_r1_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s2_r1_off/error.png"",""field.npz"":""cells/thin_s2_r1_off/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/thin_s2_r1_off/history.json"",""input_field.npz"":""cells/thin_s2_r1_off/input_field.npz"",""mask.npy"":""cells/thin_s2_r1_off/mask.npy"",""occupancy_after.json"":""cells/thin_s2_r1_off/occupancy_after.json"",""occupancy_before.json"":""cells/thin_s2_r1_off/occupancy_before.json"",""reconstruction.npy"":""cells/thin_s2_r1_off/reconstruction.npy"",""reconstruction.png"":""cells/thin_s2_r1_off/reconstruction.png"",""target.npy"":""cells/thin_s2_r1_off/target.npy"",""target.png"":""cells/thin_s2_r1_off/target.png""}",off,0,33554432,0.0,0,0,thin_s2_r1_off,1.1920928955078125e-07,shared_correctness,thin,99,48,0.5875306129455566,2.384185791015625e-07,0.3555355668067932,144,10813440,33554432,12.496431813951038,2766.291948009855,1,2,42,54.73590046465626,ok,false,0.28307198899710784,51,1327747072
2.3082841380528407e-06,"{""config.json"":""cells/thin_s2_r1_csr/config.json"",""curves.png"":""cells/thin_s2_r1_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s2_r1_csr/error.png"",""field.npz"":""cells/thin_s2_r1_csr/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/thin_s2_r1_csr/history.json"",""input_field.npz"":""cells/thin_s2_r1_csr/input_field.npz"",""mask.npy"":""cells/thin_s2_r1_csr/mask.npy"",""occupancy_after.json"":""cells/thin_s2_r1_csr/occupancy_after.json"",""occupancy_before.json"":""cells/thin_s2_r1_csr/occupancy_before.json"",""reconstruction.npy"":""cells/thin_s2_r1_csr/reconstruction.npy"",""reconstruction.png"":""cells/thin_s2_r1_csr/reconstruction.png"",""target.npy"":""cells/thin_s2_r1_csr/target.npy"",""target.png"":""cells/thin_s2_r1_csr/target.png""}",csr,0,33554432,0.0019656810000014957,1405608,53057,thin_s2_r1_csr,1.1920928955078125e-07,shared_correctness,thin,99,48,0.5875201225280762,2.384185791015625e-07,0.3555353879928589,144,9015808,33554432,12.49643182225613,2766.2919427198244,1,2,14,54.73590046465626,ok,false,0.1437086879996059,51,1341435904
1.8808241293299943e-06,"{""config.json"":""cells/thin_s2_r1_scatter/config.json"",""curves.png"":""cells/thin_s2_r1_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s2_r1_scatter/error.png"",""field.npz"":""cells/thin_s2_r1_scatter/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/thin_s2_r1_scatter/history.json"",""input_field.npz"":""cells/thin_s2_r1_scatter/input_field.npz"",""mask.npy"":""cells/thin_s2_r1_scatter/mask.npy"",""occupancy_after.json"":""cells/thin_s2_r1_scatter/occupancy_after.json"",""occupancy_before.json"":""cells/thin_s2_r1_scatter/occupancy_before.json"",""reconstruction.npy"":""cells/thin_s2_r1_scatter/reconstruction.npy"",""reconstruction.png"":""cells/thin_s2_r1_scatter/reconstruction.png"",""target.npy"":""cells/thin_s2_r1_scatter/target.npy"",""target.png"":""cells/thin_s2_r1_scatter/target.png""}",scatter,0,33554432,0.001326038000115659,1061140,53057,thin_s2_r1_scatter,1.1920928955078125e-07,shared_correctness,thin,99,48,0.5875145196914673,2.384185791015625e-07,0.3555355966091156,144,9015808,33554432,12.49643181690245,2766.2919461299152,1,2,18,54.73590046465626,ok,false,0.142923930001416,51,1340706816
1.7953309452423127e-06,"{""config.json"":""cells/thin_s2_r2_scatter/config.json"",""curves.png"":""cells/thin_s2_r2_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s2_r2_scatter/error.png"",""field.npz"":""cells/thin_s2_r2_scatter/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/thin_s2_r2_scatter/history.json"",""input_field.npz"":""cells/thin_s2_r2_scatter/input_field.npz"",""mask.npy"":""cells/thin_s2_r2_scatter/mask.npy"",""occupancy_after.json"":""cells/thin_s2_r2_scatter/occupancy_after.json"",""occupancy_before.json"":""cells/thin_s2_r2_scatter/occupancy_before.json"",""reconstruction.npy"":""cells/thin_s2_r2_scatter/reconstruction.npy"",""reconstruction.png"":""cells/thin_s2_r2_scatter/reconstruction.png"",""target.npy"":""cells/thin_s2_r2_scatter/target.npy"",""target.png"":""cells/thin_s2_r2_scatter/target.png""}",scatter,0,33554432,0.0013216629995440599,1061140,53057,thin_s2_r2_scatter,1.1920928955078125e-07,shared_correctness,thin,99,48,0.5875200033187866,2.384185791015625e-07,0.3555355668067932,144,9015808,33554432,12.496431818812306,2766.29194491341,2,2,32,54.73590046465626,ok,false,0.14494256999751087,51,1337503744
6.839364914412727e-07,"{""config.json"":""cells/thin_s2_r2_off/config.json"",""curves.png"":""cells/thin_s2_r2_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s2_r2_off/error.png"",""field.npz"":""cells/thin_s2_r2_off/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/thin_s2_r2_off/history.json"",""input_field.npz"":""cells/thin_s2_r2_off/input_field.npz"",""mask.npy"":""cells/thin_s2_r2_off/mask.npy"",""occupancy_after.json"":""cells/thin_s2_r2_off/occupancy_after.json"",""occupancy_before.json"":""cells/thin_s2_r2_off/occupancy_before.json"",""reconstruction.npy"":""cells/thin_s2_r2_off/reconstruction.npy"",""reconstruction.png"":""cells/thin_s2_r2_off/reconstruction.png"",""target.npy"":""cells/thin_s2_r2_off/target.npy"",""target.png"":""cells/thin_s2_r2_off/target.png""}",off,0,33554432,0.0,0,0,thin_s2_r2_off,1.1920928955078125e-07,shared_correctness,thin,99,48,0.5875188112258911,2.384185791015625e-07,0.3555355668067932,144,10813440,33554432,12.496431818235267,2766.2919452809615,2,2,36,54.73590046465626,ok,false,0.28430944299907424,51,1307004928
2.564760279710754e-06,"{""config.json"":""cells/thin_s2_r2_csr/config.json"",""curves.png"":""cells/thin_s2_r2_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s2_r2_csr/error.png"",""field.npz"":""cells/thin_s2_r2_csr/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/thin_s2_r2_csr/history.json"",""input_field.npz"":""cells/thin_s2_r2_csr/input_field.npz"",""mask.npy"":""cells/thin_s2_r2_csr/mask.npy"",""occupancy_after.json"":""cells/thin_s2_r2_csr/occupancy_after.json"",""occupancy_before.json"":""cells/thin_s2_r2_csr/occupancy_before.json"",""reconstruction.npy"":""cells/thin_s2_r2_csr/reconstruction.npy"",""reconstruction.png"":""cells/thin_s2_r2_csr/reconstruction.png"",""target.npy"":""cells/thin_s2_r2_csr/target.npy"",""target.png"":""cells/thin_s2_r2_csr/target.png""}",csr,0,33554432,0.001933834999363171,1405608,53057,thin_s2_r2_csr,1.1920928955078125e-07,shared_correctness,thin,99,48,0.5875198245048523,2.384185791015625e-07,0.3555355966091156,144,9015808,33554432,12.496431820028157,2766.2919441389586,2,2,15,54.73590046465626,ok,false,0.1428355099997134,51,1330401280
2.393777776887873e-06,"{""config.json"":""cells/thin_s2_r3_scatter/config.json"",""curves.png"":""cells/thin_s2_r3_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s2_r3_scatter/error.png"",""field.npz"":""cells/thin_s2_r3_scatter/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/thin_s2_r3_scatter/history.json"",""input_field.npz"":""cells/thin_s2_r3_scatter/input_field.npz"",""mask.npy"":""cells/thin_s2_r3_scatter/mask.npy"",""occupancy_after.json"":""cells/thin_s2_r3_scatter/occupancy_after.json"",""occupancy_before.json"":""cells/thin_s2_r3_scatter/occupancy_before.json"",""reconstruction.npy"":""cells/thin_s2_r3_scatter/reconstruction.npy"",""reconstruction.png"":""cells/thin_s2_r3_scatter/reconstruction.png"",""target.npy"":""cells/thin_s2_r3_scatter/target.npy"",""target.png"":""cells/thin_s2_r3_scatter/target.png""}",scatter,0,33554432,0.0012742420003633015,1061140,53057,thin_s2_r3_scatter,1.1920928955078125e-07,shared_correctness,thin,99,48,0.5875142216682434,2.384185791015625e-07,0.3555355668067932,144,9015808,33554432,12.496431816663938,2766.2919462818395,3,2,47,54.73590046465626,ok,false,0.1369606609987386,51,1346519040
2.1373002709879074e-06,"{""config.json"":""cells/thin_s2_r3_csr/config.json"",""curves.png"":""cells/thin_s2_r3_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s2_r3_csr/error.png"",""field.npz"":""cells/thin_s2_r3_csr/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/thin_s2_r3_csr/history.json"",""input_field.npz"":""cells/thin_s2_r3_csr/input_field.npz"",""mask.npy"":""cells/thin_s2_r3_csr/mask.npy"",""occupancy_after.json"":""cells/thin_s2_r3_csr/occupancy_after.json"",""occupancy_before.json"":""cells/thin_s2_r3_csr/occupancy_before.json"",""reconstruction.npy"":""cells/thin_s2_r3_csr/reconstruction.npy"",""reconstruction.png"":""cells/thin_s2_r3_csr/reconstruction.png"",""target.npy"":""cells/thin_s2_r3_csr/target.npy"",""target.png"":""cells/thin_s2_r3_csr/target.png""}",csr,0,33554432,0.002128361000359291,1405608,53057,thin_s2_r3_csr,1.1920928955078125e-07,shared_correctness,thin,99,48,0.5875155329704285,2.384185791015625e-07,0.3555355668067932,144,9015808,33554432,12.496431820207768,2766.2919440245532,3,2,15,54.73590046465626,ok,false,0.14623018600104842,51,1326153728
8.54923598581081e-08,"{""config.json"":""cells/thin_s2_r3_off/config.json"",""curves.png"":""cells/thin_s2_r3_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s2_r3_off/error.png"",""field.npz"":""cells/thin_s2_r3_off/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/thin_s2_r3_off/history.json"",""input_field.npz"":""cells/thin_s2_r3_off/input_field.npz"",""mask.npy"":""cells/thin_s2_r3_off/mask.npy"",""occupancy_after.json"":""cells/thin_s2_r3_off/occupancy_after.json"",""occupancy_before.json"":""cells/thin_s2_r3_off/occupancy_before.json"",""reconstruction.npy"":""cells/thin_s2_r3_off/reconstruction.npy"",""reconstruction.png"":""cells/thin_s2_r3_off/reconstruction.png"",""target.npy"":""cells/thin_s2_r3_off/target.npy"",""target.png"":""cells/thin_s2_r3_off/target.png""}",off,0,33554432,0.0,0,0,thin_s2_r3_off,1.1920928955078125e-07,shared_correctness,thin,99,48,0.5875208377838135,2.384185791015625e-07,0.355535626411438,144,10813440,33554432,12.496431820066181,2766.2919441147396,3,2,32,54.73590046465626,ok,false,0.29032476599968504,51,1351454720
1.8808241293299943e-06,"{""config.json"":""cells/thin_s2_r4_csr/config.json"",""curves.png"":""cells/thin_s2_r4_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s2_r4_csr/error.png"",""field.npz"":""cells/thin_s2_r4_csr/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/thin_s2_r4_csr/history.json"",""input_field.npz"":""cells/thin_s2_r4_csr/input_field.npz"",""mask.npy"":""cells/thin_s2_r4_csr/mask.npy"",""occupancy_after.json"":""cells/thin_s2_r4_csr/occupancy_after.json"",""occupancy_before.json"":""cells/thin_s2_r4_csr/occupancy_before.json"",""reconstruction.npy"":""cells/thin_s2_r4_csr/reconstruction.npy"",""reconstruction.png"":""cells/thin_s2_r4_csr/reconstruction.png"",""target.npy"":""cells/thin_s2_r4_csr/target.npy"",""target.png"":""cells/thin_s2_r4_csr/target.png""}",csr,0,33554432,0.0019143320023431443,1405608,53057,thin_s2_r4_csr,1.1920928955078125e-07,shared_correctness,thin,99,48,0.5875228047370911,2.384185791015625e-07,0.3555353283882141,144,9015808,33554432,12.496431822273218,2766.2919427089405,4,2,14,54.73590046465626,ok,false,0.14405417799935094,51,1304965120
8.549218222242416e-08,"{""config.json"":""cells/thin_s2_r4_off/config.json"",""curves.png"":""cells/thin_s2_r4_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s2_r4_off/error.png"",""field.npz"":""cells/thin_s2_r4_off/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/thin_s2_r4_off/history.json"",""input_field.npz"":""cells/thin_s2_r4_off/input_field.npz"",""mask.npy"":""cells/thin_s2_r4_off/mask.npy"",""occupancy_after.json"":""cells/thin_s2_r4_off/occupancy_after.json"",""occupancy_before.json"":""cells/thin_s2_r4_off/occupancy_before.json"",""reconstruction.npy"":""cells/thin_s2_r4_off/reconstruction.npy"",""reconstruction.png"":""cells/thin_s2_r4_off/reconstruction.png"",""target.npy"":""cells/thin_s2_r4_off/target.npy"",""target.png"":""cells/thin_s2_r4_off/target.png""}",off,0,33554432,0.0,0,0,thin_s2_r4_off,1.1920928955078125e-07,shared_correctness,thin,99,48,0.5875151753425598,2.384185791015625e-07,0.3555355668067932,144,10813440,33554432,12.496431816462792,2766.2919464099623,4,2,45,54.73590046465626,ok,false,0.2847719990022597,51,1334579200
2.5647607344581047e-06,"{""config.json"":""cells/thin_s2_r4_scatter/config.json"",""curves.png"":""cells/thin_s2_r4_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s2_r4_scatter/error.png"",""field.npz"":""cells/thin_s2_r4_scatter/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/thin_s2_r4_scatter/history.json"",""input_field.npz"":""cells/thin_s2_r4_scatter/input_field.npz"",""mask.npy"":""cells/thin_s2_r4_scatter/mask.npy"",""occupancy_after.json"":""cells/thin_s2_r4_scatter/occupancy_after.json"",""occupancy_before.json"":""cells/thin_s2_r4_scatter/occupancy_before.json"",""reconstruction.npy"":""cells/thin_s2_r4_scatter/reconstruction.npy"",""reconstruction.png"":""cells/thin_s2_r4_scatter/reconstruction.png"",""target.npy"":""cells/thin_s2_r4_scatter/target.npy"",""target.png"":""cells/thin_s2_r4_scatter/target.png""}",scatter,0,33554432,0.001259157001186395,1061140,53057,thin_s2_r4_scatter,1.1920928955078125e-07,shared_correctness,thin,99,48,0.5875161290168762,2.384185791015625e-07,0.3555355668067932,144,9015808,33554432,12.496431816350595,2766.2919464814267,4,2,33,54.73590046465626,ok,false,0.12641852800152265,51,1303003136
2.564760279710754e-06,"{""config.json"":""cells/thin_s2_r5_csr/config.json"",""curves.png"":""cells/thin_s2_r5_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s2_r5_csr/error.png"",""field.npz"":""cells/thin_s2_r5_csr/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/thin_s2_r5_csr/history.json"",""input_field.npz"":""cells/thin_s2_r5_csr/input_field.npz"",""mask.npy"":""cells/thin_s2_r5_csr/mask.npy"",""occupancy_after.json"":""cells/thin_s2_r5_csr/occupancy_after.json"",""occupancy_before.json"":""cells/thin_s2_r5_csr/occupancy_before.json"",""reconstruction.npy"":""cells/thin_s2_r5_csr/reconstruction.npy"",""reconstruction.png"":""cells/thin_s2_r5_csr/reconstruction.png"",""target.npy"":""cells/thin_s2_r5_csr/target.npy"",""target.png"":""cells/thin_s2_r5_csr/target.png""}",csr,0,33554432,0.00225899400174967,1405608,53057,thin_s2_r5_csr,1.1920928955078125e-07,shared_correctness,thin,99,48,0.5875185132026672,2.384185791015625e-07,0.3555355966091156,144,9015808,33554432,12.496431818719982,2766.2919449722176,5,2,15,54.73590046465626,ok,false,0.14560444400194683,51,1305116672
3.419689562633721e-07,"{""config.json"":""cells/thin_s2_r5_scatter/config.json"",""curves.png"":""cells/thin_s2_r5_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s2_r5_scatter/error.png"",""field.npz"":""cells/thin_s2_r5_scatter/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/thin_s2_r5_scatter/history.json"",""input_field.npz"":""cells/thin_s2_r5_scatter/input_field.npz"",""mask.npy"":""cells/thin_s2_r5_scatter/mask.npy"",""occupancy_after.json"":""cells/thin_s2_r5_scatter/occupancy_after.json"",""occupancy_before.json"":""cells/thin_s2_r5_scatter/occupancy_before.json"",""reconstruction.npy"":""cells/thin_s2_r5_scatter/reconstruction.npy"",""reconstruction.png"":""cells/thin_s2_r5_scatter/reconstruction.png"",""target.npy"":""cells/thin_s2_r5_scatter/target.npy"",""target.png"":""cells/thin_s2_r5_scatter/target.png""}",scatter,0,33554432,0.001296457998250844,1061140,53057,thin_s2_r5_scatter,1.1920928955078125e-07,shared_correctness,thin,99,48,0.5875189304351807,2.384185791015625e-07,0.3555355966091156,144,9015808,33554432,12.496431820062252,2766.2919441172407,5,2,16,54.73590046465626,ok,false,0.14753954999832786,51,1306714112
6.924852641532198e-06,"{""config.json"":""cells/thin_s2_r5_off/config.json"",""curves.png"":""cells/thin_s2_r5_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s2_r5_off/error.png"",""field.npz"":""cells/thin_s2_r5_off/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/thin_s2_r5_off/history.json"",""input_field.npz"":""cells/thin_s2_r5_off/input_field.npz"",""mask.npy"":""cells/thin_s2_r5_off/mask.npy"",""occupancy_after.json"":""cells/thin_s2_r5_off/occupancy_after.json"",""occupancy_before.json"":""cells/thin_s2_r5_off/occupancy_before.json"",""reconstruction.npy"":""cells/thin_s2_r5_off/reconstruction.npy"",""reconstruction.png"":""cells/thin_s2_r5_off/reconstruction.png"",""target.npy"":""cells/thin_s2_r5_off/target.npy"",""target.png"":""cells/thin_s2_r5_off/target.png""}",off,0,33554432,0.0,0,0,thin_s2_r5_off,1.1920928955078125e-07,shared_correctness,thin,99,48,0.5875239372253418,2.384185791015625e-07,0.3555353283882141,144,10813440,33554432,12.496431819565048,2766.2919444339414,5,2,14,54.73590046465626,ok,false,0.30123347799963085,51,1321103360
1.169975575976423e-06,"{""config.json"":""cells/irregular_s0_r0_off/config.json"",""curves.png"":""cells/irregular_s0_r0_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/irregular_s0_r0_off/error.png"",""field.npz"":""cells/irregular_s0_r0_off/field.npz"",""gpu_occupancy"":""gpu_occupancy.jsonl"",""history.json"":""cells/irregular_s0_r0_off/history.json"",""input_field.npz"":""cells/irregular_s0_r0_off/input_field.npz"",""mask.npy"":""cells/irregular_s0_r0_off/mask.npy"",""occupancy_after.json"":""cells/irregular_s0_r0_off/occupancy_after.json"",""occupancy_before.json"":""cells/irregular_s0_r0_off/occupancy_before.json"",""reconstruction.npy"":""cells/irregular_s0_r0_off/reconstruction.npy"",""reconstruction.png"":""cells/irregular_s0_r0_off/reconstruction.png"",""target.npy"":""cells/irregular_s0_r0_off/target.npy"",""target.png"":""cells/irregular_s0_r0_off/target.png""}",off,0,33554432,0.0,0,0,irregular_s0_r0_off,5.960464477539063e-08,shared_correctness,irregular,99,48,0.33349084854125977,5.960464477539063e-08,0.5920206904411316,144,8185856,33554432,11.965334359420252,1793.3682156766495,0,0,0,43.89372724168523,ok,false,0.251438244999008,51,1300492288
