budget_cap,coherence_power,corner_frac,error,fit_seconds,flank_offset_frac,flat_frac,height,image,init_seconds,init_strategy,iterations_run,iters,iters_to_targets,max_axis_ratio,max_side,ms_ssim,n_gaussians,psnr,reconstruction_path,renderer,sampling_mode,seed,selected_path,source_path,ssim,status,stopped_early,total_seconds,variant,variant_label,variant_note,width
640,1.0,0.15,,0.6431894302368164,0.0,0.02,107,kodim01,0.11321091651916504,aniso_onedge,80,80,"{'22.0': 2, '24.0': 14, '26.0': 41, '28.0': None, '30.0': None}",6.0,160,0.9626955986022949,640,27.763166427612305,results/abl004_visual_examples_5img/reconstructions/kodim01/160px_80it/aniso_onedge.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim01_160px.png,results/datasets/abl004/kodak24/kodim01.png,0.8152187466621399,ok,False,0.7564003467559814,aniso_onedge,Aniso on-edge,anisotropic WSE centers placed on features,160
640,1.0,0.15,,0.18354582786560059,0.5,0.02,107,kodim01,0.10558438301086426,aniso_flanking,80,80,"{'22.0': 1, '24.0': 14, '26.0': 38, '28.0': None, '30.0': None}",6.0,160,0.9646592140197754,640,27.80694007873535,results/abl004_visual_examples_5img/reconstructions/kodim01/160px_80it/aniso_flanking.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim01_160px.png,results/datasets/abl004/kodak24/kodim01.png,0.8240535855293274,ok,False,0.28913021087646484,aniso_flanking,Aniso flanking,"anisotropic WSE centers flanking features, offset 0.5",160
640,1.0,0.15,,0.17482733726501465,0.0,0.02,107,kodim01,0.22689557075500488,quadtree_wse,80,80,"{'22.0': 1, '24.0': 14, '26.0': 41, '28.0': None, '30.0': None}",6.0,160,0.96144038438797,640,27.84063720703125,results/abl004_visual_examples_5img/reconstructions/kodim01/160px_80it/quadtree_wse.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim01_160px.png,results/datasets/abl004/kodak24/kodim01.png,0.8172280192375183,ok,False,0.40172290802001953,quadtree_wse,Quadtree WSE,quadtree allocation with local WSE/flanking samples,160
640,1.0,0.15,,0.18796586990356445,0.0,0.02,107,kodim01,0.12208676338195801,quadtree_hybrid,80,80,"{'22.0': 2, '24.0': 15, '26.0': 41, '28.0': None, '30.0': None}",6.0,160,0.9640519022941589,640,27.94135856628418,results/abl004_visual_examples_5img/reconstructions/kodim01/160px_80it/quadtree_hybrid.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim01_160px.png,results/datasets/abl004/kodak24/kodim01.png,0.82354336977005,ok,False,0.31005263328552246,quadtree_hybrid,Quadtree hybrid,aggregate smooth cells and sampled detailed cells,160
640,1.0,0.15,,0.17390131950378418,0.0,0.02,107,kodim01,0.06529092788696289,iso_blue_noise,80,80,"{'22.0': 11, '24.0': 33, '26.0': 72, '28.0': None, '30.0': None}",6.0,160,0.946665346622467,640,26.29319190979004,results/abl004_visual_examples_5img/reconstructions/kodim01/160px_80it/iso_blue_noise.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim01_160px.png,results/datasets/abl004/kodak24/kodim01.png,0.7529297471046448,ok,False,0.23919224739074707,iso_blue_noise,Iso blue noise,isotropic weighted sample elimination baseline,160
640,1.0,0.15,,0.17606544494628906,0.5,0.02,107,kodim01,0.023433446884155273,aniso_flanking,80,80,"{'22.0': 2, '24.0': 15, '26.0': 44, '28.0': None, '30.0': None}",6.0,160,0.961696207523346,640,27.50337791442871,results/abl004_visual_examples_5img/reconstructions/kodim01/160px_80it/floyd_steinberg.png,cuda,floyd_steinberg,0,results/abl004_visual_examples_5img/selected/kodim01_160px.png,results/datasets/abl004/kodak24/kodim01.png,0.8101998567581177,ok,False,0.19949889183044434,floyd_steinberg,Floyd-Steinberg,same flanking thesis config with Floyd-Steinberg placement,160
640,1.0,0.15,,0.4258120059967041,0.0,0.02,107,kodim01,0.10268688201904297,aniso_onedge,200,200,"{'22.0': 2, '24.0': 14, '26.0': 41, '28.0': 89, '30.0': None}",6.0,160,0.977601945400238,640,29.403703689575195,results/abl004_visual_examples_5img/reconstructions/kodim01/160px_200it/aniso_onedge.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim01_160px.png,results/datasets/abl004/kodak24/kodim01.png,0.8739811778068542,ok,False,0.5284988880157471,aniso_onedge,Aniso on-edge,anisotropic WSE centers placed on features,160
640,1.0,0.15,,0.4266364574432373,0.5,0.02,107,kodim01,0.10073709487915039,aniso_flanking,200,200,"{'22.0': 1, '24.0': 14, '26.0': 38, '28.0': 87, '30.0': None}",6.0,160,0.9768941402435303,640,29.311983108520508,results/abl004_visual_examples_5img/reconstructions/kodim01/160px_200it/aniso_flanking.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim01_160px.png,results/datasets/abl004/kodak24/kodim01.png,0.8738512992858887,ok,False,0.5273735523223877,aniso_flanking,Aniso flanking,"anisotropic WSE centers flanking features, offset 0.5",160
640,1.0,0.15,,0.4248967170715332,0.0,0.02,107,kodim01,0.22926759719848633,quadtree_wse,200,200,"{'22.0': 1, '24.0': 14, '26.0': 41, '28.0': 85, '30.0': None}",6.0,160,0.9777279496192932,640,29.46533203125,results/abl004_visual_examples_5img/reconstructions/kodim01/160px_200it/quadtree_wse.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim01_160px.png,results/datasets/abl004/kodak24/kodim01.png,0.87508225440979,ok,False,0.6541643142700195,quadtree_wse,Quadtree WSE,quadtree allocation with local WSE/flanking samples,160
640,1.0,0.15,,0.42894792556762695,0.0,0.02,107,kodim01,0.12193632125854492,quadtree_hybrid,200,200,"{'22.0': 2, '24.0': 15, '26.0': 41, '28.0': 82, '30.0': None}",6.0,160,0.9782512784004211,640,29.616403579711914,results/abl004_visual_examples_5img/reconstructions/kodim01/160px_200it/quadtree_hybrid.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim01_160px.png,results/datasets/abl004/kodak24/kodim01.png,0.8786637783050537,ok,False,0.5508842468261719,quadtree_hybrid,Quadtree hybrid,aggregate smooth cells and sampled detailed cells,160
640,1.0,0.15,,0.4344937801361084,0.0,0.02,107,kodim01,0.06591224670410156,iso_blue_noise,200,200,"{'22.0': 11, '24.0': 33, '26.0': 72, '28.0': 127, '30.0': None}",6.0,160,0.9772565364837646,640,29.26898765563965,results/abl004_visual_examples_5img/reconstructions/kodim01/160px_200it/iso_blue_noise.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim01_160px.png,results/datasets/abl004/kodak24/kodim01.png,0.8688873052597046,ok,False,0.50040602684021,iso_blue_noise,Iso blue noise,isotropic weighted sample elimination baseline,160
640,1.0,0.15,,0.4323270320892334,0.5,0.02,107,kodim01,0.023427248001098633,aniso_flanking,200,200,"{'22.0': 2, '24.0': 15, '26.0': 44, '28.0': 104, '30.0': None}",6.0,160,0.9755946397781372,640,29.10195541381836,results/abl004_visual_examples_5img/reconstructions/kodim01/160px_200it/floyd_steinberg.png,cuda,floyd_steinberg,0,results/abl004_visual_examples_5img/selected/kodim01_160px.png,results/datasets/abl004/kodak24/kodim01.png,0.8674822449684143,ok,False,0.45575428009033203,floyd_steinberg,Floyd-Steinberg,same flanking thesis config with Floyd-Steinberg placement,160
1440,1.0,0.15,,0.1977090835571289,0.0,0.02,160,kodim01,0.25958824157714844,aniso_onedge,80,80,"{'22.0': 2, '24.0': 17, '26.0': 44, '28.0': None, '30.0': None}",6.0,240,0.957363486289978,1440,27.517257690429688,results/abl004_visual_examples_5img/reconstructions/kodim01/240px_80it/aniso_onedge.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim01_240px.png,results/datasets/abl004/kodak24/kodim01.png,0.8093270063400269,ok,False,0.45729732513427734,aniso_onedge,Aniso on-edge,anisotropic WSE centers placed on features,240
1440,1.0,0.15,,0.18525958061218262,0.5,0.02,160,kodim01,0.26256847381591797,aniso_flanking,80,80,"{'22.0': 2, '24.0': 18, '26.0': 43, '28.0': None, '30.0': None}",6.0,240,0.9576892256736755,1440,27.44131851196289,results/abl004_visual_examples_5img/reconstructions/kodim01/240px_80it/aniso_flanking.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim01_240px.png,results/datasets/abl004/kodak24/kodim01.png,0.8092824220657349,ok,False,0.4478280544281006,aniso_flanking,Aniso flanking,"anisotropic WSE centers flanking features, offset 0.5",240
1440,1.0,0.15,,0.18189525604248047,0.0,0.02,160,kodim01,0.5384089946746826,quadtree_wse,80,80,"{'22.0': 2, '24.0': 19, '26.0': 46, '28.0': None, '30.0': None}",6.0,240,0.9579485058784485,1440,27.387697219848633,results/abl004_visual_examples_5img/reconstructions/kodim01/240px_80it/quadtree_wse.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim01_240px.png,results/datasets/abl004/kodak24/kodim01.png,0.8079206347465515,ok,False,0.7203042507171631,quadtree_wse,Quadtree WSE,quadtree allocation with local WSE/flanking samples,240
1440,1.0,0.15,,0.18305373191833496,0.0,0.02,160,kodim01,0.2710599899291992,quadtree_hybrid,80,80,"{'22.0': 2, '24.0': 20, '26.0': 47, '28.0': None, '30.0': None}",6.0,240,0.9575934410095215,1440,27.375669479370117,results/abl004_visual_examples_5img/reconstructions/kodim01/240px_80it/quadtree_hybrid.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim01_240px.png,results/datasets/abl004/kodak24/kodim01.png,0.8053986430168152,ok,False,0.4541137218475342,quadtree_hybrid,Quadtree hybrid,aggregate smooth cells and sampled detailed cells,240
1440,1.0,0.15,,0.17735028266906738,0.0,0.02,160,kodim01,0.1667017936706543,iso_blue_noise,80,80,"{'22.0': 14, '24.0': 44, '26.0': 78, '28.0': None, '30.0': None}",6.0,240,0.9428847432136536,1440,26.164648056030273,results/abl004_visual_examples_5img/reconstructions/kodim01/240px_80it/iso_blue_noise.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim01_240px.png,results/datasets/abl004/kodak24/kodim01.png,0.7551134824752808,ok,False,0.3440520763397217,iso_blue_noise,Iso blue noise,isotropic weighted sample elimination baseline,240
1440,1.0,0.15,,0.17617368698120117,0.5,0.02,160,kodim01,0.049257516860961914,aniso_flanking,80,80,"{'22.0': 3, '24.0': 21, '26.0': 49, '28.0': None, '30.0': None}",6.0,240,0.9557787775993347,1440,27.240013122558594,results/abl004_visual_examples_5img/reconstructions/kodim01/240px_80it/floyd_steinberg.png,cuda,floyd_steinberg,0,results/abl004_visual_examples_5img/selected/kodim01_240px.png,results/datasets/abl004/kodak24/kodim01.png,0.7994897365570068,ok,False,0.22543120384216309,floyd_steinberg,Floyd-Steinberg,same flanking thesis config with Floyd-Steinberg placement,240
1440,1.0,0.15,,0.4458887577056885,0.0,0.02,160,kodim01,0.25982666015625,aniso_onedge,200,200,"{'22.0': 2, '24.0': 17, '26.0': 44, '28.0': 102, '30.0': None}",6.0,240,0.9731043577194214,1440,29.092594146728516,results/abl004_visual_examples_5img/reconstructions/kodim01/240px_200it/aniso_onedge.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim01_240px.png,results/datasets/abl004/kodak24/kodim01.png,0.8650466203689575,ok,False,0.7057154178619385,aniso_onedge,Aniso on-edge,anisotropic WSE centers placed on features,240
1440,1.0,0.15,,0.45551443099975586,0.5,0.02,160,kodim01,0.26251673698425293,aniso_flanking,200,200,"{'22.0': 2, '24.0': 18, '26.0': 43, '28.0': 101, '30.0': None}",6.0,240,0.9744290113449097,1440,29.13842010498047,results/abl004_visual_examples_5img/reconstructions/kodim01/240px_200it/aniso_flanking.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim01_240px.png,results/datasets/abl004/kodak24/kodim01.png,0.8686150908470154,ok,False,0.7180311679840088,aniso_flanking,Aniso flanking,"anisotropic WSE centers flanking features, offset 0.5",240
1440,1.0,0.15,,0.4491729736328125,0.0,0.02,160,kodim01,0.5362899303436279,quadtree_wse,200,200,"{'22.0': 2, '24.0': 19, '26.0': 46, '28.0': 107, '30.0': None}",6.0,240,0.9736254215240479,1440,28.923120498657227,results/abl004_visual_examples_5img/reconstructions/kodim01/240px_200it/quadtree_wse.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim01_240px.png,results/datasets/abl004/kodak24/kodim01.png,0.8652270436286926,ok,False,0.9854629039764404,quadtree_wse,Quadtree WSE,quadtree allocation with local WSE/flanking samples,240
1440,1.0,0.15,,0.4533259868621826,0.0,0.02,160,kodim01,0.26994967460632324,quadtree_hybrid,200,200,"{'22.0': 2, '24.0': 20, '26.0': 47, '28.0': 107, '30.0': None}",6.0,240,0.9746263027191162,1440,29.057544708251953,results/abl004_visual_examples_5img/reconstructions/kodim01/240px_200it/quadtree_hybrid.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim01_240px.png,results/datasets/abl004/kodak24/kodim01.png,0.8669602870941162,ok,False,0.7232756614685059,quadtree_hybrid,Quadtree hybrid,aggregate smooth cells and sampled detailed cells,240
1440,1.0,0.15,,0.433366060256958,0.0,0.02,160,kodim01,0.16588330268859863,iso_blue_noise,200,200,"{'22.0': 14, '24.0': 44, '26.0': 78, '28.0': 122, '30.0': None}",6.0,240,0.9721565246582031,1440,29.017654418945312,results/abl004_visual_examples_5img/reconstructions/kodim01/240px_200it/iso_blue_noise.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim01_240px.png,results/datasets/abl004/kodak24/kodim01.png,0.858295738697052,ok,False,0.5992493629455566,iso_blue_noise,Iso blue noise,isotropic weighted sample elimination baseline,240
1440,1.0,0.15,,0.45058369636535645,0.5,0.02,160,kodim01,0.049163818359375,aniso_flanking,200,200,"{'22.0': 3, '24.0': 21, '26.0': 49, '28.0': 111, '30.0': None}",6.0,240,0.9729791283607483,1440,28.920257568359375,results/abl004_visual_examples_5img/reconstructions/kodim01/240px_200it/floyd_steinberg.png,cuda,floyd_steinberg,0,results/abl004_visual_examples_5img/selected/kodim01_240px.png,results/datasets/abl004/kodak24/kodim01.png,0.862067461013794,ok,False,0.49974751472473145,floyd_steinberg,Floyd-Steinberg,same flanking thesis config with Floyd-Steinberg placement,240
2560,1.0,0.15,,0.3113408088684082,0.0,0.02,213,kodim01,0.5081369876861572,aniso_onedge,80,80,"{'22.0': 2, '24.0': 22, '26.0': 46, '28.0': None, '30.0': None}",6.0,320,0.9605181813240051,2560,27.372821807861328,results/abl004_visual_examples_5img/reconstructions/kodim01/320px_80it/aniso_onedge.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim01_320px.png,results/datasets/abl004/kodak24/kodim01.png,0.8060057759284973,ok,False,0.8194777965545654,aniso_onedge,Aniso on-edge,anisotropic WSE centers placed on features,320
2560,1.0,0.15,,0.2888057231903076,0.5,0.02,213,kodim01,0.5413024425506592,aniso_flanking,80,80,"{'22.0': 3, '24.0': 23, '26.0': 49, '28.0': None, '30.0': None}",6.0,320,0.9600119590759277,2560,27.248943328857422,results/abl004_visual_examples_5img/reconstructions/kodim01/320px_80it/aniso_flanking.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim01_320px.png,results/datasets/abl004/kodak24/kodim01.png,0.8042853474617004,ok,False,0.8301081657409668,aniso_flanking,Aniso flanking,"anisotropic WSE centers flanking features, offset 0.5",320
2560,1.0,0.15,,0.30132269859313965,0.0,0.02,213,kodim01,0.9600322246551514,quadtree_wse,80,80,"{'22.0': 3, '24.0': 25, '26.0': 48, '28.0': None, '30.0': None}",6.0,320,0.9602742791175842,2560,27.323293685913086,results/abl004_visual_examples_5img/reconstructions/kodim01/320px_80it/quadtree_wse.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim01_320px.png,results/datasets/abl004/kodak24/kodim01.png,0.8054612278938293,ok,False,1.261354923248291,quadtree_wse,Quadtree WSE,quadtree allocation with local WSE/flanking samples,320
2560,1.0,0.15,,0.2933235168457031,0.0,0.02,213,kodim01,0.46164727210998535,quadtree_hybrid,80,80,"{'22.0': 3, '24.0': 24, '26.0': 49, '28.0': None, '30.0': None}",6.0,320,0.9579943418502808,2560,27.21027183532715,results/abl004_visual_examples_5img/reconstructions/kodim01/320px_80it/quadtree_hybrid.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim01_320px.png,results/datasets/abl004/kodak24/kodim01.png,0.7992379665374756,ok,False,0.7549707889556885,quadtree_hybrid,Quadtree hybrid,aggregate smooth cells and sampled detailed cells,320
2560,1.0,0.15,,0.28287577629089355,0.0,0.02,213,kodim01,0.3169834613800049,iso_blue_noise,80,80,"{'22.0': 18, '24.0': 48, '26.0': 72, '28.0': None, '30.0': None}",6.0,320,0.95184326171875,2560,26.487796783447266,results/abl004_visual_examples_5img/reconstructions/kodim01/320px_80it/iso_blue_noise.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim01_320px.png,results/datasets/abl004/kodak24/kodim01.png,0.7696114778518677,ok,False,0.5998592376708984,iso_blue_noise,Iso blue noise,isotropic weighted sample elimination baseline,320
2560,1.0,0.15,,0.2873814105987549,0.5,0.02,213,kodim01,0.08740878105163574,aniso_flanking,80,80,"{'22.0': 3, '24.0': 25, '26.0': 54, '28.0': None, '30.0': None}",6.0,320,0.9583786725997925,2560,26.99883270263672,results/abl004_visual_examples_5img/reconstructions/kodim01/320px_80it/floyd_steinberg.png,cuda,floyd_steinberg,0,results/abl004_visual_examples_5img/selected/kodim01_320px.png,results/datasets/abl004/kodak24/kodim01.png,0.7954853773117065,ok,False,0.3747901916503906,floyd_steinberg,Floyd-Steinberg,same flanking thesis config with Floyd-Steinberg placement,320
2560,1.0,0.15,,0.720902681350708,0.0,0.02,213,kodim01,0.5154054164886475,aniso_onedge,200,200,"{'22.0': 2, '24.0': 22, '26.0': 46, '28.0': 113, '30.0': None}",6.0,320,0.9741513729095459,2560,28.854589462280273,results/abl004_visual_examples_5img/reconstructions/kodim01/320px_200it/aniso_onedge.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim01_320px.png,results/datasets/abl004/kodak24/kodim01.png,0.8586961627006531,ok,False,1.2363080978393555,aniso_onedge,Aniso on-edge,anisotropic WSE centers placed on features,320
2560,1.0,0.15,,0.6921906471252441,0.5,0.02,213,kodim01,0.5051419734954834,aniso_flanking,200,200,"{'22.0': 3, '24.0': 23, '26.0': 49, '28.0': 117, '30.0': None}",6.0,320,0.9742012023925781,2560,28.867034912109375,results/abl004_visual_examples_5img/reconstructions/kodim01/320px_200it/aniso_flanking.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim01_320px.png,results/datasets/abl004/kodak24/kodim01.png,0.8600144982337952,ok,False,1.1973326206207275,aniso_flanking,Aniso flanking,"anisotropic WSE centers flanking features, offset 0.5",320
2560,1.0,0.15,,0.7025647163391113,0.0,0.02,213,kodim01,0.9558391571044922,quadtree_wse,200,200,"{'22.0': 3, '24.0': 25, '26.0': 48, '28.0': 116, '30.0': None}",6.0,320,0.9743674993515015,2560,28.818471908569336,results/abl004_visual_examples_5img/reconstructions/kodim01/320px_200it/quadtree_wse.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim01_320px.png,results/datasets/abl004/kodak24/kodim01.png,0.8598244786262512,ok,False,1.6584038734436035,quadtree_wse,Quadtree WSE,quadtree allocation with local WSE/flanking samples,320
2560,1.0,0.15,,0.7089755535125732,0.0,0.02,213,kodim01,0.45987415313720703,quadtree_hybrid,200,200,"{'22.0': 3, '24.0': 24, '26.0': 49, '28.0': 120, '30.0': None}",6.0,320,0.974206805229187,2560,28.861112594604492,results/abl004_visual_examples_5img/reconstructions/kodim01/320px_200it/quadtree_hybrid.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim01_320px.png,results/datasets/abl004/kodak24/kodim01.png,0.8609760403633118,ok,False,1.1688497066497803,quadtree_hybrid,Quadtree hybrid,aggregate smooth cells and sampled detailed cells,320
2560,1.0,0.15,,0.686603307723999,0.0,0.02,213,kodim01,0.32680749893188477,iso_blue_noise,200,200,"{'22.0': 18, '24.0': 48, '26.0': 72, '28.0': 136, '30.0': None}",6.0,320,0.9737367033958435,2560,28.71659278869629,results/abl004_visual_examples_5img/reconstructions/kodim01/320px_200it/iso_blue_noise.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim01_320px.png,results/datasets/abl004/kodak24/kodim01.png,0.8527855277061462,ok,False,1.0134108066558838,iso_blue_noise,Iso blue noise,isotropic weighted sample elimination baseline,320
2560,1.0,0.15,,0.7197158336639404,0.5,0.02,213,kodim01,0.08561992645263672,aniso_flanking,200,200,"{'22.0': 3, '24.0': 25, '26.0': 54, '28.0': 128, '30.0': None}",6.0,320,0.9742839932441711,2560,28.730243682861328,results/abl004_visual_examples_5img/reconstructions/kodim01/320px_200it/floyd_steinberg.png,cuda,floyd_steinberg,0,results/abl004_visual_examples_5img/selected/kodim01_320px.png,results/datasets/abl004/kodak24/kodim01.png,0.8576205968856812,ok,False,0.8053357601165771,floyd_steinberg,Floyd-Steinberg,same flanking thesis config with Floyd-Steinberg placement,320
640,1.0,0.15,,0.1757352352142334,0.0,0.02,107,kodim07,0.10620951652526855,aniso_onedge,80,80,"{'22.0': 4, '24.0': 19, '26.0': 49, '28.0': None, '30.0': None}",6.0,160,0.972155749797821,640,27.075687408447266,results/abl004_visual_examples_5img/reconstructions/kodim07/160px_80it/aniso_onedge.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim07_160px.png,results/datasets/abl004/kodak24/kodim07.png,0.846807062625885,ok,False,0.28194475173950195,aniso_onedge,Aniso on-edge,anisotropic WSE centers placed on features,160
640,1.0,0.15,,0.17763781547546387,0.5,0.02,107,kodim07,0.10658001899719238,aniso_flanking,80,80,"{'22.0': 4, '24.0': 20, '26.0': 53, '28.0': None, '30.0': None}",6.0,160,0.9726925492286682,640,27.048629760742188,results/abl004_visual_examples_5img/reconstructions/kodim07/160px_80it/aniso_flanking.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim07_160px.png,results/datasets/abl004/kodak24/kodim07.png,0.8461600542068481,ok,False,0.28421783447265625,aniso_flanking,Aniso flanking,"anisotropic WSE centers flanking features, offset 0.5",160
640,1.0,0.15,,0.1764676570892334,0.0,0.02,107,kodim07,0.21326708793640137,quadtree_wse,80,80,"{'22.0': 5, '24.0': 20, '26.0': 55, '28.0': None, '30.0': None}",6.0,160,0.972057044506073,640,26.875137329101562,results/abl004_visual_examples_5img/reconstructions/kodim07/160px_80it/quadtree_wse.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim07_160px.png,results/datasets/abl004/kodak24/kodim07.png,0.8457847833633423,ok,False,0.38973474502563477,quadtree_wse,Quadtree WSE,quadtree allocation with local WSE/flanking samples,160
640,1.0,0.15,,0.17528128623962402,0.0,0.02,107,kodim07,0.12012505531311035,quadtree_hybrid,80,80,"{'22.0': 5, '24.0': 21, '26.0': 55, '28.0': None, '30.0': None}",6.0,160,0.9722877144813538,640,26.938304901123047,results/abl004_visual_examples_5img/reconstructions/kodim07/160px_80it/quadtree_hybrid.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim07_160px.png,results/datasets/abl004/kodak24/kodim07.png,0.8462902307510376,ok,False,0.2954063415527344,quadtree_hybrid,Quadtree hybrid,aggregate smooth cells and sampled detailed cells,160
640,1.0,0.15,,0.1893599033355713,0.0,0.02,107,kodim07,0.06759786605834961,iso_blue_noise,80,80,"{'22.0': 14, '24.0': 35, '26.0': 72, '28.0': None, '30.0': None}",6.0,160,0.9663642048835754,640,26.414566040039062,results/abl004_visual_examples_5img/reconstructions/kodim07/160px_80it/iso_blue_noise.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim07_160px.png,results/datasets/abl004/kodak24/kodim07.png,0.8173547983169556,ok,False,0.2569577693939209,iso_blue_noise,Iso blue noise,isotropic weighted sample elimination baseline,160
640,1.0,0.15,,0.17087221145629883,0.5,0.02,107,kodim07,0.023503780364990234,aniso_flanking,80,80,"{'22.0': 5, '24.0': 22, '26.0': 58, '28.0': None, '30.0': None}",6.0,160,0.9681791663169861,640,26.73786163330078,results/abl004_visual_examples_5img/reconstructions/kodim07/160px_80it/floyd_steinberg.png,cuda,floyd_steinberg,0,results/abl004_visual_examples_5img/selected/kodim07_160px.png,results/datasets/abl004/kodak24/kodim07.png,0.8325262069702148,ok,False,0.19437599182128906,floyd_steinberg,Floyd-Steinberg,same flanking thesis config with Floyd-Steinberg placement,160
640,1.0,0.15,,0.42516493797302246,0.0,0.02,107,kodim07,0.10442876815795898,aniso_onedge,200,200,"{'22.0': 4, '24.0': 19, '26.0': 49, '28.0': 124, '30.0': None}",6.0,160,0.9823464751243591,640,29.092105865478516,results/abl004_visual_examples_5img/reconstructions/kodim07/160px_200it/aniso_onedge.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim07_160px.png,results/datasets/abl004/kodak24/kodim07.png,0.8994627594947815,ok,False,0.5295937061309814,aniso_onedge,Aniso on-edge,anisotropic WSE centers placed on features,160
640,1.0,0.15,,0.4211757183074951,0.5,0.02,107,kodim07,0.10679459571838379,aniso_flanking,200,200,"{'22.0': 4, '24.0': 20, '26.0': 53, '28.0': 124, '30.0': None}",6.0,160,0.9813665151596069,640,28.958635330200195,results/abl004_visual_examples_5img/reconstructions/kodim07/160px_200it/aniso_flanking.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim07_160px.png,results/datasets/abl004/kodak24/kodim07.png,0.90128493309021,ok,False,0.5279703140258789,aniso_flanking,Aniso flanking,"anisotropic WSE centers flanking features, offset 0.5",160
640,1.0,0.15,,0.43263983726501465,0.0,0.02,107,kodim07,0.21534490585327148,quadtree_wse,200,200,"{'22.0': 5, '24.0': 20, '26.0': 55, '28.0': 133, '30.0': None}",6.0,160,0.9835456013679504,640,28.941877365112305,results/abl004_visual_examples_5img/reconstructions/kodim07/160px_200it/quadtree_wse.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim07_160px.png,results/datasets/abl004/kodak24/kodim07.png,0.9003505706787109,ok,False,0.6479847431182861,quadtree_wse,Quadtree WSE,quadtree allocation with local WSE/flanking samples,160
640,1.0,0.15,,0.4771287441253662,0.0,0.02,107,kodim07,0.12119936943054199,quadtree_hybrid,200,200,"{'22.0': 5, '24.0': 21, '26.0': 55, '28.0': 124, '30.0': None}",6.0,160,0.9823821187019348,640,28.897689819335938,results/abl004_visual_examples_5img/reconstructions/kodim07/160px_200it/quadtree_hybrid.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim07_160px.png,results/datasets/abl004/kodak24/kodim07.png,0.8975154161453247,ok,False,0.5983281135559082,quadtree_hybrid,Quadtree hybrid,aggregate smooth cells and sampled detailed cells,160
640,1.0,0.15,,0.43227648735046387,0.0,0.02,107,kodim07,0.07791924476623535,iso_blue_noise,200,200,"{'22.0': 14, '24.0': 35, '26.0': 72, '28.0': 153, '30.0': None}",6.0,160,0.9817869663238525,640,28.792219161987305,results/abl004_visual_examples_5img/reconstructions/kodim07/160px_200it/iso_blue_noise.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim07_160px.png,results/datasets/abl004/kodak24/kodim07.png,0.890164315700531,ok,False,0.5101957321166992,iso_blue_noise,Iso blue noise,isotropic weighted sample elimination baseline,160
640,1.0,0.15,,0.43407773971557617,0.5,0.02,107,kodim07,0.023332834243774414,aniso_flanking,200,200,"{'22.0': 5, '24.0': 22, '26.0': 58, '28.0': 151, '30.0': None}",6.0,160,0.9773984551429749,640,28.354747772216797,results/abl004_visual_examples_5img/reconstructions/kodim07/160px_200it/floyd_steinberg.png,cuda,floyd_steinberg,0,results/abl004_visual_examples_5img/selected/kodim07_160px.png,results/datasets/abl004/kodak24/kodim07.png,0.8827599883079529,ok,False,0.4574105739593506,floyd_steinberg,Floyd-Steinberg,same flanking thesis config with Floyd-Steinberg placement,160
