artifacts,cell_id,cold_forward_evaluations,cold_render_max_abs,family,fixture_render_evaluations,forward_evaluations,gradient_evaluations,initial_diagnostic_forward_evaluations,initial_psnr,iterations_run,jacobian_constructions,linear_solves,lpips,method,ms_ssim,n_gaussians,peak_allocated_bytes,psnr,psnr_ceiling_applied,psnr_uncapped,raw_mse,rejected_updates,retained_gram_bytes,retained_jacobian_bytes,seed,selected_iteration,smoke,status,stratum,total_seconds,warmup_forward_evaluations,warmup_gradient_evaluations,warmup_jacobian_constructions,warmup_linear_solves,worker_forward_evaluations,worker_peak_rss_bytes
"{""config.json"":""cells/texture_s0_adam_3/config.json"",""curves.png"":""cells/texture_s0_adam_3/curves.png"",""decision"":""decision.json"",""error.png"":""cells/texture_s0_adam_3/error.png"",""field.npz"":""cells/texture_s0_adam_3/field.npz"",""history.json"":""cells/texture_s0_adam_3/history.json"",""initial_reconstruction.npy"":""cells/texture_s0_adam_3/initial_reconstruction.npy"",""input_field.npz"":""cells/texture_s0_adam_3/input_field.npz"",""progress.jsonl"":""cells/texture_s0_adam_3/progress.jsonl"",""reconstruction.npy"":""cells/texture_s0_adam_3/reconstruction.npy"",""reconstruction.png"":""cells/texture_s0_adam_3/reconstruction.png"",""target.npy"":""cells/texture_s0_adam_3/target.npy"",""target.png"":""cells/texture_s0_adam_3/target.png""}",texture_s0_adam_3,1,1.1920928955078125e-07,texture,4,161,160,1,12.339891096389637,160,0,0,0.012279774062335491,adam_3,0.9837466478347778,16,8994304,31.65805984238414,false,31.65805984238414,0.0006826435887279392,0,0,0,0,160,false,ok,exposed,0.3377658399986103,21,14,8,8,188,2049400832
"{""config.json"":""cells/texture_s0_block_row/config.json"",""curves.png"":""cells/texture_s0_block_row/curves.png"",""decision"":""decision.json"",""error.png"":""cells/texture_s0_block_row/error.png"",""field.npz"":""cells/texture_s0_block_row/field.npz"",""history.json"":""cells/texture_s0_block_row/history.json"",""initial_reconstruction.npy"":""cells/texture_s0_block_row/initial_reconstruction.npy"",""input_field.npz"":""cells/texture_s0_block_row/input_field.npz"",""progress.jsonl"":""cells/texture_s0_block_row/progress.jsonl"",""reconstruction.npy"":""cells/texture_s0_block_row/reconstruction.npy"",""reconstruction.png"":""cells/texture_s0_block_row/reconstruction.png"",""target.npy"":""cells/texture_s0_block_row/target.npy"",""target.png"":""cells/texture_s0_block_row/target.png""}",texture_s0_block_row,1,5.960464477539063e-08,texture,4,699,160,1,12.339890541810522,160,160,160,0.021752892062067986,block_row,0.9651002287864685,16,39858688,29.445640440756403,false,29.445640440756403,0.0011361507406469238,94,65536,6291456,0,160,false,ok,exposed,0.9011358900024788,21,14,8,8,726,2051895296
"{""config.json"":""cells/texture_s0_block_shared/config.json"",""curves.png"":""cells/texture_s0_block_shared/curves.png"",""decision"":""decision.json"",""error.png"":""cells/texture_s0_block_shared/error.png"",""field.npz"":""cells/texture_s0_block_shared/field.npz"",""history.json"":""cells/texture_s0_block_shared/history.json"",""initial_reconstruction.npy"":""cells/texture_s0_block_shared/initial_reconstruction.npy"",""input_field.npz"":""cells/texture_s0_block_shared/input_field.npz"",""progress.jsonl"":""cells/texture_s0_block_shared/progress.jsonl"",""reconstruction.npy"":""cells/texture_s0_block_shared/reconstruction.npy"",""reconstruction.png"":""cells/texture_s0_block_shared/reconstruction.png"",""target.npy"":""cells/texture_s0_block_shared/target.npy"",""target.png"":""cells/texture_s0_block_shared/target.png""}",texture_s0_block_shared,1,1.1920928955078125e-07,texture,4,242,160,1,12.339890541810522,160,160,160,0.019841348752379417,block_shared,0.9686653017997742,16,41676800,29.92773937452972,false,29.92773937452972,0.0010167778167252547,0,65536,6291456,0,160,false,ok,exposed,0.6409847119975893,21,14,8,8,269,2046963712
"{""config.json"":""cells/texture_s0_full_row/config.json"",""curves.png"":""cells/texture_s0_full_row/curves.png"",""decision"":""decision.json"",""error.png"":""cells/texture_s0_full_row/error.png"",""field.npz"":""cells/texture_s0_full_row/field.npz"",""history.json"":""cells/texture_s0_full_row/history.json"",""initial_reconstruction.npy"":""cells/texture_s0_full_row/initial_reconstruction.npy"",""input_field.npz"":""cells/texture_s0_full_row/input_field.npz"",""progress.jsonl"":""cells/texture_s0_full_row/progress.jsonl"",""reconstruction.npy"":""cells/texture_s0_full_row/reconstruction.npy"",""reconstruction.png"":""cells/texture_s0_full_row/reconstruction.png"",""target.npy"":""cells/texture_s0_full_row/target.npy"",""target.png"":""cells/texture_s0_full_row/target.png""}",texture_s0_full_row,1,1.1920928955078125e-07,texture,4,877,160,1,12.339890541810522,160,160,160,0.012597793713212013,full_row,0.9799381494522095,16,44022784,30.377239035965783,false,30.377239035965783,0.0009168031491681518,143,65536,6291456,0,160,false,ok,exposed,1.0129434299997229,21,14,8,8,904,2060562432
"{""config.json"":""cells/texture_s0_full_shared/config.json"",""curves.png"":""cells/texture_s0_full_shared/curves.png"",""decision"":""decision.json"",""error.png"":""cells/texture_s0_full_shared/error.png"",""field.npz"":""cells/texture_s0_full_shared/field.npz"",""history.json"":""cells/texture_s0_full_shared/history.json"",""initial_reconstruction.npy"":""cells/texture_s0_full_shared/initial_reconstruction.npy"",""input_field.npz"":""cells/texture_s0_full_shared/input_field.npz"",""progress.jsonl"":""cells/texture_s0_full_shared/progress.jsonl"",""reconstruction.npy"":""cells/texture_s0_full_shared/reconstruction.npy"",""reconstruction.png"":""cells/texture_s0_full_shared/reconstruction.png"",""target.npy"":""cells/texture_s0_full_shared/target.npy"",""target.png"":""cells/texture_s0_full_shared/target.png""}",texture_s0_full_shared,1,1.1920928955078125e-07,texture,4,811,160,1,12.339890541810522,160,160,160,0.012769130058586597,full_shared,0.9802538156509399,16,42622464,30.91779684994656,false,30.91779684994656,0.0008095064528384519,129,65536,6291456,0,160,false,ok,exposed,0.9583122250005545,21,14,8,8,838,2049052672
"{""config.json"":""cells/texture_s1_adam_1/config.json"",""curves.png"":""cells/texture_s1_adam_1/curves.png"",""decision"":""decision.json"",""error.png"":""cells/texture_s1_adam_1/error.png"",""field.npz"":""cells/texture_s1_adam_1/field.npz"",""history.json"":""cells/texture_s1_adam_1/history.json"",""initial_reconstruction.npy"":""cells/texture_s1_adam_1/initial_reconstruction.npy"",""input_field.npz"":""cells/texture_s1_adam_1/input_field.npz"",""progress.jsonl"":""cells/texture_s1_adam_1/progress.jsonl"",""reconstruction.npy"":""cells/texture_s1_adam_1/reconstruction.npy"",""reconstruction.png"":""cells/texture_s1_adam_1/reconstruction.png"",""target.npy"":""cells/texture_s1_adam_1/target.npy"",""target.png"":""cells/texture_s1_adam_1/target.png""}",texture_s1_adam_1,1,1.1920928955078125e-07,texture,4,161,160,1,12.034310307592238,160,0,0,0.019745633006095886,adam_1,0.9696153402328491,16,8994304,29.48515273978055,false,29.48515273978055,0.001125860872083632,0,0,0,1,160,false,ok,exposed,0.32886080800017226,21,14,8,8,188,2060316672
"{""config.json"":""cells/texture_s1_adam_3/config.json"",""curves.png"":""cells/texture_s1_adam_3/curves.png"",""decision"":""decision.json"",""error.png"":""cells/texture_s1_adam_3/error.png"",""field.npz"":""cells/texture_s1_adam_3/field.npz"",""history.json"":""cells/texture_s1_adam_3/history.json"",""initial_reconstruction.npy"":""cells/texture_s1_adam_3/initial_reconstruction.npy"",""input_field.npz"":""cells/texture_s1_adam_3/input_field.npz"",""progress.jsonl"":""cells/texture_s1_adam_3/progress.jsonl"",""reconstruction.npy"":""cells/texture_s1_adam_3/reconstruction.npy"",""reconstruction.png"":""cells/texture_s1_adam_3/reconstruction.png"",""target.npy"":""cells/texture_s1_adam_3/target.npy"",""target.png"":""cells/texture_s1_adam_3/target.png""}",texture_s1_adam_3,1,1.4901161193847656e-07,texture,4,161,160,1,12.034310307592238,160,0,0,0.010983722284436226,adam_3,0.9861024618148804,16,8994304,32.55841629802552,false,32.55841629802552,0.0005548280001259215,0,0,0,1,160,false,ok,exposed,0.31686674000229686,21,14,8,8,188,2063601664
"{""config.json"":""cells/texture_s1_block_row/config.json"",""curves.png"":""cells/texture_s1_block_row/curves.png"",""decision"":""decision.json"",""error.png"":""cells/texture_s1_block_row/error.png"",""field.npz"":""cells/texture_s1_block_row/field.npz"",""history.json"":""cells/texture_s1_block_row/history.json"",""initial_reconstruction.npy"":""cells/texture_s1_block_row/initial_reconstruction.npy"",""input_field.npz"":""cells/texture_s1_block_row/input_field.npz"",""progress.jsonl"":""cells/texture_s1_block_row/progress.jsonl"",""reconstruction.npy"":""cells/texture_s1_block_row/reconstruction.npy"",""reconstruction.png"":""cells/texture_s1_block_row/reconstruction.png"",""target.npy"":""cells/texture_s1_block_row/target.npy"",""target.png"":""cells/texture_s1_block_row/target.png""}",texture_s1_block_row,1,1.1920928955078125e-07,texture,4,691,160,1,12.034310307592238,160,160,160,0.020650506019592285,block_row,0.9669637680053711,16,39881728,29.545252447985945,false,29.545252447985945,0.0011103879884949677,93,65536,6291456,1,160,false,ok,exposed,0.901332621997426,21,14,8,8,718,2049830912
"{""config.json"":""cells/texture_s1_block_shared/config.json"",""curves.png"":""cells/texture_s1_block_shared/curves.png"",""decision"":""decision.json"",""error.png"":""cells/texture_s1_block_shared/error.png"",""field.npz"":""cells/texture_s1_block_shared/field.npz"",""history.json"":""cells/texture_s1_block_shared/history.json"",""initial_reconstruction.npy"":""cells/texture_s1_block_shared/initial_reconstruction.npy"",""input_field.npz"":""cells/texture_s1_block_shared/input_field.npz"",""progress.jsonl"":""cells/texture_s1_block_shared/progress.jsonl"",""reconstruction.npy"":""cells/texture_s1_block_shared/reconstruction.npy"",""reconstruction.png"":""cells/texture_s1_block_shared/reconstruction.png"",""target.npy"":""cells/texture_s1_block_shared/target.npy"",""target.png"":""cells/texture_s1_block_shared/target.png""}",texture_s1_block_shared,1,1.1920928955078125e-07,texture,4,743,160,1,12.034310307592238,160,160,160,0.029881520196795464,block_shared,0.9552069306373596,16,39162368,28.248229780015734,false,28.248229780015734,0.0014968456583515193,112,65536,6291456,1,160,false,ok,exposed,0.9080149500005064,21,14,8,8,770,2048262144
"{""config.json"":""cells/texture_s1_full_row/config.json"",""curves.png"":""cells/texture_s1_full_row/curves.png"",""decision"":""decision.json"",""error.png"":""cells/texture_s1_full_row/error.png"",""field.npz"":""cells/texture_s1_full_row/field.npz"",""history.json"":""cells/texture_s1_full_row/history.json"",""initial_reconstruction.npy"":""cells/texture_s1_full_row/initial_reconstruction.npy"",""input_field.npz"":""cells/texture_s1_full_row/input_field.npz"",""progress.jsonl"":""cells/texture_s1_full_row/progress.jsonl"",""reconstruction.npy"":""cells/texture_s1_full_row/reconstruction.npy"",""reconstruction.png"":""cells/texture_s1_full_row/reconstruction.png"",""target.npy"":""cells/texture_s1_full_row/target.npy"",""target.png"":""cells/texture_s1_full_row/target.png""}",texture_s1_full_row,1,1.1920928955078125e-07,texture,4,901,160,1,12.034310307592238,160,160,160,0.017140153795480728,full_row,0.9740017652511597,16,42141184,29.511313767033354,false,29.511313767033354,0.001119099297962152,148,65536,6291456,1,160,false,ok,exposed,0.9185115970030893,21,14,8,8,928,2047778816
"{""config.json"":""cells/texture_s1_full_shared/config.json"",""curves.png"":""cells/texture_s1_full_shared/curves.png"",""decision"":""decision.json"",""error.png"":""cells/texture_s1_full_shared/error.png"",""field.npz"":""cells/texture_s1_full_shared/field.npz"",""history.json"":""cells/texture_s1_full_shared/history.json"",""initial_reconstruction.npy"":""cells/texture_s1_full_shared/initial_reconstruction.npy"",""input_field.npz"":""cells/texture_s1_full_shared/input_field.npz"",""progress.jsonl"":""cells/texture_s1_full_shared/progress.jsonl"",""reconstruction.npy"":""cells/texture_s1_full_shared/reconstruction.npy"",""reconstruction.png"":""cells/texture_s1_full_shared/reconstruction.png"",""target.npy"":""cells/texture_s1_full_shared/target.npy"",""target.png"":""cells/texture_s1_full_shared/target.png""}",texture_s1_full_shared,1,1.1920928955078125e-07,texture,4,845,160,1,12.034310307592238,160,160,160,0.01725916564464569,full_shared,0.9741597175598145,16,41175040,29.690848665442,false,29.690848665442,0.0010737795619544643,136,65536,6291456,1,160,false,ok,exposed,0.9755624280005577,21,14,8,8,872,2060513280
"{""config.json"":""cells/texture_s1_adam_0p3/config.json"",""curves.png"":""cells/texture_s1_adam_0p3/curves.png"",""decision"":""decision.json"",""error.png"":""cells/texture_s1_adam_0p3/error.png"",""field.npz"":""cells/texture_s1_adam_0p3/field.npz"",""history.json"":""cells/texture_s1_adam_0p3/history.json"",""initial_reconstruction.npy"":""cells/texture_s1_adam_0p3/initial_reconstruction.npy"",""input_field.npz"":""cells/texture_s1_adam_0p3/input_field.npz"",""progress.jsonl"":""cells/texture_s1_adam_0p3/progress.jsonl"",""reconstruction.npy"":""cells/texture_s1_adam_0p3/reconstruction.npy"",""reconstruction.png"":""cells/texture_s1_adam_0p3/reconstruction.png"",""target.npy"":""cells/texture_s1_adam_0p3/target.npy"",""target.png"":""cells/texture_s1_adam_0p3/target.png""}",texture_s1_adam_0p3,1,1.1920928955078125e-07,texture,4,161,160,1,12.034310307592238,160,0,0,0.04391643777489662,adam_0p3,0.933363139629364,16,8994304,26.143167923135536,false,26.143167923135536,0.0024304305060316514,0,0,0,1,160,false,ok,exposed,0.33336229199994705,21,14,8,8,188,2063572992
"{""config.json"":""cells/texture_s2_adam_3/config.json"",""curves.png"":""cells/texture_s2_adam_3/curves.png"",""decision"":""decision.json"",""error.png"":""cells/texture_s2_adam_3/error.png"",""field.npz"":""cells/texture_s2_adam_3/field.npz"",""history.json"":""cells/texture_s2_adam_3/history.json"",""initial_reconstruction.npy"":""cells/texture_s2_adam_3/initial_reconstruction.npy"",""input_field.npz"":""cells/texture_s2_adam_3/input_field.npz"",""progress.jsonl"":""cells/texture_s2_adam_3/progress.jsonl"",""reconstruction.npy"":""cells/texture_s2_adam_3/reconstruction.npy"",""reconstruction.png"":""cells/texture_s2_adam_3/reconstruction.png"",""target.npy"":""cells/texture_s2_adam_3/target.npy"",""target.png"":""cells/texture_s2_adam_3/target.png""}",texture_s2_adam_3,1,1.1920928955078125e-07,texture,4,161,160,1,11.776647631326881,160,0,0,0.012895139865577221,adam_3,0.9820647835731506,16,8994304,31.878867142683504,false,31.878867142683504,0.0006488036519335448,0,0,0,2,160,false,ok,exposed,0.3677596410016122,21,14,8,8,188,2046541824
"{""config.json"":""cells/texture_s2_block_row/config.json"",""curves.png"":""cells/texture_s2_block_row/curves.png"",""decision"":""decision.json"",""error.png"":""cells/texture_s2_block_row/error.png"",""field.npz"":""cells/texture_s2_block_row/field.npz"",""history.json"":""cells/texture_s2_block_row/history.json"",""initial_reconstruction.npy"":""cells/texture_s2_block_row/initial_reconstruction.npy"",""input_field.npz"":""cells/texture_s2_block_row/input_field.npz"",""progress.jsonl"":""cells/texture_s2_block_row/progress.jsonl"",""reconstruction.npy"":""cells/texture_s2_block_row/reconstruction.npy"",""reconstruction.png"":""cells/texture_s2_block_row/reconstruction.png"",""target.npy"":""cells/texture_s2_block_row/target.npy"",""target.png"":""cells/texture_s2_block_row/target.png""}",texture_s2_block_row,1,1.1920928955078125e-07,texture,4,671,160,1,11.776647631326881,160,160,160,0.024133749306201935,block_row,0.9648494124412537,16,41310208,29.38921209318905,false,29.38921209318905,0.001151009188677602,87,65536,6291456,2,160,false,ok,exposed,0.9053588770002534,21,14,8,8,698,2046439424
"{""config.json"":""cells/texture_s2_block_shared/config.json"",""curves.png"":""cells/texture_s2_block_shared/curves.png"",""decision"":""decision.json"",""error.png"":""cells/texture_s2_block_shared/error.png"",""field.npz"":""cells/texture_s2_block_shared/field.npz"",""history.json"":""cells/texture_s2_block_shared/history.json"",""initial_reconstruction.npy"":""cells/texture_s2_block_shared/initial_reconstruction.npy"",""input_field.npz"":""cells/texture_s2_block_shared/input_field.npz"",""progress.jsonl"":""cells/texture_s2_block_shared/progress.jsonl"",""reconstruction.npy"":""cells/texture_s2_block_shared/reconstruction.npy"",""reconstruction.png"":""cells/texture_s2_block_shared/reconstruction.png"",""target.npy"":""cells/texture_s2_block_shared/target.npy"",""target.png"":""cells/texture_s2_block_shared/target.png""}",texture_s2_block_shared,1,1.1920928955078125e-07,texture,4,689,160,1,11.776647631326881,160,160,160,0.02989758551120758,block_shared,0.9601361155509949,16,41204736,28.62667825739301,false,28.62667825739301,0.0013719306992004627,101,65536,6291456,2,160,false,ok,exposed,0.9082738479992258,21,14,8,8,716,2050744320
"{""config.json"":""cells/texture_s2_full_row/config.json"",""curves.png"":""cells/texture_s2_full_row/curves.png"",""decision"":""decision.json"",""error.png"":""cells/texture_s2_full_row/error.png"",""field.npz"":""cells/texture_s2_full_row/field.npz"",""history.json"":""cells/texture_s2_full_row/history.json"",""initial_reconstruction.npy"":""cells/texture_s2_full_row/initial_reconstruction.npy"",""input_field.npz"":""cells/texture_s2_full_row/input_field.npz"",""progress.jsonl"":""cells/texture_s2_full_row/progress.jsonl"",""reconstruction.npy"":""cells/texture_s2_full_row/reconstruction.npy"",""reconstruction.png"":""cells/texture_s2_full_row/reconstruction.png"",""target.npy"":""cells/texture_s2_full_row/target.npy"",""target.png"":""cells/texture_s2_full_row/target.png""}",texture_s2_full_row,1,1.1920928955078125e-07,texture,4,892,160,1,11.776647631326881,160,160,160,0.021008659154176712,full_row,0.9687039256095886,16,43961344,28.132995102831465,false,28.132995102831465,0.0015370942208652702,146,65536,6291456,2,160,false,ok,exposed,0.9986871289984265,21,14,8,8,919,2049957888
"{""config.json"":""cells/texture_s2_full_shared/config.json"",""curves.png"":""cells/texture_s2_full_shared/curves.png"",""decision"":""decision.json"",""error.png"":""cells/texture_s2_full_shared/error.png"",""field.npz"":""cells/texture_s2_full_shared/field.npz"",""history.json"":""cells/texture_s2_full_shared/history.json"",""initial_reconstruction.npy"":""cells/texture_s2_full_shared/initial_reconstruction.npy"",""input_field.npz"":""cells/texture_s2_full_shared/input_field.npz"",""progress.jsonl"":""cells/texture_s2_full_shared/progress.jsonl"",""reconstruction.npy"":""cells/texture_s2_full_shared/reconstruction.npy"",""reconstruction.png"":""cells/texture_s2_full_shared/reconstruction.png"",""target.npy"":""cells/texture_s2_full_shared/target.npy"",""target.png"":""cells/texture_s2_full_shared/target.png""}",texture_s2_full_shared,1,1.1920928955078125e-07,texture,4,691,160,1,11.776647631326881,160,160,160,0.012469165958464146,full_shared,0.9786582589149475,16,41900032,29.89660617018724,false,29.89660617018724,0.0010240929655060307,106,65536,6291456,2,160,false,ok,exposed,0.8945068579996587,21,14,8,8,718,2047111168
"{""config.json"":""cells/texture_s2_adam_0p3/config.json"",""curves.png"":""cells/texture_s2_adam_0p3/curves.png"",""decision"":""decision.json"",""error.png"":""cells/texture_s2_adam_0p3/error.png"",""field.npz"":""cells/texture_s2_adam_0p3/field.npz"",""history.json"":""cells/texture_s2_adam_0p3/history.json"",""initial_reconstruction.npy"":""cells/texture_s2_adam_0p3/initial_reconstruction.npy"",""input_field.npz"":""cells/texture_s2_adam_0p3/input_field.npz"",""progress.jsonl"":""cells/texture_s2_adam_0p3/progress.jsonl"",""reconstruction.npy"":""cells/texture_s2_adam_0p3/reconstruction.npy"",""reconstruction.png"":""cells/texture_s2_adam_0p3/reconstruction.png"",""target.npy"":""cells/texture_s2_adam_0p3/target.npy"",""target.png"":""cells/texture_s2_adam_0p3/target.png""}",texture_s2_adam_0p3,1,1.1920928955078125e-07,texture,4,161,160,1,11.776647631326881,160,0,0,0.05704069882631302,adam_0p3,0.9196896553039551,16,8994304,25.402683687926455,false,25.402683687926455,0.0028822498895088454,0,0,0,2,160,false,ok,exposed,0.34692033499959507,21,14,8,8,188,2051182592
"{""config.json"":""cells/texture_s2_adam_1/config.json"",""curves.png"":""cells/texture_s2_adam_1/curves.png"",""decision"":""decision.json"",""error.png"":""cells/texture_s2_adam_1/error.png"",""field.npz"":""cells/texture_s2_adam_1/field.npz"",""history.json"":""cells/texture_s2_adam_1/history.json"",""initial_reconstruction.npy"":""cells/texture_s2_adam_1/initial_reconstruction.npy"",""input_field.npz"":""cells/texture_s2_adam_1/input_field.npz"",""progress.jsonl"":""cells/texture_s2_adam_1/progress.jsonl"",""reconstruction.npy"":""cells/texture_s2_adam_1/reconstruction.npy"",""reconstruction.png"":""cells/texture_s2_adam_1/reconstruction.png"",""target.npy"":""cells/texture_s2_adam_1/target.npy"",""target.png"":""cells/texture_s2_adam_1/target.png""}",texture_s2_adam_1,1,1.1920928955078125e-07,texture,4,161,160,1,11.776647631326881,160,0,0,0.025279531255364418,adam_1,0.9659408330917358,16,8994304,28.94437077180678,false,28.94437077180678,0.0012751548375550532,0,0,0,2,160,false,ok,exposed,0.3311069269984728,21,14,8,8,188,2063015936
"{""config.json"":""cells/texture_s3_block_row/config.json"",""curves.png"":""cells/texture_s3_block_row/curves.png"",""decision"":""decision.json"",""error.png"":""cells/texture_s3_block_row/error.png"",""field.npz"":""cells/texture_s3_block_row/field.npz"",""history.json"":""cells/texture_s3_block_row/history.json"",""initial_reconstruction.npy"":""cells/texture_s3_block_row/initial_reconstruction.npy"",""input_field.npz"":""cells/texture_s3_block_row/input_field.npz"",""progress.jsonl"":""cells/texture_s3_block_row/progress.jsonl"",""reconstruction.npy"":""cells/texture_s3_block_row/reconstruction.npy"",""reconstruction.png"":""cells/texture_s3_block_row/reconstruction.png"",""target.npy"":""cells/texture_s3_block_row/target.npy"",""target.png"":""cells/texture_s3_block_row/target.png""}",texture_s3_block_row,1,1.1920928955078125e-07,texture,4,313,160,1,12.187650387589759,160,160,160,0.018038630485534668,block_row,0.9790869355201721,16,44262912,31.338952544202712,false,31.338952544202712,0.0007346910436980198,0,65536,6291456,3,160,false,ok,additional_procedural,0.646267992000503,21,14,8,8,340,2051854336
"{""config.json"":""cells/texture_s3_block_shared/config.json"",""curves.png"":""cells/texture_s3_block_shared/curves.png"",""decision"":""decision.json"",""error.png"":""cells/texture_s3_block_shared/error.png"",""field.npz"":""cells/texture_s3_block_shared/field.npz"",""history.json"":""cells/texture_s3_block_shared/history.json"",""initial_reconstruction.npy"":""cells/texture_s3_block_shared/initial_reconstruction.npy"",""input_field.npz"":""cells/texture_s3_block_shared/input_field.npz"",""progress.jsonl"":""cells/texture_s3_block_shared/progress.jsonl"",""reconstruction.npy"":""cells/texture_s3_block_shared/reconstruction.npy"",""reconstruction.png"":""cells/texture_s3_block_shared/reconstruction.png"",""target.npy"":""cells/texture_s3_block_shared/target.npy"",""target.png"":""cells/texture_s3_block_shared/target.png""}",texture_s3_block_shared,1,1.1920928955078125e-07,texture,4,229,160,1,12.187650387589759,160,160,160,0.02178574912250042,block_shared,0.9717073440551758,16,44608512,29.75863173272827,false,29.75863173272827,0.0010571505175019339,0,65536,6291456,3,160,false,ok,additional_procedural,0.6681025819998467,21,14,8,8,256,2045906944
"{""config.json"":""cells/texture_s3_full_row/config.json"",""curves.png"":""cells/texture_s3_full_row/curves.png"",""decision"":""decision.json"",""error.png"":""cells/texture_s3_full_row/error.png"",""field.npz"":""cells/texture_s3_full_row/field.npz"",""history.json"":""cells/texture_s3_full_row/history.json"",""initial_reconstruction.npy"":""cells/texture_s3_full_row/initial_reconstruction.npy"",""input_field.npz"":""cells/texture_s3_full_row/input_field.npz"",""progress.jsonl"":""cells/texture_s3_full_row/progress.jsonl"",""reconstruction.npy"":""cells/texture_s3_full_row/reconstruction.npy"",""reconstruction.png"":""cells/texture_s3_full_row/reconstruction.png"",""target.npy"":""cells/texture_s3_full_row/target.npy"",""target.png"":""cells/texture_s3_full_row/target.png""}",texture_s3_full_row,1,1.1920928955078125e-07,texture,4,916,160,1,12.187650387589759,160,160,160,0.04258675128221512,full_row,0.9488405585289001,16,41107968,26.474738851891978,false,26.474738851891978,0.002251780815798589,151,65536,6291456,3,160,false,ok,additional_procedural,1.0175355940009467,21,14,8,8,943,2048724992
"{""config.json"":""cells/texture_s3_full_shared/config.json"",""curves.png"":""cells/texture_s3_full_shared/curves.png"",""decision"":""decision.json"",""error.png"":""cells/texture_s3_full_shared/error.png"",""field.npz"":""cells/texture_s3_full_shared/field.npz"",""history.json"":""cells/texture_s3_full_shared/history.json"",""initial_reconstruction.npy"":""cells/texture_s3_full_shared/initial_reconstruction.npy"",""input_field.npz"":""cells/texture_s3_full_shared/input_field.npz"",""progress.jsonl"":""cells/texture_s3_full_shared/progress.jsonl"",""reconstruction.npy"":""cells/texture_s3_full_shared/reconstruction.npy"",""reconstruction.png"":""cells/texture_s3_full_shared/reconstruction.png"",""target.npy"":""cells/texture_s3_full_shared/target.npy"",""target.png"":""cells/texture_s3_full_shared/target.png""}",texture_s3_full_shared,1,1.1920928955078125e-07,texture,4,882,160,1,12.187650387589759,160,160,160,0.031533196568489075,full_shared,0.960925281047821,16,40602624,28.129507854371575,false,28.129507854371575,0.0015383289549689822,144,65536,6291456,3,160,false,ok,additional_procedural,1.020298350998928,21,14,8,8,909,2051633152
"{""config.json"":""cells/texture_s3_adam_0p3/config.json"",""curves.png"":""cells/texture_s3_adam_0p3/curves.png"",""decision"":""decision.json"",""error.png"":""cells/texture_s3_adam_0p3/error.png"",""field.npz"":""cells/texture_s3_adam_0p3/field.npz"",""history.json"":""cells/texture_s3_adam_0p3/history.json"",""initial_reconstruction.npy"":""cells/texture_s3_adam_0p3/initial_reconstruction.npy"",""input_field.npz"":""cells/texture_s3_adam_0p3/input_field.npz"",""progress.jsonl"":""cells/texture_s3_adam_0p3/progress.jsonl"",""reconstruction.npy"":""cells/texture_s3_adam_0p3/reconstruction.npy"",""reconstruction.png"":""cells/texture_s3_adam_0p3/reconstruction.png"",""target.npy"":""cells/texture_s3_adam_0p3/target.npy"",""target.png"":""cells/texture_s3_adam_0p3/target.png""}",texture_s3_adam_0p3,1,1.1920928955078125e-07,texture,4,161,160,1,12.187650387589759,160,0,0,0.05444343015551567,adam_0p3,0.914469838142395,16,8994304,25.092108127230105,false,25.092108127230105,0.0030959161326606145,0,0,0,3,160,false,ok,additional_procedural,0.36101822999989963,21,14,8,8,188,2047291392
"{""config.json"":""cells/texture_s3_adam_1/config.json"",""curves.png"":""cells/texture_s3_adam_1/curves.png"",""decision"":""decision.json"",""error.png"":""cells/texture_s3_adam_1/error.png"",""field.npz"":""cells/texture_s3_adam_1/field.npz"",""history.json"":""cells/texture_s3_adam_1/history.json"",""initial_reconstruction.npy"":""cells/texture_s3_adam_1/initial_reconstruction.npy"",""input_field.npz"":""cells/texture_s3_adam_1/input_field.npz"",""progress.jsonl"":""cells/texture_s3_adam_1/progress.jsonl"",""reconstruction.npy"":""cells/texture_s3_adam_1/reconstruction.npy"",""reconstruction.png"":""cells/texture_s3_adam_1/reconstruction.png"",""target.npy"":""cells/texture_s3_adam_1/target.npy"",""target.png"":""cells/texture_s3_adam_1/target.png""}",texture_s3_adam_1,1,1.1920928955078125e-07,texture,4,161,160,1,12.187650387589759,160,0,0,0.03572290390729904,adam_1,0.9606024622917175,16,8994304,28.237808521889114,false,28.237808521889114,0.0015004417771555582,0,0,0,3,160,false,ok,additional_procedural,0.33729147000121884,21,14,8,8,188,2047229952
