adaptive_count,auc_psnr,color_solve_every,color_solve_schedule,error,feature_cap_px,final_budget,final_scale_max,final_scale_mean,final_scale_p95,fit_seconds,geometry_loss_every,geometry_loss_weight,growth_rule,growth_waves,height,image,init_seconds,iterations_run,iters,loss_weight_beta,loss_weighting,lpips,luma_psnr,mae,max_side,method,method_label,method_note,method_track,ms_ssim,mse,n_gaussians,p95_abs_error,pixel_loss,psnr,reconstruction_path,renderer,scale_cap_input,scale_cap_max,scale_cap_reference_side,scale_cap_rule,seed,source_path,source_sha256,ssim,ssim_weight,start_budget,start_fraction,start_gaussians,status,stopped_early,support_fade,target_path,target_pixel_sha256,total_seconds,variant_max_gaussians,width
False,22.80255003300363,,none,,12.0,640,12.0,2.549337148666382,9.038994789123535,1.1701443195343018,1,0.0,residual_tensor_add,5,106,COCO_train2014_000000000025,0.048647403717041016,500,500,1.0,none,0.27001386880874634,24.801712036132812,0.04114289581775665,160,structsplat_best_generation_filter_a18pi,SS best + generation CAF 18pi,Weaker generation-density covariance filter with alpha=18*pi (half the native GaussianImage++ variance).,best-covariance-filter,0.9626010656356812,0.0033947364427149296,640,0.12481287121772766,l1,24.691940307617188,results/structsplat_generation_caf_proxy/reconstructions/COCO_train2014_000000000025/640/seed0_structsplat_best_generation_filter_a18pi.png,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000025.jpg,d8f12a26d8803701cabac80494b080f998e5ed9bafaf61a2825ce6212c85487a,0.7997477054595947,0.3,320,0.5,320,ok,False,False,results/structsplat_generation_caf_proxy/targets/COCO_train2014_000000000025.png,1911d19aba3bf44cde373daa219c416b96148d0d701ce23c10d4e0139e6ad01e,1.2187917232513428,,160
False,23.012296173997775,,none,,12.0,640,12.0,2.601947069168091,9.000967025756836,1.2512321472167969,1,0.0,residual_tensor_add,5,106,COCO_train2014_000000000025,0.048929691314697266,500,500,1.0,none,0.23271258175373077,25.14021110534668,0.03945968300104141,160,structsplat_best_generation_filter_a36pi,SS best + generation CAF 36pi,Mild generation-density covariance filter with alpha=36*pi (quarter the native GaussianImage++ variance).,best-covariance-filter,0.964966893196106,0.003152846824377775,640,0.12096059322357178,l1,25.012971878051758,results/structsplat_generation_caf_proxy/reconstructions/COCO_train2014_000000000025/640/seed0_structsplat_best_generation_filter_a36pi.png,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000025.jpg,d8f12a26d8803701cabac80494b080f998e5ed9bafaf61a2825ce6212c85487a,0.810951828956604,0.3,320,0.5,320,ok,False,False,results/structsplat_generation_caf_proxy/targets/COCO_train2014_000000000025.png,1911d19aba3bf44cde373daa219c416b96148d0d701ce23c10d4e0139e6ad01e,1.3001618385314941,,160
False,22.800044850978203,,none,,12.0,640,12.0,2.731980085372925,9.182618141174316,1.178096055984497,1,0.0,residual_tensor_add,5,106,COCO_train2014_000000000025,0.04926490783691406,500,500,1.0,none,0.28927376866340637,24.747188568115234,0.04145202040672302,160,structsplat_best_generation_filter_a18pi,SS best + generation CAF 18pi,Weaker generation-density covariance filter with alpha=18*pi (half the native GaussianImage++ variance).,best-covariance-filter,0.962810754776001,0.00343007012270391,640,0.1252523958683014,l1,24.646970748901367,results/structsplat_generation_caf_proxy/reconstructions/COCO_train2014_000000000025/640/seed1_structsplat_best_generation_filter_a18pi.png,cuda,12.0,12.0,160.0,feature,1,tests/test_images/COCO_train2014_000000000025.jpg,d8f12a26d8803701cabac80494b080f998e5ed9bafaf61a2825ce6212c85487a,0.8004096746444702,0.3,320,0.5,320,ok,False,False,results/structsplat_generation_caf_proxy/targets/COCO_train2014_000000000025.png,1911d19aba3bf44cde373daa219c416b96148d0d701ce23c10d4e0139e6ad01e,1.2273609638214111,,160
False,23.051143548770515,,none,,12.0,640,12.0,2.7239906787872314,8.862252235412598,1.1710994243621826,1,0.0,residual_tensor_add,5,106,COCO_train2014_000000000025,0.049642324447631836,500,500,1.0,none,0.2269408106803894,25.1998291015625,0.03938339650630951,160,structsplat_best_generation_filter_a36pi,SS best + generation CAF 36pi,Mild generation-density covariance filter with alpha=36*pi (quarter the native GaussianImage++ variance).,best-covariance-filter,0.9653292298316956,0.0031112723518162966,640,0.11980123817920685,l1,25.070621490478516,results/structsplat_generation_caf_proxy/reconstructions/COCO_train2014_000000000025/640/seed1_structsplat_best_generation_filter_a36pi.png,cuda,12.0,12.0,160.0,feature,1,tests/test_images/COCO_train2014_000000000025.jpg,d8f12a26d8803701cabac80494b080f998e5ed9bafaf61a2825ce6212c85487a,0.8141744136810303,0.3,320,0.5,320,ok,False,False,results/structsplat_generation_caf_proxy/targets/COCO_train2014_000000000025.png,1911d19aba3bf44cde373daa219c416b96148d0d701ce23c10d4e0139e6ad01e,1.2207417488098145,,160
False,28.821093303168226,,none,,12.0,640,12.0,2.9381535053253174,9.811551094055176,1.1510357856750488,1,0.0,residual_tensor_add,5,107,COCO_train2014_000000000030,0.0551149845123291,500,500,1.0,none,0.047428715974092484,33.3371467590332,0.015071534551680088,160,structsplat_best_generation_filter_a18pi,SS best + generation CAF 18pi,Weaker generation-density covariance filter with alpha=18*pi (half the native GaussianImage++ variance).,best-covariance-filter,0.9900624752044678,0.0006005231407471001,640,0.05229492112994194,l1,32.21470260620117,results/structsplat_generation_caf_proxy/reconstructions/COCO_train2014_000000000030/640/seed0_structsplat_best_generation_filter_a18pi.png,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000030.jpg,0444b10826d376ad9075805061405f6071a62b80eda29c5f284ed77b093d5b1d,0.9429944157600403,0.3,320,0.5,320,ok,False,False,results/structsplat_generation_caf_proxy/targets/COCO_train2014_000000000030.png,aa6d8325c2c36ba3a7f4050545926a61d7721a0807903cf4f781c5d8d9a231d4,1.206150770187378,,160
False,29.40637666094518,,none,,12.0,640,12.0,2.999955415725708,9.747886657714844,1.2010164260864258,1,0.0,residual_tensor_add,5,107,COCO_train2014_000000000030,0.055184125900268555,500,500,1.0,none,0.03950060158967972,34.337398529052734,0.01383240520954132,160,structsplat_best_generation_filter_a36pi,SS best + generation CAF 36pi,Mild generation-density covariance filter with alpha=36*pi (quarter the native GaussianImage++ variance).,best-covariance-filter,0.9909206628799438,0.0004934069002047181,640,0.04742112755775452,l1,33.06794738769531,results/structsplat_generation_caf_proxy/reconstructions/COCO_train2014_000000000030/640/seed0_structsplat_best_generation_filter_a36pi.png,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000030.jpg,0444b10826d376ad9075805061405f6071a62b80eda29c5f284ed77b093d5b1d,0.9484742879867554,0.3,320,0.5,320,ok,False,False,results/structsplat_generation_caf_proxy/targets/COCO_train2014_000000000030.png,aa6d8325c2c36ba3a7f4050545926a61d7721a0807903cf4f781c5d8d9a231d4,1.2562005519866943,,160
False,28.92497935897124,,none,,12.0,640,12.0,2.862217664718628,8.819480895996094,1.1904444694519043,1,0.0,residual_tensor_add,5,107,COCO_train2014_000000000030,0.05598855018615723,500,500,1.0,none,0.04872316122055054,33.46786117553711,0.014916062355041504,160,structsplat_best_generation_filter_a18pi,SS best + generation CAF 18pi,Weaker generation-density covariance filter with alpha=18*pi (half the native GaussianImage++ variance).,best-covariance-filter,0.9893493056297302,0.0005871580797247589,640,0.05133442208170891,l1,32.31245040893555,results/structsplat_generation_caf_proxy/reconstructions/COCO_train2014_000000000030/640/seed1_structsplat_best_generation_filter_a18pi.png,cuda,12.0,12.0,160.0,feature,1,tests/test_images/COCO_train2014_000000000030.jpg,0444b10826d376ad9075805061405f6071a62b80eda29c5f284ed77b093d5b1d,0.9413320422172546,0.3,320,0.5,320,ok,False,False,results/structsplat_generation_caf_proxy/targets/COCO_train2014_000000000030.png,aa6d8325c2c36ba3a7f4050545926a61d7721a0807903cf4f781c5d8d9a231d4,1.2464330196380615,,160
False,29.53785718562369,,none,,12.0,640,12.0,2.9928340911865234,9.845002174377441,1.2006685733795166,1,0.0,residual_tensor_add,5,107,COCO_train2014_000000000030,0.0575101375579834,500,500,1.0,none,0.038418203592300415,34.326480865478516,0.013877029530704021,160,structsplat_best_generation_filter_a36pi,SS best + generation CAF 36pi,Mild generation-density covariance filter with alpha=36*pi (quarter the native GaussianImage++ variance).,best-covariance-filter,0.9900043606758118,0.0004882556095253676,640,0.04779047891497612,l1,33.113525390625,results/structsplat_generation_caf_proxy/reconstructions/COCO_train2014_000000000030/640/seed1_structsplat_best_generation_filter_a36pi.png,cuda,12.0,12.0,160.0,feature,1,tests/test_images/COCO_train2014_000000000030.jpg,0444b10826d376ad9075805061405f6071a62b80eda29c5f284ed77b093d5b1d,0.9471932053565979,0.3,320,0.5,320,ok,False,False,results/structsplat_generation_caf_proxy/targets/COCO_train2014_000000000030.png,aa6d8325c2c36ba3a7f4050545926a61d7721a0807903cf4f781c5d8d9a231d4,1.2581787109375,,160
False,21.098361525602474,,none,,12.0,640,12.0,2.5463101863861084,8.547375679016113,1.147219181060791,1,0.0,residual_tensor_add,5,106,COCO_train2014_000000000034,0.05482888221740723,500,500,1.0,none,0.14820320904254913,24.177982330322266,0.05033602938055992,160,structsplat_best_generation_filter_a18pi,SS best + generation CAF 18pi,Weaker generation-density covariance filter with alpha=18*pi (half the native GaussianImage++ variance).,best-covariance-filter,0.9361065030097961,0.0046493359841406345,640,0.13994452357292175,l1,23.326091766357422,results/structsplat_generation_caf_proxy/reconstructions/COCO_train2014_000000000034/640/seed0_structsplat_best_generation_filter_a18pi.png,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000034.jpg,2c46871034fa901ae795a8bb916ba7f2f728507cab9e511cced0986bd083d193,0.724647581577301,0.3,320,0.5,320,ok,False,False,results/structsplat_generation_caf_proxy/targets/COCO_train2014_000000000034.png,254cbcd91f031e1a1ebeb69d4221ebaa614205e17bc1ec02a8f268ee501b2eb6,1.2020480632781982,,160
False,21.55182937247481,,none,,12.0,640,12.0,2.567847490310669,8.917813301086426,1.169325590133667,1,0.0,residual_tensor_add,5,106,COCO_train2014_000000000034,0.05306386947631836,500,500,1.0,none,0.12068916112184525,24.967308044433594,0.046647652983665466,160,structsplat_best_generation_filter_a36pi,SS best + generation CAF 36pi,Mild generation-density covariance filter with alpha=36*pi (quarter the native GaussianImage++ variance).,best-covariance-filter,0.9413198828697205,0.004009063355624676,640,0.13168194890022278,l1,23.969572067260742,results/structsplat_generation_caf_proxy/reconstructions/COCO_train2014_000000000034/640/seed0_structsplat_best_generation_filter_a36pi.png,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000034.jpg,2c46871034fa901ae795a8bb916ba7f2f728507cab9e511cced0986bd083d193,0.7493822574615479,0.3,320,0.5,320,ok,False,False,results/structsplat_generation_caf_proxy/targets/COCO_train2014_000000000034.png,254cbcd91f031e1a1ebeb69d4221ebaa614205e17bc1ec02a8f268ee501b2eb6,1.2223894596099854,,160
False,21.074161218975732,,none,,12.0,640,12.0,2.387756824493408,7.652950763702393,1.2087228298187256,1,0.0,residual_tensor_add,5,106,COCO_train2014_000000000034,0.05238485336303711,500,500,1.0,none,0.1623542308807373,24.077865600585938,0.05081159248948097,160,structsplat_best_generation_filter_a18pi,SS best + generation CAF 18pi,Weaker generation-density covariance filter with alpha=18*pi (half the native GaussianImage++ variance).,best-covariance-filter,0.9357455968856812,0.004746751394122839,640,0.14259567856788635,l1,23.236034393310547,results/structsplat_generation_caf_proxy/reconstructions/COCO_train2014_000000000034/640/seed1_structsplat_best_generation_filter_a18pi.png,cuda,12.0,12.0,160.0,feature,1,tests/test_images/COCO_train2014_000000000034.jpg,2c46871034fa901ae795a8bb916ba7f2f728507cab9e511cced0986bd083d193,0.7216598391532898,0.3,320,0.5,320,ok,False,False,results/structsplat_generation_caf_proxy/targets/COCO_train2014_000000000034.png,254cbcd91f031e1a1ebeb69d4221ebaa614205e17bc1ec02a8f268ee501b2eb6,1.2611076831817627,,160
False,21.56908938306606,,none,,12.0,640,12.0,2.589266777038574,8.277697563171387,1.1716301441192627,1,0.0,residual_tensor_add,5,106,COCO_train2014_000000000034,0.052652597427368164,500,500,1.0,none,0.12866777181625366,24.893810272216797,0.046799540519714355,160,structsplat_best_generation_filter_a36pi,SS best + generation CAF 36pi,Mild generation-density covariance filter with alpha=36*pi (quarter the native GaussianImage++ variance).,best-covariance-filter,0.94099360704422,0.004057517275214195,640,0.1327395886182785,l1,23.917396545410156,results/structsplat_generation_caf_proxy/reconstructions/COCO_train2014_000000000034/640/seed1_structsplat_best_generation_filter_a36pi.png,cuda,12.0,12.0,160.0,feature,1,tests/test_images/COCO_train2014_000000000034.jpg,2c46871034fa901ae795a8bb916ba7f2f728507cab9e511cced0986bd083d193,0.7480764985084534,0.3,320,0.5,320,ok,False,False,results/structsplat_generation_caf_proxy/targets/COCO_train2014_000000000034.png,254cbcd91f031e1a1ebeb69d4221ebaa614205e17bc1ec02a8f268ee501b2eb6,1.2242827415466309,,160
