bpp,bytes,central_round_trip,chroma_mode,codec,context_only,decode_seconds,encode_seconds,height,image_id,manifest_sha256,metadata_policy,ms_ssim,psnr,quality,schema,ssim,stream_path,stream_sha256,width
0.6477251838235294,253701,Pillow RGB,4:4:4,jpeg_444,True,0.02317307610064745,0.05426154285669327,1536,0115,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.9822435975074768,33.29454040527344,50,structsplat.bench007.v1,0.9241440892219543,conventional/0115/jpeg_444-q050.jpg,57bc7b509a65a0da1f4ff1c75acd4c6e2f87133bc587cf2d10fea7a94cf63d49,2040
0.7521471609477124,294601,Pillow RGB,4:4:4,jpeg_444,True,0.023939184844493866,0.055495952256023884,1536,0115,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.9844683408737183,33.98497772216797,60,structsplat.bench007.v1,0.9325792193412781,conventional/0115/jpeg_444-q060.jpg,7511407551daa6682e9b4122f31cb36c38cf6532d69fc9cfec146f55263ca18f,2040
0.9108864379084968,356776,Pillow RGB,4:4:4,jpeg_444,True,0.024797923862934113,0.05771142989397049,1536,0115,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.9140089154243469,34.811038970947266,70,structsplat.bench007.v1,0.8644909262657166,conventional/0115/jpeg_444-q070.jpg,d48df83396d385d8b50241bf12ec2007479053213e969db7bd9d3f9baf20ae48,2040
1.1892488766339868,465805,Pillow RGB,4:4:4,jpeg_444,True,0.026346592232584953,0.060954056680202484,1536,0115,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.9893606901168823,36.388973236083984,80,structsplat.bench007.v1,0.9540489912033081,conventional/0115/jpeg_444-q080.jpg,262feb8df743cd4238ca4519e0bc23e1ced5839dbf69df8a1fa2d1faf23dea23,2040
1.806890829248366,707723,Pillow RGB,4:4:4,jpeg_444,True,0.028990880586206913,0.06791190896183252,1536,0115,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.9932537078857422,39.27006530761719,90,structsplat.bench007.v1,0.970797598361969,conventional/0115/jpeg_444-q090.jpg,d66c8db462ee73dbf682ffa0f790cb6fe751ce25ac2a73d95665b3c66e85e923,2040
2.6588873570261438,1041433,Pillow RGB,4:4:4,jpeg_444,True,0.032690986059606075,0.07854275684803724,1536,0115,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.9963865280151367,42.74617004394531,95,structsplat.bench007.v1,0.9839451313018799,conventional/0115/jpeg_444-q095.jpg,7ec1a2d0d943dfec41512918680790db28aa60032d76bd980d17a0b2b64cbc48,2040
0.025577001633986927,10018,Pillow RGB,4:4:4,avif_444,True,0.015284744091331959,0.06182109471410513,1536,0115,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.7838969230651855,27.32377052307129,5,structsplat.bench007.v1,0.6459600925445557,conventional/0115/avif_444-q005.avif,80a4134c74230e9ab4661bb430558ba734dcfd15cacfe4318e84d595a23885fe,2040
0.03732894199346405,14621,Pillow RGB,4:4:4,avif_444,True,0.016222032718360424,0.07137710507959127,1536,0115,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.8170990347862244,28.066089630126953,10,structsplat.bench007.v1,0.6831566095352173,conventional/0115/avif_444-q010.avif,fe0fdea1c7f390c229355cbfcd909d0a1c24bd9736d7cd1ab149683dd579f4ef,2040
0.08321589052287581,32594,Pillow RGB,4:4:4,avif_444,True,0.014614714309573174,0.10210397280752659,1536,0115,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.9493713974952698,29.862184524536133,20,structsplat.bench007.v1,0.8407701253890991,conventional/0115/avif_444-q020.avif,f98e24e7393bc4e598c66fe373a893055110cb2cd9126c5f676763c7c0718326,2040
0.1539905024509804,60315,Pillow RGB,4:4:4,avif_444,True,0.016247132793068886,0.10279685351997614,1536,0115,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.9672654271125793,31.602705001831055,30,structsplat.bench007.v1,0.8841409087181091,conventional/0115/avif_444-q030.avif,af5039dcb57021ae8d1913b7365a461d1eef8102337960cbbfc036d6c667fbb2,2040
