adjoint_relative_error,artifacts,backend,baseline_allocated_bytes,baseline_reserved_bytes,cache_build_seconds,cache_bytes,cache_nnz,cell_id,cold_render_max_abs,family,forward_calls,iterations_run,lpips,maintained_parity_max_abs,ms_ssim,n_gaussians,peak_allocated_bytes,peak_reserved_bytes,psnr,raw_sse,repeat,seed,selected_iteration,selected_violation,status,total_seconds,transpose_calls,worker_peak_rss_bytes
7.972121238708496e-06,"{""config.json"":""cells/smooth_s2_r3_csr/config.json"",""curves.png"":""cells/smooth_s2_r3_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/smooth_s2_r3_csr/error.png"",""field.npz"":""cells/smooth_s2_r3_csr/field.npz"",""history.json"":""cells/smooth_s2_r3_csr/history.json"",""input_field.npz"":""cells/smooth_s2_r3_csr/input_field.npz"",""mask.npy"":""cells/smooth_s2_r3_csr/mask.npy"",""reconstruction.npy"":""cells/smooth_s2_r3_csr/reconstruction.npy"",""reconstruction.png"":""cells/smooth_s2_r3_csr/reconstruction.png"",""target.npy"":""cells/smooth_s2_r3_csr/target.npy"",""target.png"":""cells/smooth_s2_r3_csr/target.png""}",csr,0,33554432,0.0026766580012917984,3272064,130826,smooth_s2_r3_csr,1.7881393432617188e-07,smooth,99,48,0.07572580873966217,2.384185791015625e-07,0.9410039782524109,144,16769536,33554432,27.223409763603822,93.15372320962238,3,2,40,15.077228676207657,ok,0.1315042150017689,51,1330675712
6.377696990966797e-06,"{""config.json"":""cells/smooth_s2_r3_off/config.json"",""curves.png"":""cells/smooth_s2_r3_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/smooth_s2_r3_off/error.png"",""field.npz"":""cells/smooth_s2_r3_off/field.npz"",""history.json"":""cells/smooth_s2_r3_off/history.json"",""input_field.npz"":""cells/smooth_s2_r3_off/input_field.npz"",""mask.npy"":""cells/smooth_s2_r3_off/mask.npy"",""reconstruction.npy"":""cells/smooth_s2_r3_off/reconstruction.npy"",""reconstruction.png"":""cells/smooth_s2_r3_off/reconstruction.png"",""target.npy"":""cells/smooth_s2_r3_off/target.npy"",""target.png"":""cells/smooth_s2_r3_off/target.png""}",off,0,33554432,0.0,0,0,smooth_s2_r3_off,1.7881393432617188e-07,smooth,99,48,0.07572901248931885,2.384185791015625e-07,0.9410039782524109,144,14036992,33554432,27.223409734877322,93.15372382578967,3,2,40,15.077228676207657,ok,0.28140171699851635,51,1333161984
7.197260856628418e-06,"{""config.json"":""cells/smooth_s2_r4_csr/config.json"",""curves.png"":""cells/smooth_s2_r4_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/smooth_s2_r4_csr/error.png"",""field.npz"":""cells/smooth_s2_r4_csr/field.npz"",""history.json"":""cells/smooth_s2_r4_csr/history.json"",""input_field.npz"":""cells/smooth_s2_r4_csr/input_field.npz"",""mask.npy"":""cells/smooth_s2_r4_csr/mask.npy"",""reconstruction.npy"":""cells/smooth_s2_r4_csr/reconstruction.npy"",""reconstruction.png"":""cells/smooth_s2_r4_csr/reconstruction.png"",""target.npy"":""cells/smooth_s2_r4_csr/target.npy"",""target.png"":""cells/smooth_s2_r4_csr/target.png""}",csr,0,33554432,0.0027653120014292654,3272064,130826,smooth_s2_r4_csr,1.7881393432617188e-07,smooth,99,48,0.07573439180850983,2.384185791015625e-07,0.9410039186477661,144,16769536,33554432,27.223409710292685,93.15372435311633,4,2,39,15.077228676207657,ok,0.1252829240002029,51,1330647040
4.51505184173584e-06,"{""config.json"":""cells/smooth_s2_r4_off/config.json"",""curves.png"":""cells/smooth_s2_r4_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/smooth_s2_r4_off/error.png"",""field.npz"":""cells/smooth_s2_r4_off/field.npz"",""history.json"":""cells/smooth_s2_r4_off/history.json"",""input_field.npz"":""cells/smooth_s2_r4_off/input_field.npz"",""mask.npy"":""cells/smooth_s2_r4_off/mask.npy"",""reconstruction.npy"":""cells/smooth_s2_r4_off/reconstruction.npy"",""reconstruction.png"":""cells/smooth_s2_r4_off/reconstruction.png"",""target.npy"":""cells/smooth_s2_r4_off/target.npy"",""target.png"":""cells/smooth_s2_r4_off/target.png""}",off,0,33554432,0.0,0,0,smooth_s2_r4_off,1.1920928955078125e-07,smooth,99,48,0.07572557032108307,2.384185791015625e-07,0.9410039782524109,144,14036992,33554432,27.2234097155969,93.15372423934386,4,2,48,15.077228676207657,ok,0.2751106260002416,51,1333161984
1.004338264465332e-05,"{""config.json"":""cells/smooth_s2_r4_scatter/config.json"",""curves.png"":""cells/smooth_s2_r4_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/smooth_s2_r4_scatter/error.png"",""field.npz"":""cells/smooth_s2_r4_scatter/field.npz"",""history.json"":""cells/smooth_s2_r4_scatter/history.json"",""input_field.npz"":""cells/smooth_s2_r4_scatter/input_field.npz"",""mask.npy"":""cells/smooth_s2_r4_scatter/mask.npy"",""reconstruction.npy"":""cells/smooth_s2_r4_scatter/reconstruction.npy"",""reconstruction.png"":""cells/smooth_s2_r4_scatter/reconstruction.png"",""target.npy"":""cells/smooth_s2_r4_scatter/target.npy"",""target.png"":""cells/smooth_s2_r4_scatter/target.png""}",scatter,0,33554432,0.0014128149996395223,2616520,130826,smooth_s2_r4_scatter,1.1920928955078125e-07,smooth,99,48,0.07572663575410843,2.384185791015625e-07,0.9410037398338318,144,12239360,33554432,27.223409712939848,93.1537242963362,4,2,39,15.077228676207657,ok,0.14590432199838688,51,1318969344
8.58306884765625e-06,"{""config.json"":""cells/smooth_s2_r5_csr/config.json"",""curves.png"":""cells/smooth_s2_r5_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/smooth_s2_r5_csr/error.png"",""field.npz"":""cells/smooth_s2_r5_csr/field.npz"",""history.json"":""cells/smooth_s2_r5_csr/history.json"",""input_field.npz"":""cells/smooth_s2_r5_csr/input_field.npz"",""mask.npy"":""cells/smooth_s2_r5_csr/mask.npy"",""reconstruction.npy"":""cells/smooth_s2_r5_csr/reconstruction.npy"",""reconstruction.png"":""cells/smooth_s2_r5_csr/reconstruction.png"",""target.npy"":""cells/smooth_s2_r5_csr/target.npy"",""target.png"":""cells/smooth_s2_r5_csr/target.png""}",csr,0,33554432,0.002846467999916058,3272064,130826,smooth_s2_r5_csr,1.1920928955078125e-07,smooth,99,48,0.07573223114013672,2.384185791015625e-07,0.9410040378570557,144,16769536,33554432,27.22340972398857,93.1537240593473,5,2,41,15.077228676207657,ok,0.12790783799937344,51,1303511040
1.8805265426635742e-05,"{""config.json"":""cells/smooth_s2_r5_scatter/config.json"",""curves.png"":""cells/smooth_s2_r5_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/smooth_s2_r5_scatter/error.png"",""field.npz"":""cells/smooth_s2_r5_scatter/field.npz"",""history.json"":""cells/smooth_s2_r5_scatter/history.json"",""input_field.npz"":""cells/smooth_s2_r5_scatter/input_field.npz"",""mask.npy"":""cells/smooth_s2_r5_scatter/mask.npy"",""reconstruction.npy"":""cells/smooth_s2_r5_scatter/reconstruction.npy"",""reconstruction.png"":""cells/smooth_s2_r5_scatter/reconstruction.png"",""target.npy"":""cells/smooth_s2_r5_scatter/target.npy"",""target.png"":""cells/smooth_s2_r5_scatter/target.png""}",scatter,0,33554432,0.0013554580000345595,2616520,130826,smooth_s2_r5_scatter,1.7881393432617188e-07,smooth,99,48,0.07572731375694275,2.384185791015625e-07,0.9410039782524109,144,12239360,33554432,27.223409706963075,93.15372442453467,5,2,46,15.077228676207657,ok,0.13055385500047123,51,1345306624
9.760260581970215e-06,"{""config.json"":""cells/smooth_s2_r5_off/config.json"",""curves.png"":""cells/smooth_s2_r5_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/smooth_s2_r5_off/error.png"",""field.npz"":""cells/smooth_s2_r5_off/field.npz"",""history.json"":""cells/smooth_s2_r5_off/history.json"",""input_field.npz"":""cells/smooth_s2_r5_off/input_field.npz"",""mask.npy"":""cells/smooth_s2_r5_off/mask.npy"",""reconstruction.npy"":""cells/smooth_s2_r5_off/reconstruction.npy"",""reconstruction.png"":""cells/smooth_s2_r5_off/reconstruction.png"",""target.npy"":""cells/smooth_s2_r5_off/target.npy"",""target.png"":""cells/smooth_s2_r5_off/target.png""}",off,0,33554432,0.0,0,0,smooth_s2_r5_off,1.1920928955078125e-07,smooth,99,48,0.07572615146636963,2.384185791015625e-07,0.9410039186477661,144,14036992,33554432,27.223409742910366,93.1537236534854,5,2,40,15.077228676207657,ok,0.28207629400276346,51,1344401408
0.0,"{""config.json"":""cells/thin_s0_r0_off/config.json"",""curves.png"":""cells/thin_s0_r0_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s0_r0_off/error.png"",""field.npz"":""cells/thin_s0_r0_off/field.npz"",""history.json"":""cells/thin_s0_r0_off/history.json"",""input_field.npz"":""cells/thin_s0_r0_off/input_field.npz"",""mask.npy"":""cells/thin_s0_r0_off/mask.npy"",""reconstruction.npy"":""cells/thin_s0_r0_off/reconstruction.npy"",""reconstruction.png"":""cells/thin_s0_r0_off/reconstruction.png"",""target.npy"":""cells/thin_s0_r0_off/target.npy"",""target.png"":""cells/thin_s0_r0_off/target.png""}",off,0,33554432,0.0,0,0,thin_s0_r0_off,1.1920928955078125e-07,thin,99,48,0.5350281596183777,2.384185791015625e-07,0.34811684489250183,144,11175424,33554432,12.505109983383207,2760.769800670213,0,0,14,50.99418042369791,ok,0.2514357090003614,51,1342124032
1.6662679627188481e-06,"{""config.json"":""cells/thin_s0_r0_scatter/config.json"",""curves.png"":""cells/thin_s0_r0_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s0_r0_scatter/error.png"",""field.npz"":""cells/thin_s0_r0_scatter/field.npz"",""history.json"":""cells/thin_s0_r0_scatter/history.json"",""input_field.npz"":""cells/thin_s0_r0_scatter/input_field.npz"",""mask.npy"":""cells/thin_s0_r0_scatter/mask.npy"",""reconstruction.npy"":""cells/thin_s0_r0_scatter/reconstruction.npy"",""reconstruction.png"":""cells/thin_s0_r0_scatter/reconstruction.png"",""target.npy"":""cells/thin_s0_r0_scatter/target.npy"",""target.png"":""cells/thin_s0_r0_scatter/target.png""}",scatter,0,33554432,0.0012023469971609302,1065780,53289,thin_s0_r0_scatter,1.1920928955078125e-07,thin,99,48,0.5350281000137329,2.384185791015625e-07,0.34811681509017944,144,9377792,33554432,12.5051099813183,2760.7698019828545,0,0,30,50.99418042369791,ok,0.12656274199980544,51,1330724864
6.171368340801564e-07,"{""config.json"":""cells/thin_s0_r0_csr/config.json"",""curves.png"":""cells/thin_s0_r0_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s0_r0_csr/error.png"",""field.npz"":""cells/thin_s0_r0_csr/field.npz"",""history.json"":""cells/thin_s0_r0_csr/history.json"",""input_field.npz"":""cells/thin_s0_r0_csr/input_field.npz"",""mask.npy"":""cells/thin_s0_r0_csr/mask.npy"",""reconstruction.npy"":""cells/thin_s0_r0_csr/reconstruction.npy"",""reconstruction.png"":""cells/thin_s0_r0_csr/reconstruction.png"",""target.npy"":""cells/thin_s0_r0_csr/target.npy"",""target.png"":""cells/thin_s0_r0_csr/target.png""}",csr,0,33554432,0.0019755280009121634,1411176,53289,thin_s0_r0_csr,1.1920928955078125e-07,thin,99,48,0.5350185036659241,2.384185791015625e-07,0.34811681509017944,144,9377792,33554432,12.505109980727527,2760.7698023584044,0,0,15,50.99418042369791,ok,0.12072052599978633,51,1308037120
3.51767084794119e-06,"{""config.json"":""cells/thin_s0_r1_off/config.json"",""curves.png"":""cells/thin_s0_r1_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s0_r1_off/error.png"",""field.npz"":""cells/thin_s0_r1_off/field.npz"",""history.json"":""cells/thin_s0_r1_off/history.json"",""input_field.npz"":""cells/thin_s0_r1_off/input_field.npz"",""mask.npy"":""cells/thin_s0_r1_off/mask.npy"",""reconstruction.npy"":""cells/thin_s0_r1_off/reconstruction.npy"",""reconstruction.png"":""cells/thin_s0_r1_off/reconstruction.png"",""target.npy"":""cells/thin_s0_r1_off/target.npy"",""target.png"":""cells/thin_s0_r1_off/target.png""}",off,0,33554432,0.0,0,0,thin_s0_r1_off,1.1920928955078125e-07,thin,99,48,0.5350265502929688,2.384185791015625e-07,0.34811681509017944,144,11175424,33554432,12.5051099828132,2760.76980103256,1,0,40,50.99418042369791,ok,0.2629525320007815,51,1329303552
4.937095354762278e-07,"{""config.json"":""cells/thin_s0_r1_csr/config.json"",""curves.png"":""cells/thin_s0_r1_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s0_r1_csr/error.png"",""field.npz"":""cells/thin_s0_r1_csr/field.npz"",""history.json"":""cells/thin_s0_r1_csr/history.json"",""input_field.npz"":""cells/thin_s0_r1_csr/input_field.npz"",""mask.npy"":""cells/thin_s0_r1_csr/mask.npy"",""reconstruction.npy"":""cells/thin_s0_r1_csr/reconstruction.npy"",""reconstruction.png"":""cells/thin_s0_r1_csr/reconstruction.png"",""target.npy"":""cells/thin_s0_r1_csr/target.npy"",""target.png"":""cells/thin_s0_r1_csr/target.png""}",csr,0,33554432,0.002149533000192605,1411176,53289,thin_s0_r1_csr,1.1920928955078125e-07,thin,99,48,0.5350283980369568,2.384185791015625e-07,0.3481168746948242,144,9377792,33554432,12.505109978738256,2760.769803622965,1,0,14,50.99418042369791,ok,0.15140446399891516,51,1318961152
3.3325377444271e-06,"{""config.json"":""cells/thin_s0_r1_scatter/config.json"",""curves.png"":""cells/thin_s0_r1_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s0_r1_scatter/error.png"",""field.npz"":""cells/thin_s0_r1_scatter/field.npz"",""history.json"":""cells/thin_s0_r1_scatter/history.json"",""input_field.npz"":""cells/thin_s0_r1_scatter/input_field.npz"",""mask.npy"":""cells/thin_s0_r1_scatter/mask.npy"",""reconstruction.npy"":""cells/thin_s0_r1_scatter/reconstruction.npy"",""reconstruction.png"":""cells/thin_s0_r1_scatter/reconstruction.png"",""target.npy"":""cells/thin_s0_r1_scatter/target.npy"",""target.png"":""cells/thin_s0_r1_scatter/target.png""}",scatter,0,33554432,0.0012377159982861485,1065780,53289,thin_s0_r1_scatter,1.1920928955078125e-07,thin,99,48,0.5350262522697449,2.384185791015625e-07,0.3481168746948242,144,9377792,33554432,12.505109982694648,2760.7698011079224,1,0,14,50.99418042369791,ok,0.1266631510006846,51,1342001152
1.1725607009793748e-06,"{""config.json"":""cells/thin_s0_r2_scatter/config.json"",""curves.png"":""cells/thin_s0_r2_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s0_r2_scatter/error.png"",""field.npz"":""cells/thin_s0_r2_scatter/field.npz"",""history.json"":""cells/thin_s0_r2_scatter/history.json"",""input_field.npz"":""cells/thin_s0_r2_scatter/input_field.npz"",""mask.npy"":""cells/thin_s0_r2_scatter/mask.npy"",""reconstruction.npy"":""cells/thin_s0_r2_scatter/reconstruction.npy"",""reconstruction.png"":""cells/thin_s0_r2_scatter/reconstruction.png"",""target.npy"":""cells/thin_s0_r2_scatter/target.npy"",""target.png"":""cells/thin_s0_r2_scatter/target.png""}",scatter,0,33554432,0.0012962740001967177,1065780,53289,thin_s0_r2_scatter,1.1920928955078125e-07,thin,99,48,0.5350221395492554,2.384185791015625e-07,0.34811684489250183,144,9377792,33554432,12.505109979918831,2760.7698028724844,2,0,14,50.99418042369791,ok,0.1341616690006049,51,1356152832
7.775905942253303e-06,"{""config.json"":""cells/thin_s0_r2_off/config.json"",""curves.png"":""cells/thin_s0_r2_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s0_r2_off/error.png"",""field.npz"":""cells/thin_s0_r2_off/field.npz"",""history.json"":""cells/thin_s0_r2_off/history.json"",""input_field.npz"":""cells/thin_s0_r2_off/input_field.npz"",""mask.npy"":""cells/thin_s0_r2_off/mask.npy"",""reconstruction.npy"":""cells/thin_s0_r2_off/reconstruction.npy"",""reconstruction.png"":""cells/thin_s0_r2_off/reconstruction.png"",""target.npy"":""cells/thin_s0_r2_off/target.npy"",""target.png"":""cells/thin_s0_r2_off/target.png""}",off,0,33554432,0.0,0,0,thin_s0_r2_off,1.1920928955078125e-07,thin,99,48,0.5350245237350464,2.384185791015625e-07,0.34811681509017944,144,11175424,33554432,12.505109980798848,2760.7698023130656,2,0,15,50.99418042369791,ok,0.2667821979994187,51,1317261312
6.788504833821207e-07,"{""config.json"":""cells/thin_s0_r2_csr/config.json"",""curves.png"":""cells/thin_s0_r2_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s0_r2_csr/error.png"",""field.npz"":""cells/thin_s0_r2_csr/field.npz"",""history.json"":""cells/thin_s0_r2_csr/history.json"",""input_field.npz"":""cells/thin_s0_r2_csr/input_field.npz"",""mask.npy"":""cells/thin_s0_r2_csr/mask.npy"",""reconstruction.npy"":""cells/thin_s0_r2_csr/reconstruction.npy"",""reconstruction.png"":""cells/thin_s0_r2_csr/reconstruction.png"",""target.npy"":""cells/thin_s0_r2_csr/target.npy"",""target.png"":""cells/thin_s0_r2_csr/target.png""}",csr,0,33554432,0.0019293740006105509,1411176,53289,thin_s0_r2_csr,1.1920928955078125e-07,thin,99,48,0.5350171327590942,2.384185791015625e-07,0.34811681509017944,144,9377792,33554432,12.505109986873393,2760.7697984515335,2,0,15,50.99418042369791,ok,0.13561254399974132,51,1301360640
8.146174877765588e-06,"{""config.json"":""cells/thin_s0_r3_scatter/config.json"",""curves.png"":""cells/thin_s0_r3_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s0_r3_scatter/error.png"",""field.npz"":""cells/thin_s0_r3_scatter/field.npz"",""history.json"":""cells/thin_s0_r3_scatter/history.json"",""input_field.npz"":""cells/thin_s0_r3_scatter/input_field.npz"",""mask.npy"":""cells/thin_s0_r3_scatter/mask.npy"",""reconstruction.npy"":""cells/thin_s0_r3_scatter/reconstruction.npy"",""reconstruction.png"":""cells/thin_s0_r3_scatter/reconstruction.png"",""target.npy"":""cells/thin_s0_r3_scatter/target.npy"",""target.png"":""cells/thin_s0_r3_scatter/target.png""}",scatter,0,33554432,0.0011894430026586633,1065780,53289,thin_s0_r3_scatter,1.1920928955078125e-07,thin,99,48,0.5350266695022583,2.384185791015625e-07,0.3481168746948242,144,9377792,33554432,12.505109979882326,2760.7698028956916,3,0,14,50.99418042369791,ok,0.12922509399868432,51,1333518336
1.1725593367373222e-06,"{""config.json"":""cells/thin_s0_r3_csr/config.json"",""curves.png"":""cells/thin_s0_r3_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s0_r3_csr/error.png"",""field.npz"":""cells/thin_s0_r3_csr/field.npz"",""history.json"":""cells/thin_s0_r3_csr/history.json"",""input_field.npz"":""cells/thin_s0_r3_csr/input_field.npz"",""mask.npy"":""cells/thin_s0_r3_csr/mask.npy"",""reconstruction.npy"":""cells/thin_s0_r3_csr/reconstruction.npy"",""reconstruction.png"":""cells/thin_s0_r3_csr/reconstruction.png"",""target.npy"":""cells/thin_s0_r3_csr/target.npy"",""target.png"":""cells/thin_s0_r3_csr/target.png""}",csr,0,33554432,0.0019354120013304055,1411176,53289,thin_s0_r3_csr,1.1920928955078125e-07,thin,99,48,0.5350199341773987,2.384185791015625e-07,0.34811681509017944,144,9377792,33554432,12.505109980883873,2760.7698022590157,3,0,15,50.99418042369791,ok,0.13289096299922676,51,1335160832
4.443379111762624e-06,"{""config.json"":""cells/thin_s0_r3_off/config.json"",""curves.png"":""cells/thin_s0_r3_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s0_r3_off/error.png"",""field.npz"":""cells/thin_s0_r3_off/field.npz"",""history.json"":""cells/thin_s0_r3_off/history.json"",""input_field.npz"":""cells/thin_s0_r3_off/input_field.npz"",""mask.npy"":""cells/thin_s0_r3_off/mask.npy"",""reconstruction.npy"":""cells/thin_s0_r3_off/reconstruction.npy"",""reconstruction.png"":""cells/thin_s0_r3_off/reconstruction.png"",""target.npy"":""cells/thin_s0_r3_off/target.npy"",""target.png"":""cells/thin_s0_r3_off/target.png""}",off,0,33554432,0.0,0,0,thin_s0_r3_off,1.1920928955078125e-07,thin,99,48,0.5350193977355957,2.980232238769531e-07,0.34811681509017944,144,11175424,33554432,12.505109982490978,2760.769801237394,3,0,46,50.99418042369791,ok,0.27471876699928544,51,1344040960
4.31995857752554e-07,"{""config.json"":""cells/thin_s0_r4_csr/config.json"",""curves.png"":""cells/thin_s0_r4_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s0_r4_csr/error.png"",""field.npz"":""cells/thin_s0_r4_csr/field.npz"",""history.json"":""cells/thin_s0_r4_csr/history.json"",""input_field.npz"":""cells/thin_s0_r4_csr/input_field.npz"",""mask.npy"":""cells/thin_s0_r4_csr/mask.npy"",""reconstruction.npy"":""cells/thin_s0_r4_csr/reconstruction.npy"",""reconstruction.png"":""cells/thin_s0_r4_csr/reconstruction.png"",""target.npy"":""cells/thin_s0_r4_csr/target.npy"",""target.png"":""cells/thin_s0_r4_csr/target.png""}",csr,0,33554432,0.0017964239996217657,1411176,53289,thin_s0_r4_csr,1.1920928955078125e-07,thin,99,48,0.5350189208984375,2.384185791015625e-07,0.34811681509017944,144,9377792,33554432,12.505109982196439,2760.7698014246303,4,0,15,50.99418042369791,ok,0.12046141899918439,51,1303089152
6.911904165463056e-06,"{""config.json"":""cells/thin_s0_r4_off/config.json"",""curves.png"":""cells/thin_s0_r4_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s0_r4_off/error.png"",""field.npz"":""cells/thin_s0_r4_off/field.npz"",""history.json"":""cells/thin_s0_r4_off/history.json"",""input_field.npz"":""cells/thin_s0_r4_off/input_field.npz"",""mask.npy"":""cells/thin_s0_r4_off/mask.npy"",""reconstruction.npy"":""cells/thin_s0_r4_off/reconstruction.npy"",""reconstruction.png"":""cells/thin_s0_r4_off/reconstruction.png"",""target.npy"":""cells/thin_s0_r4_off/target.npy"",""target.png"":""cells/thin_s0_r4_off/target.png""}",off,0,33554432,0.0,0,0,thin_s0_r4_off,1.1920928955078125e-07,thin,99,48,0.5350245237350464,2.384185791015625e-07,0.34811684489250183,144,11175424,33554432,12.505109980398386,2760.7698025676364,4,0,14,50.99418042369791,ok,0.26145098399865674,51,1315926016
3.147395091218641e-06,"{""config.json"":""cells/thin_s0_r4_scatter/config.json"",""curves.png"":""cells/thin_s0_r4_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s0_r4_scatter/error.png"",""field.npz"":""cells/thin_s0_r4_scatter/field.npz"",""history.json"":""cells/thin_s0_r4_scatter/history.json"",""input_field.npz"":""cells/thin_s0_r4_scatter/input_field.npz"",""mask.npy"":""cells/thin_s0_r4_scatter/mask.npy"",""reconstruction.npy"":""cells/thin_s0_r4_scatter/reconstruction.npy"",""reconstruction.png"":""cells/thin_s0_r4_scatter/reconstruction.png"",""target.npy"":""cells/thin_s0_r4_scatter/target.npy"",""target.png"":""cells/thin_s0_r4_scatter/target.png""}",scatter,0,33554432,0.0011756650019378867,1065780,53289,thin_s0_r4_scatter,1.1920928955078125e-07,thin,99,48,0.5350216627120972,2.384185791015625e-07,0.34811684489250183,144,9377792,33554432,12.50510998328358,2760.7698007335443,4,0,42,50.99418042369791,ok,0.11778395399960573,51,1345200128
5.554231847781921e-07,"{""config.json"":""cells/thin_s0_r5_csr/config.json"",""curves.png"":""cells/thin_s0_r5_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s0_r5_csr/error.png"",""field.npz"":""cells/thin_s0_r5_csr/field.npz"",""history.json"":""cells/thin_s0_r5_csr/history.json"",""input_field.npz"":""cells/thin_s0_r5_csr/input_field.npz"",""mask.npy"":""cells/thin_s0_r5_csr/mask.npy"",""reconstruction.npy"":""cells/thin_s0_r5_csr/reconstruction.npy"",""reconstruction.png"":""cells/thin_s0_r5_csr/reconstruction.png"",""target.npy"":""cells/thin_s0_r5_csr/target.npy"",""target.png"":""cells/thin_s0_r5_csr/target.png""}",csr,0,33554432,0.0018471690018486697,1411176,53289,thin_s0_r5_csr,1.1920928955078125e-07,thin,99,48,0.5350278615951538,2.384185791015625e-07,0.34811684489250183,144,9377792,33554432,12.505109980876075,2760.7698022639743,5,0,14,50.99418042369791,ok,0.12630835800155182,51,1333198848
8.393029020226095e-06,"{""config.json"":""cells/thin_s0_r5_scatter/config.json"",""curves.png"":""cells/thin_s0_r5_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s0_r5_scatter/error.png"",""field.npz"":""cells/thin_s0_r5_scatter/field.npz"",""history.json"":""cells/thin_s0_r5_scatter/history.json"",""input_field.npz"":""cells/thin_s0_r5_scatter/input_field.npz"",""mask.npy"":""cells/thin_s0_r5_scatter/mask.npy"",""reconstruction.npy"":""cells/thin_s0_r5_scatter/reconstruction.npy"",""reconstruction.png"":""cells/thin_s0_r5_scatter/reconstruction.png"",""target.npy"":""cells/thin_s0_r5_scatter/target.npy"",""target.png"":""cells/thin_s0_r5_scatter/target.png""}",scatter,0,33554432,0.0011766019997594412,1065780,53289,thin_s0_r5_scatter,1.1920928955078125e-07,thin,99,48,0.5350277423858643,2.384185791015625e-07,0.3481168746948242,144,9377792,33554432,12.50510997887054,2760.769803538874,5,0,16,50.99418042369791,ok,0.12045604000013554,51,1364582400
2.9622535748785594e-06,"{""config.json"":""cells/thin_s0_r5_off/config.json"",""curves.png"":""cells/thin_s0_r5_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s0_r5_off/error.png"",""field.npz"":""cells/thin_s0_r5_off/field.npz"",""history.json"":""cells/thin_s0_r5_off/history.json"",""input_field.npz"":""cells/thin_s0_r5_off/input_field.npz"",""mask.npy"":""cells/thin_s0_r5_off/mask.npy"",""reconstruction.npy"":""cells/thin_s0_r5_off/reconstruction.npy"",""reconstruction.png"":""cells/thin_s0_r5_off/reconstruction.png"",""target.npy"":""cells/thin_s0_r5_off/target.npy"",""target.png"":""cells/thin_s0_r5_off/target.png""}",off,0,33554432,0.0,0,0,thin_s0_r5_off,1.1920928955078125e-07,thin,99,48,0.5350235104560852,2.384185791015625e-07,0.34811681509017944,144,11175424,33554432,12.505109981820352,2760.7698016637046,5,0,29,50.99418042369791,ok,0.2576345710003807,51,1302138880
4.883814199274639e-06,"{""config.json"":""cells/thin_s1_r0_off/config.json"",""curves.png"":""cells/thin_s1_r0_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s1_r0_off/error.png"",""field.npz"":""cells/thin_s1_r0_off/field.npz"",""history.json"":""cells/thin_s1_r0_off/history.json"",""input_field.npz"":""cells/thin_s1_r0_off/input_field.npz"",""mask.npy"":""cells/thin_s1_r0_off/mask.npy"",""reconstruction.npy"":""cells/thin_s1_r0_off/reconstruction.npy"",""reconstruction.png"":""cells/thin_s1_r0_off/reconstruction.png"",""target.npy"":""cells/thin_s1_r0_off/target.npy"",""target.png"":""cells/thin_s1_r0_off/target.png""}",off,0,33554432,0.0,0,0,thin_s1_r0_off,1.1920928955078125e-07,thin,99,48,0.5189452171325684,2.384185791015625e-07,0.3614520728588104,144,11625984,33554432,12.750145637408867,2609.315717364443,0,1,33,53.88200617350345,ok,0.2685093700019934,51,1352724480
