adaptive_count,auc_psnr,color_solve_every,color_solve_schedule,error,feature_cap_px,final_budget,final_scale_max,final_scale_mean,final_scale_p95,fit_seconds,growth_rule,growth_waves,height,image,init_seconds,iterations_run,iters,loss_weight_beta,loss_weighting,lpips,luma_psnr,mae,max_side,method,method_label,method_note,method_track,ms_ssim,mse,n_gaussians,p95_abs_error,pixel_loss,psnr,reconstruction_path,renderer,scale_cap_input,scale_cap_max,scale_cap_reference_side,scale_cap_rule,seed,source_path,ssim,ssim_weight,start_budget,start_fraction,start_gaussians,status,stopped_early,support_fade,target_path,total_seconds,variant_max_gaussians,width
False,29.94176945657673,,none,,12.0,640,12.0,3.061394453048706,9.3241605758667,1.1211230754852295,residual_tensor_add,5,107,COCO_train2014_000000000030,0.05406975746154785,500,500,1.0,none,0.03499249368906021,35.064334869384766,0.013180961832404137,160,structsplat_best_default,SS best default,"Pinned current Gaussian-image winner: aniso_onedge + WSE, feature cap 12@160, tensor-aware residual growth, 5 growth waves, L1 + 0.3 SSIM.",best-default,0.9905884265899658,0.00043203384848311543,640,0.04457198455929756,l1,33.64482498168945,results/fit013_geometry_consistency_coco4_proxy/reconstructions/COCO_train2014_000000000030/640/seed1_structsplat_best_default.png,cuda,12.0,12.0,160.0,feature,1,tests/test_images/COCO_train2014_000000000030.jpg,0.9516136050224304,0.3,320,0.5,320,ok,False,False,results/fit013_geometry_consistency_coco4_proxy/targets/COCO_train2014_000000000030.png,1.1751928329467773,,160
False,30.07435801702893,,none,,12.0,640,12.0,3.0670089721679688,9.906497955322266,1.321638584136963,residual_tensor_add,5,107,COCO_train2014_000000000030,0.05603647232055664,500,500,1.0,none,0.032086875289678574,35.31148147583008,0.012970334850251675,160,structsplat_best_gcr015,SS best + GCR 0.015,Best default plus ground-truth-gradient-weighted Sobel consistency at weight 0.015.,best-geometry-loss,0.9902260303497314,0.0004077247285749763,640,0.04371689632534981,l1,33.89632797241211,results/fit013_geometry_consistency_coco4_proxy/reconstructions/COCO_train2014_000000000030/640/seed1_structsplat_best_gcr015.png,cuda,12.0,12.0,160.0,feature,1,tests/test_images/COCO_train2014_000000000030.jpg,0.9514111280441284,0.3,320,0.5,320,ok,False,False,results/fit013_geometry_consistency_coco4_proxy/targets/COCO_train2014_000000000030.png,1.3776750564575195,,160
False,30.116050601722243,,none,,12.0,640,12.0,3.088667392730713,9.779326438903809,1.2606432437896729,residual_tensor_add,5,107,COCO_train2014_000000000030,0.05457568168640137,500,500,1.0,none,0.0343380942940712,35.47938919067383,0.012878719717264175,160,structsplat_best_gcr030,SS best + GCR 0.030,Best default plus ground-truth-gradient-weighted Sobel consistency at weight 0.030.,best-geometry-loss,0.990828275680542,0.0003920179442502558,640,0.04283313453197479,l1,34.06694030761719,results/fit013_geometry_consistency_coco4_proxy/reconstructions/COCO_train2014_000000000030/640/seed1_structsplat_best_gcr030.png,cuda,12.0,12.0,160.0,feature,1,tests/test_images/COCO_train2014_000000000030.jpg,0.9525130987167358,0.3,320,0.5,320,ok,False,False,results/fit013_geometry_consistency_coco4_proxy/targets/COCO_train2014_000000000030.png,1.3152189254760742,,160
False,30.05044139411024,,none,,12.0,640,12.0,3.006577730178833,9.30935001373291,1.344334602355957,residual_tensor_add,5,107,COCO_train2014_000000000030,0.05402183532714844,500,500,1.0,none,0.03454900532960892,35.380950927734375,0.012958768755197525,160,structsplat_best_gcr060,SS best + GCR 0.060,Best default plus ground-truth-gradient-weighted Sobel consistency at weight 0.060.,best-geometry-loss,0.9901108741760254,0.0003987161035183817,640,0.042748164385557175,l1,33.99336242675781,results/fit013_geometry_consistency_coco4_proxy/reconstructions/COCO_train2014_000000000030/640/seed1_structsplat_best_gcr060.png,cuda,12.0,12.0,160.0,feature,1,tests/test_images/COCO_train2014_000000000030.jpg,0.9505864381790161,0.3,320,0.5,320,ok,False,False,results/fit013_geometry_consistency_coco4_proxy/targets/COCO_train2014_000000000030.png,1.3983564376831055,,160
False,21.892313039852286,,none,,12.0,640,12.0,2.554856777191162,7.6627631187438965,1.1279783248901367,residual_tensor_add,5,106,COCO_train2014_000000000034,0.05180621147155762,500,500,1.0,none,0.10868682712316513,24.279258728027344,0.045569226145744324,160,structsplat_best_default,SS best default,"Pinned current Gaussian-image winner: aniso_onedge + WSE, feature cap 12@160, tensor-aware residual growth, 5 growth waves, L1 + 0.3 SSIM.",best-default,0.9358430504798889,0.004297591280192137,640,0.13011495769023895,l1,23.667747497558594,results/fit013_geometry_consistency_coco4_proxy/reconstructions/COCO_train2014_000000000034/640/seed0_structsplat_best_default.png,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000034.jpg,0.7522852420806885,0.3,320,0.5,320,ok,False,False,results/fit013_geometry_consistency_coco4_proxy/targets/COCO_train2014_000000000034.png,1.1797845363616943,,160
False,21.997377437675645,,none,,12.0,640,12.0,2.5436179637908936,7.4852986335754395,1.2944271564483643,residual_tensor_add,5,106,COCO_train2014_000000000034,0.05210375785827637,500,500,1.0,none,0.09872095286846161,25.4782772064209,0.044001124799251556,160,structsplat_best_gcr015,SS best + GCR 0.015,Best default plus ground-truth-gradient-weighted Sobel consistency at weight 0.015.,best-geometry-loss,0.9453793168067932,0.0036192331463098526,640,0.1254713535308838,l1,24.413835525512695,results/fit013_geometry_consistency_coco4_proxy/reconstructions/COCO_train2014_000000000034/640/seed0_structsplat_best_gcr015.png,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000034.jpg,0.7683484554290771,0.3,320,0.5,320,ok,False,False,results/fit013_geometry_consistency_coco4_proxy/targets/COCO_train2014_000000000034.png,1.3465309143066406,,160
False,22.011847797997728,,none,,12.0,640,12.0,2.6243858337402344,7.968440532684326,1.2855348587036133,residual_tensor_add,5,106,COCO_train2014_000000000034,0.050810813903808594,500,500,1.0,none,0.09840358793735504,25.374122619628906,0.04435238242149353,160,structsplat_best_gcr030,SS best + GCR 0.030,Best default plus ground-truth-gradient-weighted Sobel consistency at weight 0.030.,best-geometry-loss,0.943571925163269,0.0036617510486394167,640,0.12463603913784027,l1,24.363113403320312,results/fit013_geometry_consistency_coco4_proxy/reconstructions/COCO_train2014_000000000034/640/seed0_structsplat_best_gcr030.png,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000034.jpg,0.7655043005943298,0.3,320,0.5,320,ok,False,False,results/fit013_geometry_consistency_coco4_proxy/targets/COCO_train2014_000000000034.png,1.3363456726074219,,160
False,21.90786104832957,,none,,12.0,640,12.0,2.683619737625122,8.615058898925781,1.3067996501922607,residual_tensor_add,5,106,COCO_train2014_000000000034,0.051050662994384766,500,500,1.0,none,0.08971104025840759,25.387462615966797,0.04514877125620842,160,structsplat_best_gcr060,SS best + GCR 0.060,Best default plus ground-truth-gradient-weighted Sobel consistency at weight 0.060.,best-geometry-loss,0.9435008764266968,0.0037050475366413593,640,0.12612465023994446,l1,24.312061309814453,results/fit013_geometry_consistency_coco4_proxy/reconstructions/COCO_train2014_000000000034/640/seed0_structsplat_best_gcr060.png,cuda,12.0,12.0,160.0,feature,0,tests/test_images/COCO_train2014_000000000034.jpg,0.762036144733429,0.3,320,0.5,320,ok,False,False,results/fit013_geometry_consistency_coco4_proxy/targets/COCO_train2014_000000000034.png,1.3578503131866455,,160
False,21.79556638109899,,none,,12.0,640,12.0,2.5484814643859863,7.747284412384033,1.1174986362457275,residual_tensor_add,5,106,COCO_train2014_000000000034,0.051308393478393555,500,500,1.0,none,0.10138257592916489,25.099510192871094,0.04485739395022392,160,structsplat_best_default,SS best default,"Pinned current Gaussian-image winner: aniso_onedge + WSE, feature cap 12@160, tensor-aware residual growth, 5 growth waves, L1 + 0.3 SSIM.",best-default,0.9456087946891785,0.003857321571558714,640,0.1295359879732132,l1,24.137142181396484,results/fit013_geometry_consistency_coco4_proxy/reconstructions/COCO_train2014_000000000034/640/seed1_structsplat_best_default.png,cuda,12.0,12.0,160.0,feature,1,tests/test_images/COCO_train2014_000000000034.jpg,0.7591296434402466,0.3,320,0.5,320,ok,False,False,results/fit013_geometry_consistency_coco4_proxy/targets/COCO_train2014_000000000034.png,1.168807029724121,,160
False,21.894776531594072,,none,,12.0,640,12.0,2.612790822982788,7.732462406158447,1.3954217433929443,residual_tensor_add,5,106,COCO_train2014_000000000034,0.05159115791320801,500,500,1.0,none,0.11272568255662918,25.06564712524414,0.04487551376223564,160,structsplat_best_gcr015,SS best + GCR 0.015,Best default plus ground-truth-gradient-weighted Sobel consistency at weight 0.015.,best-geometry-loss,0.9391831755638123,0.003861148376017809,640,0.12879438698291779,l1,24.132835388183594,results/fit013_geometry_consistency_coco4_proxy/reconstructions/COCO_train2014_000000000034/640/seed1_structsplat_best_gcr015.png,cuda,12.0,12.0,160.0,feature,1,tests/test_images/COCO_train2014_000000000034.jpg,0.7584693431854248,0.3,320,0.5,320,ok,False,False,results/fit013_geometry_consistency_coco4_proxy/targets/COCO_train2014_000000000034.png,1.4470129013061523,,160
