accepted,artifacts,cell_id,cell_total_seconds,coefficients_changed,cold_parameters_exact,cold_render_max_abs,counts,image_id,iterations_run,lpips,method,ms_ssim,n_gaussians,noncolor_changed_fields,parent_field_sha256,parent_id,parent_optimizer_sha256,peak_allocated_bytes,peak_reserved_bytes,protected_metrics,psnr,raw_mse,reporting_metrics,rollback_reason,seed,selected_fraction,selected_iteration,smoke,status,target_sha256,total_seconds,transaction_seconds,worker_peak_rss_bytes
true,"{""config.json"":""cells/coco000000000030_s1_legacy_cg32/config.json"",""curves.png"":""cells/coco000000000030_s1_legacy_cg32/curves.png"",""decision"":""decision.json"",""error.png"":""cells/coco000000000030_s1_legacy_cg32/error.png"",""field.npz"":""cells/coco000000000030_s1_legacy_cg32/field.npz"",""history.json"":""cells/coco000000000030_s1_legacy_cg32/history.json"",""input_field.npz"":""cells/coco000000000030_s1_legacy_cg32/input_field.npz"",""occupancy"":""occupancy.json"",""parent_config.json"":""parents/coco000000000030_s1/config.json"",""parent_field.npz"":""parents/coco000000000030_s1/field.npz"",""parent_history.json"":""parents/coco000000000030_s1/history.json"",""parent_metrics.json"":""parents/coco000000000030_s1/metrics.json"",""parent_optimizer_state.pt"":""parents/coco000000000030_s1/optimizer_state.pt"",""parent_target.npy"":""parents/coco000000000030_s1/target.npy"",""reconstruction.npy"":""cells/coco000000000030_s1_legacy_cg32/reconstruction.npy"",""reconstruction.png"":""cells/coco000000000030_s1_legacy_cg32/reconstruction.png"",""request.json"":""cells/coco000000000030_s1_legacy_cg32/request.json"",""target.png"":""cells/coco000000000030_s1_legacy_cg32/target.png""}",coco000000000030_s1_legacy_cg32,2.3905002389947185,true,true,4.172325134277344e-07,"{""basis_apply_calls"":33,""basis_denominator_passes"":1,""basis_transpose_calls"":34,""gaussian_renders"":2,""gradient_evaluations"":0,""quality_evaluations"":2,""raw_coverage_passes"":2}",30,0,0.10596613585948944,legacy_cg32,0.9850881695747375,2000,[],9071df653048b8e8df4b7995cbe57228e9dbeb241b309669b62b657276921a7e,coco000000000030_s1,4face6cf5b7e35ea86f3e1ec4b4234f3de1619e0f2e7e2230313baf30dc22c52,281615872,421527552,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.0004954320029355586,""boundary_psnr_db"":33.05015943149036,""cvar99_mse"":0.017662737518548965,""finite"":true,""foreground_mse"":0.0004954320029355586,""foreground_psnr_db"":33.05015943149036,""interior_hole_fraction"":0.0014105902519077063,""n_gaussians"":2000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.00919891893863678}",33.050159607319436,0.0004954319828774284,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.0004954320029355586,""boundary_psnr_db"":33.05015943149036,""cvar99_mse"":0.017662737518548965,""finite"":true,""foreground_mse"":0.0004954320029355586,""foreground_psnr_db"":33.05015943149036,""interior_hole_fraction"":0.0014105902519077063,""n_gaussians"":2000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.00919891893863678}",,1,1.0,0,false,ok,f24fa88987cdf1ab933ceb910f3d418bf93ef98360799b4854fa32ffa53c562f,2.0973065759972087,2.0973065759972087,2089598976
false,"{""config.json"":""cells/coco000000000030_s1_cg_ray/config.json"",""curves.png"":""cells/coco000000000030_s1_cg_ray/curves.png"",""decision"":""decision.json"",""error.png"":""cells/coco000000000030_s1_cg_ray/error.png"",""field.npz"":""cells/coco000000000030_s1_cg_ray/field.npz"",""history.json"":""cells/coco000000000030_s1_cg_ray/history.json"",""input_field.npz"":""cells/coco000000000030_s1_cg_ray/input_field.npz"",""occupancy"":""occupancy.json"",""parent_config.json"":""parents/coco000000000030_s1/config.json"",""parent_field.npz"":""parents/coco000000000030_s1/field.npz"",""parent_history.json"":""parents/coco000000000030_s1/history.json"",""parent_metrics.json"":""parents/coco000000000030_s1/metrics.json"",""parent_optimizer_state.pt"":""parents/coco000000000030_s1/optimizer_state.pt"",""parent_target.npy"":""parents/coco000000000030_s1/target.npy"",""reconstruction.npy"":""cells/coco000000000030_s1_cg_ray/reconstruction.npy"",""reconstruction.png"":""cells/coco000000000030_s1_cg_ray/reconstruction.png"",""request.json"":""cells/coco000000000030_s1_cg_ray/request.json"",""target.png"":""cells/coco000000000030_s1_cg_ray/target.png""}",coco000000000030_s1_cg_ray,0.3683415339983185,false,true,4.172325134277344e-07,"{""basis_apply_calls"":1,""basis_denominator_passes"":1,""basis_diagonal_passes"":0,""basis_transpose_calls"":0,""gaussian_renders"":1,""interpolated_quality_evaluations"":0,""legacy_cg_iterations"":0,""quality_evaluations"":1,""raw_coverage_passes"":1}",30,0,0.10600564628839493,cg_ray,0.9850509762763977,2000,[],9071df653048b8e8df4b7995cbe57228e9dbeb241b309669b62b657276921a7e,coco000000000030_s1,4face6cf5b7e35ea86f3e1ec4b4234f3de1619e0f2e7e2230313baf30dc22c52,281442816,421527552,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.0004975086194463074,""boundary_psnr_db"":33.031993906056115,""cvar99_mse"":0.017692137509584427,""finite"":true,""foreground_mse"":0.0004975086194463074,""foreground_psnr_db"":33.031993906056115,""interior_hole_fraction"":0.0014105902519077063,""n_gaussians"":2000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.009203941561281681}",33.03199373065543,0.0004975086395394371,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.0004975086194463074,""boundary_psnr_db"":33.031993906056115,""cvar99_mse"":0.017692137509584427,""finite"":true,""foreground_mse"":0.0004975086194463074,""foreground_psnr_db"":33.031993906056115,""interior_hole_fraction"":0.0014105902519077063,""n_gaussians"":2000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.009203941561281681}",basis_parent_parity_failed,1,0.0,0,false,ok,f24fa88987cdf1ab933ceb910f3d418bf93ef98360799b4854fa32ffa53c562f,0.07496215900027892,0.07496215900027892,2089598976
false,"{""config.json"":""cells/coco000000000030_s1_gradient_ray/config.json"",""curves.png"":""cells/coco000000000030_s1_gradient_ray/curves.png"",""decision"":""decision.json"",""error.png"":""cells/coco000000000030_s1_gradient_ray/error.png"",""field.npz"":""cells/coco000000000030_s1_gradient_ray/field.npz"",""history.json"":""cells/coco000000000030_s1_gradient_ray/history.json"",""input_field.npz"":""cells/coco000000000030_s1_gradient_ray/input_field.npz"",""occupancy"":""occupancy.json"",""parent_config.json"":""parents/coco000000000030_s1/config.json"",""parent_field.npz"":""parents/coco000000000030_s1/field.npz"",""parent_history.json"":""parents/coco000000000030_s1/history.json"",""parent_metrics.json"":""parents/coco000000000030_s1/metrics.json"",""parent_optimizer_state.pt"":""parents/coco000000000030_s1/optimizer_state.pt"",""parent_target.npy"":""parents/coco000000000030_s1/target.npy"",""reconstruction.npy"":""cells/coco000000000030_s1_gradient_ray/reconstruction.npy"",""reconstruction.png"":""cells/coco000000000030_s1_gradient_ray/reconstruction.png"",""request.json"":""cells/coco000000000030_s1_gradient_ray/request.json"",""target.png"":""cells/coco000000000030_s1_gradient_ray/target.png""}",coco000000000030_s1_gradient_ray,0.37117812300130026,false,true,4.76837158203125e-07,"{""basis_apply_calls"":1,""basis_denominator_passes"":1,""basis_diagonal_passes"":0,""basis_transpose_calls"":0,""gaussian_renders"":1,""interpolated_quality_evaluations"":0,""legacy_cg_iterations"":0,""quality_evaluations"":1,""raw_coverage_passes"":1}",30,0,0.10600563883781433,gradient_ray,0.9850508570671082,2000,[],9071df653048b8e8df4b7995cbe57228e9dbeb241b309669b62b657276921a7e,coco000000000030_s1,4face6cf5b7e35ea86f3e1ec4b4234f3de1619e0f2e7e2230313baf30dc22c52,281442816,421527552,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.0004975086194463074,""boundary_psnr_db"":33.031993906056115,""cvar99_mse"":0.017692137509584427,""finite"":true,""foreground_mse"":0.0004975086194463074,""foreground_psnr_db"":33.031993906056115,""interior_hole_fraction"":0.0014105902519077063,""n_gaussians"":2000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.00920393131673336}",33.031993751364794,0.0004975086371670633,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.0004975086194463074,""boundary_psnr_db"":33.031993906056115,""cvar99_mse"":0.017692135646939278,""finite"":true,""foreground_mse"":0.0004975086194463074,""foreground_psnr_db"":33.031993906056115,""interior_hole_fraction"":0.0014105902519077063,""n_gaussians"":2000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.009203941561281681}",basis_parent_parity_failed,1,0.0,0,false,ok,f24fa88987cdf1ab933ceb910f3d418bf93ef98360799b4854fa32ffa53c562f,0.07487933399534086,0.07487933399534086,2089598976
false,"{""config.json"":""cells/coco000000000030_s1_jacobi_ray/config.json"",""curves.png"":""cells/coco000000000030_s1_jacobi_ray/curves.png"",""decision"":""decision.json"",""error.png"":""cells/coco000000000030_s1_jacobi_ray/error.png"",""field.npz"":""cells/coco000000000030_s1_jacobi_ray/field.npz"",""history.json"":""cells/coco000000000030_s1_jacobi_ray/history.json"",""input_field.npz"":""cells/coco000000000030_s1_jacobi_ray/input_field.npz"",""occupancy"":""occupancy.json"",""parent_config.json"":""parents/coco000000000030_s1/config.json"",""parent_field.npz"":""parents/coco000000000030_s1/field.npz"",""parent_history.json"":""parents/coco000000000030_s1/history.json"",""parent_metrics.json"":""parents/coco000000000030_s1/metrics.json"",""parent_optimizer_state.pt"":""parents/coco000000000030_s1/optimizer_state.pt"",""parent_target.npy"":""parents/coco000000000030_s1/target.npy"",""reconstruction.npy"":""cells/coco000000000030_s1_jacobi_ray/reconstruction.npy"",""reconstruction.png"":""cells/coco000000000030_s1_jacobi_ray/reconstruction.png"",""request.json"":""cells/coco000000000030_s1_jacobi_ray/request.json"",""target.png"":""cells/coco000000000030_s1_jacobi_ray/target.png""}",coco000000000030_s1_jacobi_ray,0.36558047300059116,false,true,4.172325134277344e-07,"{""basis_apply_calls"":1,""basis_denominator_passes"":1,""basis_diagonal_passes"":0,""basis_transpose_calls"":0,""gaussian_renders"":1,""interpolated_quality_evaluations"":0,""legacy_cg_iterations"":0,""quality_evaluations"":1,""raw_coverage_passes"":1}",30,0,0.1060054674744606,jacobi_ray,0.9850509166717529,2000,[],9071df653048b8e8df4b7995cbe57228e9dbeb241b309669b62b657276921a7e,coco000000000030_s1,4face6cf5b7e35ea86f3e1ec4b4234f3de1619e0f2e7e2230313baf30dc22c52,281442816,421527552,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.0004975086194463074,""boundary_psnr_db"":33.031993906056115,""cvar99_mse"":0.017692137509584427,""finite"":true,""foreground_mse"":0.0004975086194463074,""foreground_psnr_db"":33.031993906056115,""interior_hole_fraction"":0.0014105902519077063,""n_gaussians"":2000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.009203941561281681}",33.031993723929304,0.0004975086403099525,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.0004975086194463074,""boundary_psnr_db"":33.031993906056115,""cvar99_mse"":0.017692137509584427,""finite"":true,""foreground_mse"":0.0004975086194463074,""foreground_psnr_db"":33.031993906056115,""interior_hole_fraction"":0.0014105902519077063,""n_gaussians"":2000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.00920393131673336}",basis_parent_parity_failed,1,0.0,0,false,ok,f24fa88987cdf1ab933ceb910f3d418bf93ef98360799b4854fa32ffa53c562f,0.07513586600543931,0.07513586600543931,2089598976
false,"{""config.json"":""cells/coco000000000034_s0_noop/config.json"",""curves.png"":""cells/coco000000000034_s0_noop/curves.png"",""decision"":""decision.json"",""error.png"":""cells/coco000000000034_s0_noop/error.png"",""field.npz"":""cells/coco000000000034_s0_noop/field.npz"",""history.json"":""cells/coco000000000034_s0_noop/history.json"",""input_field.npz"":""cells/coco000000000034_s0_noop/input_field.npz"",""occupancy"":""occupancy.json"",""parent_config.json"":""parents/coco000000000034_s0/config.json"",""parent_field.npz"":""parents/coco000000000034_s0/field.npz"",""parent_history.json"":""parents/coco000000000034_s0/history.json"",""parent_metrics.json"":""parents/coco000000000034_s0/metrics.json"",""parent_optimizer_state.pt"":""parents/coco000000000034_s0/optimizer_state.pt"",""parent_target.npy"":""parents/coco000000000034_s0/target.npy"",""reconstruction.npy"":""cells/coco000000000034_s0_noop/reconstruction.npy"",""reconstruction.png"":""cells/coco000000000034_s0_noop/reconstruction.png"",""request.json"":""cells/coco000000000034_s0_noop/request.json"",""target.png"":""cells/coco000000000034_s0_noop/target.png""}",coco000000000034_s0_noop,0.48818821699387627,false,true,3.5762786865234375e-07,"{""basis_apply_calls"":0,""basis_denominator_passes"":0,""basis_transpose_calls"":0,""gaussian_renders"":1,""gradient_evaluations"":0,""quality_evaluations"":1,""raw_coverage_passes"":1}",34,0,0.5885031223297119,noop,0.8309580683708191,2000,[],8398e3af4b486a0809d5941356669f1332b4e5944e156c31f7eee1007c2f8c74,coco000000000034_s0,84d55622630608ca5eca73e2c7cc0d0d0b9d81bb806eb382d04c001e02b7b74c,249894400,304087040,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.01060398854315281,""boundary_psnr_db"":19.745307501626527,""cvar99_mse"":0.13925321400165558,""finite"":true,""foreground_mse"":0.01060398854315281,""foreground_psnr_db"":19.745307501626527,""interior_hole_fraction"":0.012310432270169258,""n_gaussians"":2000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.09113840013742447}",19.745307796142782,0.010603987824044685,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.01060398854315281,""boundary_psnr_db"":19.745307501626527,""cvar99_mse"":0.13925321400165558,""finite"":true,""foreground_mse"":0.01060398854315281,""foreground_psnr_db"":19.745307501626527,""interior_hole_fraction"":0.012310432270169258,""n_gaussians"":2000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.09113840758800507}",noop,0,0.0,0,false,ok,1885ed269e0c882fadc488c3e461adacb474b1c811f3bb3b40445d3a013225f5,0.02615076000074623,0.02615076000074623,2091782144
false,"{""config.json"":""cells/coco000000000034_s0_legacy_cg32/config.json"",""curves.png"":""cells/coco000000000034_s0_legacy_cg32/curves.png"",""decision"":""decision.json"",""error.png"":""cells/coco000000000034_s0_legacy_cg32/error.png"",""field.npz"":""cells/coco000000000034_s0_legacy_cg32/field.npz"",""history.json"":""cells/coco000000000034_s0_legacy_cg32/history.json"",""input_field.npz"":""cells/coco000000000034_s0_legacy_cg32/input_field.npz"",""occupancy"":""occupancy.json"",""parent_config.json"":""parents/coco000000000034_s0/config.json"",""parent_field.npz"":""parents/coco000000000034_s0/field.npz"",""parent_history.json"":""parents/coco000000000034_s0/history.json"",""parent_metrics.json"":""parents/coco000000000034_s0/metrics.json"",""parent_optimizer_state.pt"":""parents/coco000000000034_s0/optimizer_state.pt"",""parent_target.npy"":""parents/coco000000000034_s0/target.npy"",""reconstruction.npy"":""cells/coco000000000034_s0_legacy_cg32/reconstruction.npy"",""reconstruction.png"":""cells/coco000000000034_s0_legacy_cg32/reconstruction.png"",""request.json"":""cells/coco000000000034_s0_legacy_cg32/request.json"",""target.png"":""cells/coco000000000034_s0_legacy_cg32/target.png""}",coco000000000034_s0_legacy_cg32,2.0676872379990527,false,true,3.5762786865234375e-07,"{""basis_apply_calls"":33,""basis_denominator_passes"":1,""basis_transpose_calls"":34,""gaussian_renders"":2,""gradient_evaluations"":0,""quality_evaluations"":2,""raw_coverage_passes"":2}",34,0,0.5885019302368164,legacy_cg32,0.8309580683708191,2000,[],8398e3af4b486a0809d5941356669f1332b4e5944e156c31f7eee1007c2f8c74,coco000000000034_s0,84d55622630608ca5eca73e2c7cc0d0d0b9d81bb806eb382d04c001e02b7b74c,281761792,358612992,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.01060398854315281,""boundary_psnr_db"":19.745307501626527,""cvar99_mse"":0.13925321400165558,""finite"":true,""foreground_mse"":0.01060398854315281,""foreground_psnr_db"":19.745307501626527,""interior_hole_fraction"":0.012310432270169258,""n_gaussians"":2000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.09113840013742447}",19.74530779587363,0.010603987824701868,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.01060398854315281,""boundary_psnr_db"":19.745307501626527,""cvar99_mse"":0.13925321400165558,""finite"":true,""foreground_mse"":0.01060398854315281,""foreground_psnr_db"":19.745307501626527,""interior_hole_fraction"":0.012310432270169258,""n_gaussians"":2000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.09113839268684387}",candidate_rejected,0,0.0,0,false,ok,1885ed269e0c882fadc488c3e461adacb474b1c811f3bb3b40445d3a013225f5,1.8080649559997255,1.8080649559997255,2091782144
false,"{""config.json"":""cells/coco000000000034_s0_cg_ray/config.json"",""curves.png"":""cells/coco000000000034_s0_cg_ray/curves.png"",""decision"":""decision.json"",""error.png"":""cells/coco000000000034_s0_cg_ray/error.png"",""field.npz"":""cells/coco000000000034_s0_cg_ray/field.npz"",""history.json"":""cells/coco000000000034_s0_cg_ray/history.json"",""input_field.npz"":""cells/coco000000000034_s0_cg_ray/input_field.npz"",""occupancy"":""occupancy.json"",""parent_config.json"":""parents/coco000000000034_s0/config.json"",""parent_field.npz"":""parents/coco000000000034_s0/field.npz"",""parent_history.json"":""parents/coco000000000034_s0/history.json"",""parent_metrics.json"":""parents/coco000000000034_s0/metrics.json"",""parent_optimizer_state.pt"":""parents/coco000000000034_s0/optimizer_state.pt"",""parent_target.npy"":""parents/coco000000000034_s0/target.npy"",""reconstruction.npy"":""cells/coco000000000034_s0_cg_ray/reconstruction.npy"",""reconstruction.png"":""cells/coco000000000034_s0_cg_ray/reconstruction.png"",""request.json"":""cells/coco000000000034_s0_cg_ray/request.json"",""target.png"":""cells/coco000000000034_s0_cg_ray/target.png""}",coco000000000034_s0_cg_ray,0.3225542780055548,false,true,2.980232238769531e-07,"{""basis_apply_calls"":1,""basis_denominator_passes"":1,""basis_diagonal_passes"":0,""basis_transpose_calls"":0,""gaussian_renders"":1,""interpolated_quality_evaluations"":0,""legacy_cg_iterations"":0,""quality_evaluations"":1,""raw_coverage_passes"":1}",34,0,0.5885029435157776,cg_ray,0.8309580087661743,2000,[],8398e3af4b486a0809d5941356669f1332b4e5944e156c31f7eee1007c2f8c74,coco000000000034_s0,84d55622630608ca5eca73e2c7cc0d0d0b9d81bb806eb382d04c001e02b7b74c,281588736,358612992,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.01060398854315281,""boundary_psnr_db"":19.745307501626527,""cvar99_mse"":0.13925321400165558,""finite"":true,""foreground_mse"":0.01060398854315281,""foreground_psnr_db"":19.745307501626527,""interior_hole_fraction"":0.012310432270169258,""n_gaussians"":2000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.09113837033510208}",19.745307800156912,0.010603987814243545,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.01060398854315281,""boundary_psnr_db"":19.745307501626527,""cvar99_mse"":0.13925321400165558,""finite"":true,""foreground_mse"":0.01060398854315281,""foreground_psnr_db"":19.745307501626527,""interior_hole_fraction"":0.012310432270169258,""n_gaussians"":2000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.09113837778568268}",basis_parent_parity_failed,0,0.0,0,false,ok,1885ed269e0c882fadc488c3e461adacb474b1c811f3bb3b40445d3a013225f5,0.065532863001863,0.065532863001863,2091782144
false,"{""config.json"":""cells/coco000000000034_s0_gradient_ray/config.json"",""curves.png"":""cells/coco000000000034_s0_gradient_ray/curves.png"",""decision"":""decision.json"",""error.png"":""cells/coco000000000034_s0_gradient_ray/error.png"",""field.npz"":""cells/coco000000000034_s0_gradient_ray/field.npz"",""history.json"":""cells/coco000000000034_s0_gradient_ray/history.json"",""input_field.npz"":""cells/coco000000000034_s0_gradient_ray/input_field.npz"",""occupancy"":""occupancy.json"",""parent_config.json"":""parents/coco000000000034_s0/config.json"",""parent_field.npz"":""parents/coco000000000034_s0/field.npz"",""parent_history.json"":""parents/coco000000000034_s0/history.json"",""parent_metrics.json"":""parents/coco000000000034_s0/metrics.json"",""parent_optimizer_state.pt"":""parents/coco000000000034_s0/optimizer_state.pt"",""parent_target.npy"":""parents/coco000000000034_s0/target.npy"",""reconstruction.npy"":""cells/coco000000000034_s0_gradient_ray/reconstruction.npy"",""reconstruction.png"":""cells/coco000000000034_s0_gradient_ray/reconstruction.png"",""request.json"":""cells/coco000000000034_s0_gradient_ray/request.json"",""target.png"":""cells/coco000000000034_s0_gradient_ray/target.png""}",coco000000000034_s0_gradient_ray,0.3250010390038369,false,true,2.980232238769531e-07,"{""basis_apply_calls"":1,""basis_denominator_passes"":1,""basis_diagonal_passes"":0,""basis_transpose_calls"":0,""gaussian_renders"":1,""interpolated_quality_evaluations"":0,""legacy_cg_iterations"":0,""quality_evaluations"":1,""raw_coverage_passes"":1}",34,0,0.5885027647018433,gradient_ray,0.8309580087661743,2000,[],8398e3af4b486a0809d5941356669f1332b4e5944e156c31f7eee1007c2f8c74,coco000000000034_s0,84d55622630608ca5eca73e2c7cc0d0d0b9d81bb806eb382d04c001e02b7b74c,281588736,358612992,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.01060398854315281,""boundary_psnr_db"":19.745307501626527,""cvar99_mse"":0.13925321400165558,""finite"":true,""foreground_mse"":0.01060398854315281,""foreground_psnr_db"":19.745307501626527,""interior_hole_fraction"":0.012310432270169258,""n_gaussians"":2000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.09113840013742447}",19.745307796325058,0.010603987823599628,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.01060398854315281,""boundary_psnr_db"":19.745307501626527,""cvar99_mse"":0.13925321400165558,""finite"":true,""foreground_mse"":0.01060398854315281,""foreground_psnr_db"":19.745307501626527,""interior_hole_fraction"":0.012310432270169258,""n_gaussians"":2000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.09113837033510208}",basis_parent_parity_failed,0,0.0,0,false,ok,1885ed269e0c882fadc488c3e461adacb474b1c811f3bb3b40445d3a013225f5,0.06527106700377772,0.06527106700377772,2091782144
false,"{""config.json"":""cells/coco000000000034_s0_jacobi_ray/config.json"",""curves.png"":""cells/coco000000000034_s0_jacobi_ray/curves.png"",""decision"":""decision.json"",""error.png"":""cells/coco000000000034_s0_jacobi_ray/error.png"",""field.npz"":""cells/coco000000000034_s0_jacobi_ray/field.npz"",""history.json"":""cells/coco000000000034_s0_jacobi_ray/history.json"",""input_field.npz"":""cells/coco000000000034_s0_jacobi_ray/input_field.npz"",""occupancy"":""occupancy.json"",""parent_config.json"":""parents/coco000000000034_s0/config.json"",""parent_field.npz"":""parents/coco000000000034_s0/field.npz"",""parent_history.json"":""parents/coco000000000034_s0/history.json"",""parent_metrics.json"":""parents/coco000000000034_s0/metrics.json"",""parent_optimizer_state.pt"":""parents/coco000000000034_s0/optimizer_state.pt"",""parent_target.npy"":""parents/coco000000000034_s0/target.npy"",""reconstruction.npy"":""cells/coco000000000034_s0_jacobi_ray/reconstruction.npy"",""reconstruction.png"":""cells/coco000000000034_s0_jacobi_ray/reconstruction.png"",""request.json"":""cells/coco000000000034_s0_jacobi_ray/request.json"",""target.png"":""cells/coco000000000034_s0_jacobi_ray/target.png""}",coco000000000034_s0_jacobi_ray,0.3253393380000489,false,true,2.980232238769531e-07,"{""basis_apply_calls"":1,""basis_denominator_passes"":1,""basis_diagonal_passes"":0,""basis_transpose_calls"":0,""gaussian_renders"":1,""interpolated_quality_evaluations"":0,""legacy_cg_iterations"":0,""quality_evaluations"":1,""raw_coverage_passes"":1}",34,0,0.5885027647018433,jacobi_ray,0.8309580087661743,2000,[],8398e3af4b486a0809d5941356669f1332b4e5944e156c31f7eee1007c2f8c74,coco000000000034_s0,84d55622630608ca5eca73e2c7cc0d0d0b9d81bb806eb382d04c001e02b7b74c,281588736,358612992,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.01060398854315281,""boundary_psnr_db"":19.745307501626527,""cvar99_mse"":0.13925321400165558,""finite"":true,""foreground_mse"":0.01060398854315281,""foreground_psnr_db"":19.745307501626527,""interior_hole_fraction"":0.012310432270169258,""n_gaussians"":2000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.09113836288452148}",19.745307797105074,0.010603987821695096,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.01060398854315281,""boundary_psnr_db"":19.745307501626527,""cvar99_mse"":0.13925321400165558,""finite"":true,""foreground_mse"":0.01060398854315281,""foreground_psnr_db"":19.745307501626527,""interior_hole_fraction"":0.012310432270169258,""n_gaussians"":2000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.09113840758800507}",basis_parent_parity_failed,0,0.0,0,false,ok,1885ed269e0c882fadc488c3e461adacb474b1c811f3bb3b40445d3a013225f5,0.06514486299420241,0.06514486299420241,2091782144
false,"{""config.json"":""cells/coco000000000034_s0_adam32/config.json"",""curves.png"":""cells/coco000000000034_s0_adam32/curves.png"",""decision"":""decision.json"",""error.png"":""cells/coco000000000034_s0_adam32/error.png"",""field.npz"":""cells/coco000000000034_s0_adam32/field.npz"",""history.json"":""cells/coco000000000034_s0_adam32/history.json"",""input_field.npz"":""cells/coco000000000034_s0_adam32/input_field.npz"",""occupancy"":""occupancy.json"",""parent_config.json"":""parents/coco000000000034_s0/config.json"",""parent_field.npz"":""parents/coco000000000034_s0/field.npz"",""parent_history.json"":""parents/coco000000000034_s0/history.json"",""parent_metrics.json"":""parents/coco000000000034_s0/metrics.json"",""parent_optimizer_state.pt"":""parents/coco000000000034_s0/optimizer_state.pt"",""parent_target.npy"":""parents/coco000000000034_s0/target.npy"",""reconstruction.npy"":""cells/coco000000000034_s0_adam32/reconstruction.npy"",""reconstruction.png"":""cells/coco000000000034_s0_adam32/reconstruction.png"",""request.json"":""cells/coco000000000034_s0_adam32/request.json"",""target.png"":""cells/coco000000000034_s0_adam32/target.png""}",coco000000000034_s0_adam32,0.41022636799607426,false,true,2.980232238769531e-07,"{""basis_apply_calls"":0,""basis_denominator_passes"":0,""basis_transpose_calls"":0,""gaussian_renders"":35,""gradient_evaluations"":32,""quality_evaluations"":2,""raw_coverage_passes"":2}",34,32,0.5885028839111328,adam32,0.8309580683708191,2000,[],8398e3af4b486a0809d5941356669f1332b4e5944e156c31f7eee1007c2f8c74,coco000000000034_s0,84d55622630608ca5eca73e2c7cc0d0d0b9d81bb806eb382d04c001e02b7b74c,258655232,358612992,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.01060398854315281,""boundary_psnr_db"":19.745307501626527,""cvar99_mse"":0.13925321400165558,""finite"":true,""foreground_mse"":0.01060398854315281,""foreground_psnr_db"":19.745307501626527,""interior_hole_fraction"":0.012310432270169258,""n_gaussians"":2000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.09113837778568268}",19.7453077898862,0.010603987839321115,"{""boundary_hole_fraction"":0.0,""boundary_mse"":0.01060398854315281,""boundary_psnr_db"":19.745307501626527,""cvar99_mse"":0.13925321400165558,""finite"":true,""foreground_mse"":0.01060398854315281,""foreground_psnr_db"":19.745307501626527,""interior_hole_fraction"":0.012310432270169258,""n_gaussians"":2000,""outside_coverage_max"":0.0,""outside_max_abs"":0.0,""p99_mse"":0.09113840013742447}",candidate_rejected,0,0.0,0,false,ok,1885ed269e0c882fadc488c3e461adacb474b1c811f3bb3b40445d3a013225f5,0.15317512000183342,0.15317512000183342,2091782144
